Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622186922415
Timestamp end: 1622188722823

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      879.8  1907.5    68.9   310.1   330.2   434.7   570.4   704.5   776.5   868.0  1449.7  2010.4  9069.7 30276.7 37379.1  99371.7    99387
read      919.3  2348.5    86.8   307.8   325.8   410.0   513.3   656.3   704.5   756.6   859.5  1862.8 12481.3 31122.9 38153.0  91999.9    91970
read      941.9  2559.0    93.8   307.7   325.7   410.5   509.3   645.0   695.0   745.2   831.6  1712.8 12578.5 31839.8 41538.5  79595.4    79658
read      958.1  2518.4    86.8   305.6   324.8   418.3   535.4   659.5   717.1   784.0   947.0  2069.9 12381.9 31978.0 40799.9  59174.7    59230
read      929.7  2523.5    74.4   294.8   313.5   402.3   506.9   621.7   674.7   726.8   807.3  1749.1 12570.2 31740.8 40767.7  78021.6    78081
read      879.9  2441.9    68.9   208.7   264.9   388.3   486.2   603.2   663.6   725.7   848.2  1874.6 12356.0 31982.6 40335.5  64263.8    64242
read      486.6  1091.5    68.9   110.6   128.0   284.3   375.9   443.3   505.1   607.0   872.9  1389.0  3847.3 10726.5 32511.5  37708.9    37702
read      485.6  1033.8    68.9   111.9   129.4   285.4   374.4   445.2   515.5   653.7   993.3  1410.3  3718.2 10089.5 36480.6  40685.0    40686
read      377.0   506.5    63.8   109.4   124.6   264.5   350.0   416.3   474.5   567.6   753.2   990.4  1888.0  5515.4 16170.0  30332.7    30376
read      458.5   873.8    68.9   110.9   127.6   277.4   367.9   436.8   506.7   633.7   924.1  1317.6  3377.0  8123.7 31880.5  38374.3    38416
read      535.6   934.5    68.9   121.3   145.6   318.9   406.8   477.1   543.8   675.5  1174.8  1922.5  2922.5 10314.1 31570.6  65913.9    65892
read      432.5   792.5    63.8   109.9   126.1   275.1   364.4   429.0   492.2   595.1   867.2  1240.0  2826.1  7585.8 31387.2  39486.5    39560
read      354.0   860.1    74.4   118.3   138.6   262.4   328.8   373.3   410.6   459.6   520.3   610.5  1953.4 11516.7 32352.5   9998.2    10016
read      542.7   977.7    68.9   116.1   137.5   312.0   403.8   479.4   557.2   786.9  1377.8  1786.9  3226.1  9998.8 32183.5  55244.0    55224
read      365.2   520.5    68.9   110.4   127.1   276.8   362.9   420.1   466.9   541.2   668.0   832.1  1478.5  5493.0 17561.3  20016.2    19982
read      536.9  1057.0    63.8   115.1   134.9   309.4   401.1   474.1   548.6   715.9  1195.9  1667.5  3923.8 10812.9 32409.0  48075.0    48114
read      424.5   797.7    63.8   110.2   126.9   290.9   377.2   439.6   495.8   573.3   758.1  1111.7  2694.8  9249.0 31500.0  36381.8    36283
read      385.5   500.2    68.9   110.2   125.7   285.4   393.7   472.7   541.6   636.3   758.5   939.0  1297.4  4475.9 23737.1  23286.6    23315
read      409.5   915.1    74.4   117.5   138.4   306.4   398.8   457.7   502.4   557.7   628.1   728.6  2431.2 12249.0 32161.8  11115.1    11150
read      879.9  1806.2    68.9   301.9   321.9   420.6   648.5   749.7   936.7  1490.1  1705.9  1957.5 11984.9 29033.9 37349.1  98775.0    98724
read      642.7  1219.0    68.9   144.9   190.9   405.9   487.2   583.1   697.3   822.7  1156.7  1795.5  4345.5 15731.2 35908.2  56867.7    56880
read      339.9   453.8    68.9   113.7   132.6   278.9   360.2   413.6   455.8   506.1   579.1   703.4   940.2  4382.3 19234.6  13492.1    13467
read      654.3  1096.9    68.9   285.1   322.7   435.3   506.6   629.7   722.5   799.4   885.0  1502.8  4999.5 11043.3 33175.7  99244.5    99368
read      404.1   859.7    63.8   109.8   125.6   274.0   363.1   419.4   469.3   542.0   661.4   985.4  2610.0 13020.3 32206.2  46183.3    46206
read      651.8  1307.9    68.9   134.9   168.0   359.3   450.8   550.0   645.4   797.2  1476.5  2056.3  4703.0 17183.5 35194.6  71635.8    71651
read      366.3   418.5    68.9   109.1   124.6   276.8   372.1   448.1   516.1   611.7   720.8   888.4  1217.9  3939.4 15103.0  22653.2    22741
read      451.8   710.9    68.9   112.6   130.7   292.9   382.8   445.9   506.1   600.2   841.4  1478.1  2737.7  7145.6 30143.8  56545.7    56654
read      662.4  1179.2    68.9   243.0   304.6   424.6   494.3   626.7   722.1   799.0   909.0  1610.9  5113.8 12725.3 33356.1  99564.6    99570
read      342.9   610.1    68.9   107.7   122.6   268.5   352.2   410.1   457.6   518.9   607.8   730.7  1046.0  6850.2 31369.7  23105.1    23047
read      526.3   892.4    63.8   124.3   149.5   334.8   423.6   491.6   559.4   663.7   976.5  1723.6  2970.8 11986.0 31542.7  69963.0    70008
read      387.2   564.1    68.9   108.9   124.9   272.7   360.7   420.1   476.1   556.1   694.4   993.3  2600.5  5818.0 19810.0  42969.1    42943
read      380.9   596.8    63.8   108.8   124.5   268.6   355.7   414.0   468.2   543.6   667.8   967.9  2583.1  5450.5 29803.0  46678.6    46704
read      670.7  1052.1    68.9   145.0   185.8   371.3   495.5   626.0   743.3  1396.6  1612.5  1948.8  3876.3 11019.9 32131.3  76017.1    75970
read      388.1   576.0    68.9   110.1   126.3   283.5   387.2   466.0   539.0   635.0   756.2   932.8  1287.4  5040.4 30386.3  21973.5    21917
read      582.8   938.6    68.9   139.9   173.0   362.3   444.0   520.7   600.8   700.0   905.9  1968.2  4266.4  8906.8 30993.0  82005.4    82027
read      661.6  1071.1    68.9   153.9   199.6   381.8   481.4   614.5   707.3   867.7  1522.1  1903.3  4539.0 11786.2 32023.6  81468.8    81583
read      358.2   307.1    74.4   113.3   132.4   289.8   390.5   461.6   516.8   583.5   668.0   778.5   974.6  3682.6  9305.0  14289.2    14259
read      332.6   608.9    80.4   127.7   151.5   275.3   339.7   377.5   406.4   446.1   506.6   592.8   979.5  5414.6 31871.4   7812.9     7821
read      394.5   470.0    68.9   116.8   136.8   292.2   390.6   463.5   530.7   615.9   725.1   878.7  2553.0  4240.6 13589.6  17739.6    17727
read      504.5   896.5    63.8   117.6   139.3   308.3   396.8   463.4   525.8   623.4   974.9  1854.4  2885.8 10418.5 31840.0  65561.2    65559
read      366.8   485.6    63.8   108.6   124.3   267.9   351.6   409.7   463.3   536.0   654.9   906.9  2424.8  5340.3 13546.0  41170.4    41133
read      347.6   314.5    68.9   108.5   123.7   266.8   351.0   417.3   475.4   558.3   689.2   858.1  1283.6  2928.1  8167.9  28734.7    28693
read      465.5   748.7    68.9   112.2   130.1   287.3   381.3   449.7   517.0   632.7   988.3  1491.0  2892.4  6095.8 30777.1  53183.7    53141
read      433.1   739.9    63.8   110.9   128.2   280.6   369.0   430.8   488.1   572.0   752.7  1281.6  2839.0  6772.4 31125.8  54631.7    54512
read      338.8   367.8    68.9   113.0   131.2   276.8   362.5   421.9   471.2   535.5   621.9   746.8   937.7  2723.6 14946.7  14847.9    14835
read      690.8  1411.7    74.4   286.4   314.8   423.7   505.8   635.0   704.3   773.8   859.3  1523.9  6554.3 17409.0 35733.9  98428.1    98446
read      390.6   929.4    63.8   108.8   124.7   273.6   356.6   413.0   464.8   536.0   653.9   890.5  1886.6 12582.4 35355.7  38121.0    38117
read      633.9  1058.2    68.9   139.5   175.7   365.9   462.2   570.6   658.2   801.6  1473.2  1979.8  4414.0  9345.9 31822.9  77881.5    77994
read      349.8   336.0    68.9   109.0   124.6   272.1   355.6   418.0   471.9   546.0   675.8   860.4  1299.0  3109.1  8657.6  30242.1    30209
read      539.8  1239.7    68.9   119.2   142.4   314.4   397.3   463.0   524.5   609.2   776.3  1655.4  4479.9 15615.2 35489.0  68252.4    68315
read      674.5  1505.8    68.9   204.6   261.2   395.6   470.6   574.9   653.8   724.0   816.7  1629.7  7057.0 20198.9 36545.6  92114.8    91940
read      407.5   672.7    63.8   110.2   127.1   276.9   363.8   422.9   475.3   551.7   699.6  1110.8  2742.5  6586.3 30619.5  49346.1    49308
read      424.6   868.0    68.9   109.6   126.4   280.0   367.9   428.7   483.9   561.7   719.9  1070.2  2829.2 12158.5 31505.4  46870.5    46880
read      629.8  1246.1    63.8   179.1   234.2   392.0   466.1   556.7   638.4   718.8   820.9  1661.9  5037.0 13946.0 35284.7  92614.2    92540
read      391.1   570.9    63.8   109.2   125.3   269.5   355.8   414.1   468.4   550.9   713.4  1109.8  2576.0  5373.3 26119.1  49400.5    49396
read      676.3  1430.0    68.9   244.9   293.7   408.3   487.3   604.8   677.4   747.2   840.5  1565.4  6535.2 17235.1 36786.1  97704.6    97841
read      382.6   569.2    68.9   108.1   123.8   273.5   360.6   423.3   478.9   563.2   723.4   962.9  1916.7  6193.0 21590.8  35325.0    35404
read      695.1  1299.9    68.9   158.4   207.7   383.8   499.3   622.6   709.2   897.4  1530.1  1945.1  5045.6 15178.2 35635.7  80395.7    80451
read      662.1  1152.1    68.9   177.1   230.7   396.1   490.7   600.2   681.6   783.5  1291.8  1902.3  4766.4 12649.6 35319.6  87076.9    87228
read      672.3   970.7    68.9   143.8   185.2   376.0   508.8   632.3   754.3  1364.5  1616.6  2070.3  3780.4  9092.9 31371.0  75601.4    75554
read      487.9   879.8    63.8   113.1   132.6   298.1   389.9   457.7   523.9   625.6   923.3  1552.8  2992.6  8572.8 31697.7  57876.2    57964
read      688.3  1358.2    68.9   167.0   221.4   387.6   485.8   603.3   682.8   794.2  1439.9  1906.9  5400.8 15351.2 36181.4  83470.0    83546
read      485.3   878.7    68.9   113.1   132.3   294.4   385.6   450.9   510.3   601.9   865.3  1592.6  3157.7  8084.1 31258.2  55478.7    55468
read      363.5   375.6    63.8   107.9   123.3   269.9   357.8   423.0   482.2   567.5   728.2   944.3  1483.6  3657.6 10540.6  34246.7    34203
read      362.7   438.3    68.9   107.9   123.8   271.6   357.2   416.5   468.4   538.9   656.6   905.0  1587.9  5056.0 16635.7  37576.2    37629
read      359.1   423.0    68.9   108.4   124.1   274.1   359.8   420.7   473.0   542.5   669.0   891.3  1417.4  3984.8 11940.2  34619.5    34577
read      371.7   573.9    68.9   109.1   125.0   268.5   353.9   410.1   460.5   529.4   635.4   928.0  2230.5  5457.0 28857.5  47583.6    47426
read      495.1   911.0    68.9   113.9   133.3   297.8   391.2   459.7   525.7   630.3   981.1  1646.8  3118.2  9602.9 31686.4  58861.4    58845
read      574.1  1014.4    68.9   122.8   147.6   331.5   426.2   510.9   597.6   750.3  1328.9  1925.7  3763.9 10500.4 31691.8  66919.6    66993
read      333.3   314.4    68.9   119.7   140.6   283.2   360.6   409.8   448.6   497.5   566.8   665.7   839.0  4109.4  9358.4  10960.8    10977
read      438.9   762.1    68.9   110.7   127.4   280.0   372.0   436.5   498.4   594.2   828.0  1308.9  2882.7  6831.0 31308.0  51358.0    51529
read      381.2   546.9    63.8   108.6   124.1   266.4   355.0   414.9   467.7   546.2   682.8  1004.4  2654.8  5314.3 20437.5  48345.6    48344
read      319.7   480.2    74.4   129.3   150.3   255.4   309.5   343.4   370.0   404.6   463.0   573.4  1556.9  5495.5 19619.6   5885.5     5902
read      607.1  1211.6    63.8   125.5   153.9   344.1   436.7   526.3   612.0   736.6  1335.6  1894.7  4284.4 16327.9 32315.6  71447.8    71602
read      378.8   572.9    68.9   107.8   123.9   270.5   357.9   415.9   468.1   543.9   675.9   940.9  2596.3  5387.2 29214.6  41843.5    41886
read      408.9   620.9    63.8   109.0   125.4   278.3   370.9   434.3   494.9   582.9   776.3  1150.3  2672.9  5380.1 30542.2  47489.3    47456
read      675.8  1175.1    68.9   235.5   290.4   419.0   507.3   638.3   720.5   803.0   948.1  1744.3  4995.3 12695.8 32399.5  93808.0    93939
read      341.2   321.5    68.9   110.0   126.8   274.5   362.3   422.5   475.3   546.6   637.3   771.3  1000.6  3579.3 10678.6  16924.4    16890
read      380.8   451.2    63.8   111.7   130.0   300.6   386.4   438.0   483.0   543.2   630.6   880.4  1758.7  5210.0 12557.0  45626.7    45689
read      383.5   395.7    68.9   112.7   130.4   305.4   391.1   449.7   501.5   576.4   718.2   992.6  1430.3  3509.4 12166.4  32833.1    32790
read      398.1   494.9    68.9   110.9   126.6   279.3   372.7   436.7   501.3   596.5   804.8  1149.4  1860.2  4666.4 16130.0  44093.7    44044
read      379.4   355.7    68.9   109.6   125.4   283.8   381.0   457.3   527.3   638.7   790.1   996.8  1370.1  3096.5 12370.4  28130.5    28149
read      382.7   445.1    63.8   114.5   133.5   314.4   393.3   442.1   483.5   540.1   623.3   881.9  1563.3  5017.4 12570.6  39774.1    39739
read      359.3   329.9    63.8   115.1   134.9   307.5   386.8   431.2   465.5   511.1   578.5   691.8  1785.2  2965.9  8077.8  72559.2    72475
read      354.2   348.6    63.8   118.7   140.4   306.1   381.6   426.5   461.3   506.4   572.9   680.6  1306.6  3524.3 10621.2  93858.0    93882
read      269.6   252.1    74.4   134.4   155.2   250.6   284.0   302.6   316.4   334.6   359.8   406.2   576.6  4477.2  8513.4   6700.8     6692
read      369.9   329.2    63.8   116.8   138.1   325.2   403.0   448.3   483.8   530.8   592.0   714.6  1531.7  2336.1 12050.5  50280.7    50406
read      357.6   346.7    63.8   116.3   136.9   305.6   383.7   429.6   465.6   512.2   577.7   684.7  1735.9  3278.6 11362.4  83103.1    83055
read      357.9   308.4    63.8   114.5   133.8   313.4   390.9   433.6   466.9   509.6   571.0   680.5  1591.0  2325.6 11384.3  55488.6    55609
read      310.5   219.9    68.9   119.1   139.6   296.4   351.9   380.6   401.1   426.3   461.1   538.3   786.0  2420.9  7685.5  17010.1    16968
read      353.8   299.0    68.9   115.3   135.4   320.2   392.5   433.8   465.8   506.5   562.9   662.4  1319.9  2446.0  9287.6  42928.2    43031
read      317.0   318.6    68.9   118.9   139.7   299.0   354.0   383.2   403.6   430.5   466.9   549.4   815.6  3806.6 10489.6  17269.2    17236
read      353.5   309.0    63.8   116.4   136.8   306.3   385.0   431.3   466.5   510.4   573.2   674.6  1595.7  3040.6  9093.9  82069.9    82183
read      349.7   279.5    63.8   114.6   134.1   318.8   389.5   430.1   462.2   502.6   559.2   659.6  1285.5  1941.9  8083.0  42236.8    42212
read      301.8   259.5    68.9   124.1   145.7   289.3   333.0   357.0   373.8   396.2   427.6   494.3   713.7  3161.8 12337.8  12229.4    12244
read      356.5   300.0    63.8   115.5   135.5   311.8   392.6   436.4   469.0   510.3   569.4   665.0  1647.8  2592.2  7841.7  61829.4    61777
read      346.5   284.5    63.8   114.4   133.8   316.3   384.1   424.9   457.0   497.9   556.2   657.9  1211.5  1839.2  7451.3  36979.5    36984
read      334.2   233.4    63.8   114.9   133.6   307.7   372.1   413.1   444.5   482.4   537.6   633.3  1025.8  2082.5  6268.8  29009.6    29093
read      344.9   277.1    63.8   114.8   134.3   314.8   384.6   425.2   457.1   497.5   555.2   643.0  1250.5  2016.9  7362.5  41622.5    41715
read      342.8   284.1    63.8   115.3   134.2   311.6   378.8   420.4   453.2   493.7   550.6   648.8  1163.8  2672.5  8372.7  34772.5    34838
read      352.5   288.9    63.8   115.3   135.0   306.8   386.9   431.6   465.1   507.4   568.2   665.4  1614.5  2573.7  8002.0  63688.4    63574
read      325.4   256.9    68.9   115.2   133.6   295.2   363.1   403.6   433.8   467.7   514.4   614.0   954.0  2130.0  9949.6  24385.0    24401
read      340.0   291.8    63.8   113.4   132.4   302.8   370.1   414.2   448.4   489.1   547.0   667.9  1161.3  2318.7 10701.6  31983.7    32025
read      344.3   313.0    63.8   116.6   139.0   300.7   374.0   419.6   454.7   499.6   562.2   661.1   975.2  3211.1  9685.2  98905.2    98971
read      326.2   319.1    63.8   114.5   132.7   289.1   356.3   397.9   428.2   464.1   520.0   677.8   983.8  1919.7 10319.1  23596.9    23657
read      352.6   322.7    63.8   114.9   134.4   300.2   378.8   422.7   455.9   497.9   557.2   663.5  1814.1  2746.0  8794.0  67853.8    67877
read      353.2   293.2    63.8   115.2   134.7   304.3   381.1   423.7   456.9   498.9   559.9   681.3  1574.7  2359.0  8143.8  53936.4    53849
read      343.7   301.3    63.8   114.4   133.7   296.7   372.7   417.8   451.7   494.5   555.2   652.5  1605.8  2961.3  7769.4  79558.5    79536
read      298.0   287.1    68.9   115.6   133.4   271.5   329.8   362.0   385.2   413.4   456.1   568.6   804.9  2609.9  9483.6  17042.2    17081
read      336.0   286.2    63.8   114.3   133.5   300.2   367.2   406.7   438.0   477.9   534.4   648.4  1242.8  1821.3  6801.7  39046.2    39024
read      313.1   253.0    63.8   113.6   131.8   281.1   343.2   381.6   410.2   444.4   490.8   599.8   982.0  2408.4  9232.2  26087.0    26125
read      323.4   267.8    63.8   113.2   131.6   292.4   355.4   393.7   424.0   460.5   507.7   610.2  1122.5  1648.6  8183.6  33316.9    33388
read      300.6   250.2    68.9   114.3   132.6   272.4   333.7   368.8   394.2   424.7   465.9   568.3   857.6  2226.8 10534.8  20969.3    20979
read      340.0   292.4    63.8   119.3   140.3   298.9   371.3   415.7   450.3   493.8   553.0   646.9   936.5  3224.5  7798.2  95833.8    95865
read      341.7   295.6    63.8   113.9   133.3   296.4   372.5   417.0   450.1   490.9   547.3   641.0  1614.9  2817.8  7462.0  74127.5    73949
read      341.8   273.8    63.8   113.2   132.7   299.3   376.1   418.5   450.3   490.4   545.0   639.9  1573.3  2310.6  6983.1  60891.3    60987
read      337.4   255.6    63.8   112.7   131.9   299.7   373.9   415.2   446.3   484.7   537.9   631.3  1427.7  2028.2  7153.8  54128.7    54175
read      338.2   287.9    63.8   112.0   131.4   300.0   372.6   412.4   442.6   480.7   533.3   627.4  1456.0  2193.3  7745.2  51454.2    51484
read      328.8   244.4    63.8   112.1   130.9   296.8   363.4   401.5   432.1   469.8   521.9   623.4  1234.2  1977.5  6484.3  39865.7    39771
read      318.9   230.9    63.8   111.8   130.1   289.2   352.0   390.0   420.0   457.2   504.2   606.0  1087.0  1691.7  6334.0  32859.0    32864
read      332.5   262.2    63.8   112.4   131.3   297.8   366.2   405.0   435.8   474.0   526.8   628.8  1288.2  1914.2  7926.6  41877.8    42033
read      334.9   261.1    63.8   112.4   131.7   298.9   368.7   408.5   439.7   478.4   531.9   634.7  1318.5  1947.2  7641.9  43948.4    43808
read      334.9   266.2    63.8   112.4   131.8   299.4   369.6   409.2   440.4   479.6   532.5   632.0  1333.7  1879.4  6686.2  45823.0    45785
read      323.6   238.9    63.8   111.6   130.4   293.8   358.3   396.6   427.5   464.8   512.6   613.2  1125.0  1823.0  7745.8  35524.5    35582
read      326.3   231.4    63.8   111.8   130.8   296.3   361.6   400.1   430.7   468.3   518.0   618.0  1186.6  1701.8  5291.6  38415.4    38504
read      281.3   277.6    68.9   113.7   131.4   261.6   313.6   341.3   361.8   386.4   420.8   489.5   713.9  2458.4 10444.4  15299.9    15320
read      343.2   293.0    63.8   114.1   133.8   297.3   373.9   419.1   453.0   494.8   550.2   644.1  1667.5  2810.0  6517.1  74349.9    74264
read      331.7   235.1    63.8   112.6   132.0   300.2   368.9   406.7   436.4   473.8   525.5   621.5  1306.6  1737.9  5484.5  43936.6    43890
read      250.2   293.1    74.4   130.9   151.7   231.1   259.6   274.9   287.4   301.6   321.5   363.1   497.7  4778.6 10806.2   5953.4     5962
read      354.6   257.9    68.9   119.0   141.1   315.5   391.1   433.6   466.2   506.3   563.0   684.5  1323.7  1886.0  6755.9  38298.1    38365
read      347.2   275.7    63.8   114.9   134.8   306.2   382.8   425.4   457.6   497.4   550.5   652.9  1526.5  2286.0  7682.7  56057.4    55971
read      301.2   236.2    63.8   113.1   131.5   271.6   332.2   368.4   395.1   426.4   466.6   555.2   893.2  3232.2  8703.5  23199.9    23217
read      343.7   313.4    63.8   116.6   137.2   297.2   371.3   416.9   451.9   495.3   554.9   656.0  1374.3  3219.6  9447.3  87723.6    87681
