Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622190807878
Timestamp end: 1622192608264

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      841.7  2419.7    68.9   238.2   291.1   382.2   455.5   595.1   661.8   718.9   829.4  1775.3 12426.4 32051.5 39891.8  82539.6    82475
read      723.9  1878.9    68.9   222.0   284.8   409.0   477.9   563.0   660.8   739.3   842.1  1522.2  8552.8 31234.1 38024.5  90429.6    90555
read      466.5   774.9    63.8   110.2   129.4   307.5   392.2   451.9   506.6   608.2  1126.4  1566.1  2288.8  6795.4 31543.1  48058.6    47944
read      481.9   874.7    68.9   107.6   124.9   295.7   410.7   575.5   778.3   900.1  1006.5  1146.2  2230.4 11602.3 32035.8  28354.2    28313
read      468.6   955.2    68.9   106.2   122.7   289.8   395.9   511.3   687.6   856.5   990.9  1149.7  1848.5 15106.5 32008.3  28631.7    28504
read      359.6   492.2    63.8   102.1   115.0   251.3   347.9   431.5   504.3   600.4   713.9   907.3  1425.9  5012.5 23980.7  22844.4    22886
read      409.6   747.1    68.9   103.2   116.7   252.6   345.9   419.0   503.2   653.7   866.5  1163.1  2530.7  6501.2 31736.0  35592.8    35717
read      396.4  1040.3    68.9   105.0   119.5   270.8   375.9   449.8   503.1   565.1   652.9   800.9  2072.6 12722.3 32374.0  14804.5    14828
read      876.2  2667.0    68.9   227.5   278.6   366.8   435.8   559.6   630.0   675.6   742.5  1587.9 12621.3 32225.7 40623.2  81726.5    81704
read      523.9   961.3    68.9   111.0   130.6   303.0   392.1   468.0   550.6   796.4  1311.9  1711.2  2973.4  9534.8 32327.6  55877.1    55771
read      835.9  2464.4    68.9   231.6   287.8   377.7   436.8   555.1   645.3   692.1   768.5  1606.3 12389.1 32221.3 40779.2  85274.9    85226
read      732.0  1716.2    63.8   155.3   200.3   356.9   458.9   585.9   667.6   888.9  1530.3  2064.4  6839.0 30574.9 37527.2  75086.6    75020
read      332.3   546.4    68.9   107.6   123.9   260.2   340.8   397.2   439.2   490.1   556.9   677.7  1018.8  5018.9 29676.9  12392.8    12441
read      519.2   931.5    63.8   108.9   127.9   299.8   390.3   465.8   552.7   808.0  1329.9  1709.9  2829.0  9348.4 31851.1  56160.2    56208
read      362.1   547.4    68.9   104.0   118.2   266.9   371.2   451.7   514.9   585.6   679.0   827.7  1172.2  5969.8 29004.7  17474.9    17446
read      828.1  2285.1    68.9   275.0   304.2   390.5   456.4   610.7   673.4   734.9   826.4  1783.9 12004.3 31899.8 41802.3  86942.9    86943
read      464.4   846.6    63.8   106.5   122.6   279.6   369.3   435.6   513.1   705.5  1106.3  1493.4  2589.2  6967.1 32241.7  49140.7    49138
read      505.5  1154.7    63.8   107.9   124.6   287.3   379.3   447.9   528.8   719.9  1104.9  1527.9  2882.2 14229.4 36040.1  49966.0    49839
read      526.6  1219.0    63.8   108.8   126.3   296.8   387.7   461.2   548.9   796.7  1187.8  1552.2  3203.0 21709.3 35159.2  47647.6    47752
read      380.2   729.4    68.9   103.8   117.1   252.6   345.6   429.2   507.0   612.9   752.5   946.9  1701.9  6643.8 31793.0  27085.8    27181
read      339.8  1163.2    80.4   121.2   147.2   239.3   285.6   315.9   338.5   367.5   404.3   479.3  1939.4 23711.5 32462.4   6155.0     6170
read      354.7  1116.7    74.4   119.6   143.0   249.9   301.8   336.4   362.9   394.6   437.3   521.7  2514.0 14331.5 41318.7   7151.7     7187
read      831.7  2107.9    74.4   323.7   339.1   424.4   482.3   628.6   714.5   781.6   858.2  1663.8  8768.0 31642.3 39066.2  99309.4    99387
read      907.6  2484.7    93.8   322.4   333.8   412.8   480.6   636.1   701.8   756.4   844.2  1694.5 12463.6 32040.5 40939.3  91944.3    91970
read      936.6  2604.1    80.4   321.6   332.5   413.3   496.8   653.6   711.5   775.9   906.1  1880.7 12472.3 32317.5 41321.1  79622.3    79658
read      702.2  2054.5    68.9   137.2   181.9   380.5   445.6   504.5   574.2   686.4   810.1  1825.0  8349.9 31945.9 39655.5  59242.6    59230
read      750.9  1490.4    68.9   168.9   229.3   391.9   514.6   677.3   797.5  1429.5  1641.2  1973.7  5497.0 29444.3 37464.8  77979.1    78081
read      497.9   764.2    63.8   114.1   136.6   308.1   398.2   467.0   535.8   682.6  1231.5  1803.9  2528.4  6562.4 31358.8  64216.9    64242
read      422.1   769.3    63.8   105.4   119.9   268.8   356.8   424.3   502.0   646.8   936.8  1252.6  2380.3  7434.8 31777.3  37663.4    37702
read      482.4   812.4    63.8   107.8   124.5   295.4   388.0   470.2   578.4   892.9  1174.5  1442.1  2546.1  6697.4 32293.7  40740.2    40686
read      390.8   735.2    63.8   104.0   117.4   255.3   344.9   421.5   503.6   630.9   808.5  1031.6  2188.8  6260.9 31998.6  30473.1    30376
read      438.2   681.0    63.8   106.7   122.0   279.0   370.9   447.6   536.6   744.8  1027.2  1328.2  2344.6  6114.6 30720.6  38448.2    38416
read      501.7   796.6    63.8   113.6   136.3   306.2   392.5   457.3   523.1   647.2  1226.3  1882.8  2626.0  7645.1 31173.7  65844.3    65892
read      456.2   809.9    63.8   106.9   122.4   281.8   371.0   448.5   540.7   786.5  1076.7  1374.8  2486.2  7558.1 32019.7  39495.6    39560
read      357.7   883.3    74.4   112.8   133.3   263.6   342.1   393.6   430.3   474.8   538.6   646.5  1575.5 14243.9 35597.7   9986.6    10016
read      500.0   804.3    68.9   109.0   128.6   305.8   394.5   462.9   530.5   691.7  1330.5  1765.5  2491.9  7614.2 31428.3  55122.8    55224
read      368.7   603.0    68.9   104.6   118.2   261.1   360.6   442.2   509.3   592.7   691.3   876.4  1282.3  6932.3 29551.1  20022.2    19982
read      537.7  1010.9    68.9   109.8   128.8   311.3   403.4   486.8   588.4   945.6  1338.6  1669.6  3144.7 10509.2 32078.0  48076.2    48114
read      453.2   805.7    63.8   107.1   122.8   285.6   375.5   460.2   556.0   797.5  1056.6  1316.7  2333.0  7786.1 31984.9  36206.7    36283
read      453.2   797.1    63.8   108.0   125.4   290.7   405.6   524.8   686.1   812.3   917.6  1052.7  2237.5  9442.5 35352.1  23311.7    23315
read      291.4   455.7    74.4   112.3   130.0   242.6   306.5   347.9   381.5   422.1   476.4   573.1   805.9  3273.4 29099.0  11188.4    11150
read      658.8  1661.0    68.9   233.0   289.9   408.7   462.1   527.9   629.7   714.2   790.0   902.5  8182.3 30547.5 38287.3  98679.4    98724
read      497.9  1094.7    63.8   108.6   126.7   294.9   382.8   442.7   504.4   604.5  1050.8  1699.8  2697.4 11835.2 35881.7  56901.6    56880
read      285.6   362.9    74.4   106.1   120.9   240.3   306.0   348.4   382.9   424.7   480.9   571.6   801.7  3162.2 14216.1  13521.5    13467
read      706.2  1713.9    74.4   289.0   323.9   420.0   471.9   576.1   692.8   767.4   845.8  1453.2  8232.5 30450.1 38868.8  99100.6    99368
read      442.9  1004.6    68.9   106.5   122.9   278.7   365.1   423.6   480.2   570.4   830.7  1343.4  2625.3  9343.7 35922.5  46247.3    46206
read      633.1  1085.0    68.9   134.9   169.2   355.4   459.8   590.5   727.8  1224.5  1561.1  1962.7  3000.8 12424.9 32690.1  71553.8    71651
read      316.2   291.5    68.9   103.6   117.1   249.1   329.9   388.1   435.1   498.1   596.8   755.7  1126.0  2474.9  8242.7  22841.0    22741
read      486.7   894.6    68.9   108.9   127.8   297.9   385.4   449.2   513.6   637.6  1156.4  1674.4  2551.0  8314.3 32454.7  56464.8    56654
read      685.0  1514.1    68.9   263.5   315.8   421.9   478.3   597.6   709.1   787.6   870.7  1576.1  6128.8 30043.6 37018.8  99647.5    99570
read      353.6   539.8    68.9   104.2   118.8   266.4   348.8   409.3   460.7   537.0   659.6   853.0  1360.0  4532.1 30713.5  23038.0    23047
read      507.8   950.4    63.8   113.8   135.9   308.6   391.2   458.3   531.9   655.8  1159.3  1751.5  2726.6  9974.8 32037.7  69955.2    70008
read      398.9   611.9    63.8   106.5   121.9   270.6   357.9   419.0   479.6   578.3   869.7  1227.6  1818.6  4976.2 29974.7  42880.7    42943
read      417.3   718.5    68.9   108.8   125.1   276.2   364.8   426.5   484.8   575.9   872.0  1290.0  2354.8  6036.2 32074.9  46630.0    46704
read      659.1  1138.1    63.8   142.1   181.4   355.4   479.4   613.5   739.8  1407.8  1596.2  1881.1  3331.5 12148.3 36087.4  75844.9    75970
read      338.0   484.3    68.9   103.8   117.7   252.2   340.2   406.6   465.0   545.9   648.0   811.3  1161.4  5062.0 18051.4  21976.5    21917
read      632.0  1325.4    63.8   134.7   170.5   360.3   437.0   535.2   639.0   758.1  1467.7  1914.8  4455.4 21591.8 37047.2  81964.7    82027
read      692.9  1139.2    63.8   159.1   214.5   380.0   499.9   672.2   808.3  1450.6  1620.3  1921.5  3377.6 10169.3 35929.6  81559.9    81583
read      329.4   484.7    68.9   105.7   120.9   258.9   345.2   410.1   459.2   516.0   590.0   718.3   935.9  5358.3 28880.5  14320.6    14259
read      292.5   346.0    74.4   116.2   138.1   249.0   314.5   353.8   382.7   417.6   461.8   529.6   683.8  4206.9 15621.2   7769.4     7821
read      344.3   448.1    68.9   112.2   129.8   268.9   357.5   421.4   475.8   545.8   640.1   789.3  1039.9  4114.7 18438.0  17767.7    17727
read      526.1  1084.2    63.8   113.5   135.0   305.2   392.1   462.5   534.6   666.1  1188.0  1778.1  2951.8 12868.4 35063.3  65459.2    65559
read      373.5   628.5    63.8   102.9   116.8   255.6   342.8   398.6   454.2   540.8   740.4  1069.2  1744.7  5567.0 31339.3  41131.6    41133
read      346.4   630.4    68.9   102.4   115.7   248.2   333.3   395.6   453.6   531.6   665.0   856.1  1349.0  6111.3 29383.8  28638.9    28693
read      472.7   865.7    63.8   108.0   125.9   290.5   382.0   450.3   518.8   651.3  1095.9  1570.7  2560.4  8292.9 32200.0  53130.8    53141
read      464.8   837.7    68.9   110.4   128.1   288.0   379.8   445.5   507.9   617.7  1026.0  1555.4  2536.5  8051.1 32021.6  54612.7    54512
read      327.2   356.2    74.4   108.5   123.0   263.2   352.2   414.4   463.9   526.8   606.3   727.1   923.6  3478.6 11098.7  14856.4    14835
read      704.2  1310.7    68.9   243.1   289.9   408.1   524.2   661.1   738.9   838.7  1455.7  1864.5  4762.9 22261.2 36816.1  98393.5    98446
read      401.0   746.4    68.9   108.5   124.7   274.1   358.6   420.4   479.6   566.1   767.6  1110.5  2360.6  5654.0 32122.6  38168.5    38117
read      725.0  1302.0    63.8   158.8   211.0   383.6   543.6   675.8   843.1  1435.3  1659.6  1993.4  4354.6 16229.2 36319.4  77880.2    77994
read      348.9   458.1    63.8   105.9   120.1   257.4   341.6   404.0   458.0   535.6   688.6   916.3  1381.5  3680.0 16029.7  30197.5    30209
read      529.5   960.4    68.9   120.4   144.4   316.3   409.4   486.2   561.7   704.7  1252.1  1817.8  2767.0  8662.7 32220.9  68427.6    68315
read      677.5  1427.1    68.9   198.0   260.3   400.3   487.0   614.3   693.8   780.7  1006.1  1808.7  4956.9 29133.8 36948.0  91958.2    91940
read      402.4   834.8    63.8   104.8   119.7   260.9   348.5   403.9   458.2   540.4   728.5  1164.5  2512.4  7388.7 32242.3  49222.8    49308
read      411.0   862.9    63.8   105.2   120.4   264.4   353.2   411.3   466.9   553.0   780.1  1217.7  2481.9  8740.0 35583.5  46931.3    46880
read      718.4  1612.3    68.9   221.4   277.1   399.8   503.0   633.3   700.8   782.5  1177.2  1808.7  6541.6 29993.2 37771.0  92704.5    92540
read      401.6  1047.8    68.9   108.6   124.4   266.9   352.3   403.8   449.1   513.9   624.4   970.0  2584.2 12566.5 35680.2  49493.7    49396
read      691.6  1675.8    68.9   248.5   295.6   408.1   484.1   601.5   676.8   746.3   833.6  1496.7  6800.5 30715.9 38359.3  97775.1    97841
read      358.1   649.0    68.9   106.4   120.8   253.8   337.7   395.8   449.8   524.7   673.2   930.6  1498.3  6766.0 31274.0  35427.4    35404
read      737.5  2184.8    68.9   152.8   199.3   361.4   433.5   523.9   606.5   669.5   749.9  1802.6 12152.6 31741.0 40502.7  80422.9    80451
read      693.7  1387.3    68.9   184.9   243.0   395.2   504.5   633.6   714.8   833.1  1460.4  1885.0  4775.5 27217.4 37203.4  87252.9    87228
read      752.6  1564.1    63.8   160.9   212.8   373.1   531.3   654.8   788.3  1425.7  1645.2  1955.7  5608.6 28518.2 37127.8  75522.9    75554
read      484.5   913.1    63.8   112.1   131.2   294.0   385.3   451.4   516.5   628.7  1044.3  1632.4  2723.5  7791.4 32480.8  58053.5    57964
read      730.4  1786.4    68.9   167.4   228.3   380.0   470.4   601.8   673.4   769.8  1409.0  1869.9  8213.1 30691.5 38218.2  83563.1    83546
read      489.2   899.4    63.8   109.9   128.6   294.4   388.8   462.2   539.3   701.6  1131.9  1595.2  2682.9  8389.2 32307.6  55530.2    55468
read      329.7   451.0    68.9   104.7   118.8   245.4   328.5   385.0   437.0   509.3   629.7   852.3  1292.2  2678.7 28805.1  34174.4    34203
read      351.8   634.7    63.8   105.1   119.2   248.6   332.5   388.5   438.7   513.1   641.2   919.1  1612.7  4971.6 31626.0  37759.1    37629
read      330.8   359.6    63.8   104.4   118.3   243.8   327.4   384.8   437.8   515.7   651.3   880.1  1360.3  3170.3  9389.1  34594.0    34577
read      383.9   732.8    63.8   106.4   121.2   253.0   339.8   395.7   447.0   523.1   671.0  1064.8  2494.0  6519.8 31971.6  47432.3    47426
read      503.3   926.3    63.8   112.8   132.4   299.5   393.3   464.8   536.5   682.7  1187.8  1711.3  2723.0  8054.0 32301.2  58757.8    58845
read      550.4  1089.7    63.8   120.4   144.0   317.5   410.7   491.0   574.3   745.6  1330.0  1782.1  2934.6 12570.2 35314.8  67113.6    66993
read      322.0   536.7    74.4   113.5   130.7   263.6   339.5   388.8   426.9   472.1   533.4   625.9   834.5  5281.7 30491.2  10970.0    10977
read      414.4   808.4    63.8   109.0   125.0   270.0   359.9   418.9   470.1   549.0   724.5  1220.2  2584.2  5817.6 32055.9  51463.0    51529
read      375.6   743.8    63.8   107.1   121.8   255.2   341.1   395.7   441.7   509.8   626.9  1037.2  2415.0  5479.7 32097.6  48354.5    48344
read      271.4   429.2    74.4   122.5   139.8   237.5   289.9   319.1   340.5   365.8   398.3   447.1   583.5  3725.6 30552.2   5911.2     5902
read      545.8  1180.3    68.9   119.0   142.0   319.8   402.8   473.8   547.2   653.4  1073.0  1793.4  3519.0 12874.9 35870.9  71448.4    71602
read      341.7   520.5    63.8   105.4   119.5   246.1   328.6   381.2   428.7   496.8   607.5   924.2  1531.9  4640.2 29968.3  41855.0    41886
read      403.6   653.1    63.8   107.5   122.8   266.1   356.1   417.7   474.0   564.9   816.0  1232.9  2428.7  5028.6 31072.6  47357.6    47456
read      696.8  1306.2    68.9   240.7   296.7   415.2   527.7   674.7   752.7   854.9  1446.8  1793.8  4690.8 18012.6 36400.6  93823.7    93939
read      326.7   539.2    63.8   112.8   129.4   273.5   342.9   383.3   414.2   455.4   522.4   659.9   987.0  6349.3 30627.2  16873.9    16890
read      407.9   545.9    63.8   110.8   126.8   279.5   370.0   433.2   493.6   591.8   887.6  1273.8  1957.0  4069.5 23488.9  45707.1    45689
read      370.1   373.5    68.9   110.0   124.0   257.3   350.6   427.1   502.4   626.5   816.7  1048.2  1543.5  2858.0  8340.0  32766.3    32790
read      376.9   530.1    68.9   108.2   123.1   260.0   347.4   407.1   463.4   548.1   742.4  1092.4  1911.2  4526.9 28808.3  43958.0    44044
read      342.1   521.0    68.9   112.3   129.6   283.7   355.4   401.8   437.6   483.1   546.9   750.9  1250.5  3684.9 30675.4  28185.0    28149
read      328.8   244.1    63.8   112.8   131.4   297.4   363.7   403.4   435.1   474.0   526.1   620.3  1235.4  1682.5  6474.9  39760.2    39739
read      344.2   305.3    63.8   114.3   133.9   297.6   371.6   415.8   449.9   493.3   549.9   641.6  1694.1  2767.9  7896.8  72443.4    72475
read      341.7   296.5    63.8   117.8   139.0   299.9   371.4   415.7   450.9   495.7   556.9   653.2  1001.0  3199.9  8242.0  93788.3    93882
read      266.6   270.6    80.4   131.1   150.1   251.3   284.5   302.3   315.3   331.8   354.0   395.1   535.8  4512.7 12368.0   6717.7     6692
read      349.9   288.3    63.8   117.0   136.9   309.8   385.1   427.9   461.3   502.6   555.0   651.2  1471.4  2155.9  8740.9  50303.4    50406
read      341.4   305.4    63.8   115.2   135.0   296.9   370.6   415.8   450.9   495.0   554.1   648.5  1380.0  3044.5  7280.3  83044.2    83055
read      338.5   263.2    63.8   114.2   132.9   300.8   373.2   415.4   447.9   488.6   541.1   630.9  1455.5  2098.3  6225.4  55418.4    55609
read      294.0   279.9    63.8   115.9   132.4   274.9   334.7   364.6   386.4   412.2   447.2   516.9   768.7  3021.7 10840.3  16987.9    16968
read      334.3   242.3    63.8   114.1   133.1   303.3   371.0   411.0   442.6   482.5   534.6   625.7  1281.7  1803.1  6455.2  43086.9    43031
read      297.8   318.7    63.8   116.7   134.0   277.9   339.2   370.4   393.2   420.0   456.0   530.2   778.4  2529.4 11300.2  17231.2    17236
read      340.2   286.5    63.8   114.6   134.5   297.1   369.6   413.5   447.9   491.8   550.6   645.6  1419.4  2984.1  5891.8  82207.6    82183
read      331.8   241.6    63.8   113.8   132.5   300.0   366.7   405.6   436.6   476.3   529.4   620.1  1278.2  1760.4  6393.4  42274.2    42212
read      279.1   200.8    74.4   119.9   136.9   270.6   317.9   342.1   359.9   380.6   410.3   466.0   631.7  2050.6  7811.0  12266.1    12244
read      342.3   278.7    63.8   114.9   134.2   300.6   375.5   418.6   451.4   493.2   546.4   634.9  1565.3  2356.3  6372.0  61605.9    61777
read      328.7   250.0    63.8   113.9   132.4   296.9   362.5   402.6   435.1   475.0   527.7   621.3  1174.8  1684.3  8953.4  36911.9    36984
read      321.6   247.1    63.8   116.3   134.9   290.1   355.5   396.5   427.9   464.9   513.6   603.5  1027.9  2144.7  7590.1  29106.8    29093
read      328.1   233.9    63.8   113.3   131.9   298.9   364.1   403.0   434.4   472.7   523.9   606.4  1255.3  1808.9  5724.2  41663.3    41715
read      327.0   280.5    63.8   112.6   130.8   294.0   358.3   398.4   430.9   470.4   523.2   623.9  1147.3  1781.5  9277.7  34920.6    34838
read      341.6   273.6    63.8   114.0   133.2   298.4   372.4   415.6   448.4   489.7   543.2   633.7  1609.4  2492.3  6081.5  63485.8    63574
read      306.6   257.4    63.8   113.3   130.9   276.6   341.7   380.3   409.4   442.7   486.5   570.5   898.4  2549.0  8114.7  24445.5    24401
read      321.2   248.5    63.8   112.7   130.9   289.9   353.7   394.1   426.1   464.5   514.3   609.3  1081.5  1939.0  8099.5  32105.0    32025
read      340.3   282.7    63.8   119.2   141.0   300.0   371.1   414.9   450.0   494.7   554.7   650.0   938.1  3082.0  6520.7  99003.8    98971
read      299.3   234.9    63.8   112.9   129.9   273.0   337.6   374.5   402.2   434.3   475.6   550.4   857.6  1494.7  7567.6  23739.8    23657
read      343.2   283.2    63.8   114.6   134.1   299.0   373.7   417.4   450.9   493.6   547.9   639.3  1615.9  2587.7  5336.0  67875.3    67877
read      337.3   249.8    63.8   114.1   133.0   300.5   372.4   413.1   445.0   485.5   538.2   626.5  1451.6  2089.1  5449.4  53851.6    53849
read      342.7   310.2    63.8   114.5   134.1   297.4   371.1   416.1   450.8   494.9   552.3   646.4  1569.4  2754.3  7396.5  79501.9    79536
read      288.9   225.9    68.9   115.7   132.7   271.3   329.7   360.0   381.4   406.6   440.2   505.0   728.2  2527.1  7341.6  17092.5    17081
read      330.5   253.4    63.8   114.0   132.8   298.8   364.1   403.3   435.8   476.0   528.1   620.5  1223.4  1801.3  7965.1  39021.1    39024
read      309.1   216.0    63.8   113.6   131.8   282.4   345.2   384.3   413.9   448.7   493.7   573.7   928.4  1652.8  8404.3  26077.9    26125
read      325.1   254.6    63.8   113.5   131.5   293.6   357.0   396.7   428.9   467.4   518.2   610.3  1133.1  1970.5  7832.4  33526.2    33388
read      301.8   370.0    63.8   113.8   131.6   273.0   335.8   370.7   396.6   426.4   464.7   539.4   824.8  3353.0 13538.9  20985.0    20979
read      341.4   287.2    63.8   118.1   139.5   299.8   370.8   415.3   450.5   495.9   556.7   651.4  1001.1  3193.0  8589.1  95851.6    95865
read      344.3   294.9    63.8   114.5   134.4   298.6   373.7   418.4   452.4   495.7   551.0   640.6  1663.8  2708.9  7102.3  73886.7    73949
read      345.5   298.7    63.8   115.1   134.5   300.7   376.3   419.4   452.7   494.6   547.9   643.2  1581.8  2485.5  8077.7  60935.3    60987
read      472.0   537.0    63.8   117.3   139.3   333.6   428.8   500.2   566.0   750.1  1076.2  1452.8  2120.7  3630.7 18389.3  54185.0    54175
read      579.2   749.4    63.8   119.8   144.5   358.5   465.7   565.1   793.1  1231.2  1501.4  1785.5  2656.7  4435.7 29004.0  51424.2    51484
read      329.0   260.3    63.8   113.0   132.0   296.4   361.6   400.6   432.0   470.6   522.5   614.4  1230.2  1794.9  9528.7  39675.5    39771
read      319.6   240.7    63.8   112.4   130.5   289.6   351.8   392.1   423.8   461.8   510.0   599.2  1079.8  1737.0  6508.7  32815.8    32864
read      332.6   271.5    63.8   112.6   131.2   298.3   365.5   405.1   437.0   477.6   531.0   626.1  1277.0  1783.7  8103.6  42001.9    42033
read      332.3   268.1    63.8   113.4   132.4   299.9   366.4   405.7   437.2   476.6   528.5   619.0  1279.0  1782.7  8159.4  43844.6    43808
read      331.7   254.4    59.1   112.5   131.4   297.8   365.5   404.1   435.8   475.1   527.8   620.1  1331.2  1870.6  6295.6  45766.7    45785
read      326.2   279.2    63.8   112.6   131.1   294.0   358.0   398.2   430.5   469.3   520.4   614.4  1142.7  1940.9  7835.3  35606.2    35582
read      328.7   267.3    63.8   112.8   131.1   295.8   361.1   400.8   432.7   471.5   523.6   618.1  1208.5  2028.4  9375.0  38516.6    38504
read      284.7   259.7    68.9   115.9   132.4   269.0   323.6   351.2   370.4   394.2   426.2   487.0   688.5  2883.1 10673.0  15344.0    15320
read      346.5   309.3    63.8   114.5   134.3   297.4   372.5   417.1   451.5   495.6   553.7   652.7  1729.3  2817.4  7459.7  74234.0    74264
read      334.4   261.6    63.8   113.5   132.3   300.7   368.2   407.7   439.3   479.1   531.3   623.1  1333.8  1926.7  7540.7  43912.1    43890
read      266.8   391.1    74.4   136.6   156.4   247.3   276.9   293.5   306.2   320.4   342.7   381.8   531.9  5091.6 22164.0   5967.7     5962
read      350.5   291.8    68.9   119.2   140.9   313.5   386.3   429.4   462.6   503.4   555.7   660.1  1281.9  2031.3 10438.6  38321.2    38365
read      343.5   272.5    63.8   114.8   133.7   302.6   376.5   419.2   451.8   493.0   544.9   638.2  1527.0  2291.0  6740.7  56180.9    55971
read      304.5   281.7    63.8   113.6   131.4   276.4   340.8   378.5   405.3   436.5   477.7   554.0   870.5  2648.2  8076.0  23256.1    23217
read      345.3   316.6    63.8   116.3   137.1   299.4   372.0   417.0   452.5   497.6   558.5   656.8  1390.9  3294.2  8441.4  87572.1    87681
