Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622197498769
Timestamp end: 1622199299225

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      571.3  1164.9    68.9   118.9   141.5   323.6   421.1   499.5   580.8   766.8  1275.0  1845.2  4350.3 13928.5 35943.4  56039.8    55771
read      697.8  1165.5    63.8   188.7   246.6   387.6   508.9   643.2   715.7   883.5  1562.3  1963.3  5641.9  9865.1 32840.4  85083.4    85226
read      790.7  1076.4    63.8   197.5   255.4   400.9   650.1  1167.6  1466.8  1580.6  1751.7  1961.4  3552.3 10400.7 32736.8  75019.8    75020
read      307.3   272.4    68.9   109.4   125.4   256.7   333.7   391.4   436.1   484.3   542.0   625.5   793.5  3223.9 11469.6  12420.8    12441
read      491.0   685.3    68.9   117.4   138.0   306.8   400.4   469.6   544.5   722.0  1212.4  1691.5  2303.2  6985.3 22118.0  56106.6    56208
read      388.1   517.4    68.9   120.2   138.1   276.1   360.1   422.3   477.7   557.5   658.1   844.4  2117.4  5912.7 15751.8  17441.2    17446
read      847.8  2085.1    68.9   246.6   284.9   374.5   550.4   653.2   706.1   926.2  1533.3  1844.9 12219.3 30654.0 40453.8  86909.2    86943
read      557.8  1413.8    68.9   110.8   131.7   315.8   394.9   465.5   540.9   679.2  1261.4  1693.6  3058.0 29923.7 35569.4  49166.2    49138
read      473.3   538.6    68.9   112.6   132.1   306.6   400.7   479.8   564.1   834.2  1255.8  1565.1  2002.3  4494.3 11106.6  49849.2    49839
read      477.2   644.5    68.9   110.6   129.6   304.8   395.9   470.6   549.7   851.7  1267.3  1550.9  1978.1  6346.6 25259.8  47753.6    47752
read      471.3   725.0    68.9   112.0   130.4   302.7   441.4   616.6   783.1   898.1  1002.5  1130.6  1637.2  9119.7 31625.6  27189.4    27181
read      361.1  1289.5    80.4   125.2   145.2   240.9   291.7   321.8   347.1   377.5   417.3   488.3  2404.1 30224.2 34348.9   6182.4     6170
read      283.1   322.8    74.4   122.8   142.7   240.9   290.1   319.5   343.3   372.6   413.9   487.4  1045.1  4200.0 12146.3   7217.2     7187
read      872.6  2275.1    80.4   289.1   305.9   387.8   501.6   634.4   676.8   731.8   857.5  1808.6 12347.6 31280.7 41681.3  99333.4    99387
read      927.0  2596.4    93.8   296.3   309.8   381.9   466.6   622.5   661.9   693.9   747.1  1017.5 12633.9 31838.2 40861.1  92059.8    91970
read      929.1  2703.2    93.8   289.5   306.0   384.8   466.2   602.9   649.7   691.8   762.2  1127.7 12567.4 32436.2 46557.2  79741.6    79658
read      952.8  2928.6    93.8   266.9   286.5   364.5   468.8   584.5   622.3   660.6   715.9  1009.5 12785.5 32518.5 46119.8  59315.4    59230
read      904.4  2770.1    74.4   241.4   268.3   345.1   455.5   561.0   599.6   631.2   680.9  1252.1 12716.1 32349.6 43208.0  77972.8    78081
read      577.0  1321.7    63.8   117.5   142.9   309.9   400.3   479.8   549.7   652.6  1198.2  1922.9  5351.7 16440.5 36829.4  64119.6    64242
read      408.9   683.9    63.8   108.2   123.4   268.3   356.3   426.6   495.7   633.2   924.5  1202.6  1952.6  6368.3 32085.8  37823.6    37702
read      477.1   882.1    68.9   111.3   128.1   288.6   382.1   464.3   561.4   835.1  1114.8  1364.5  2586.1  9199.9 32092.6  40542.0    40686
read      359.8   528.1    68.9   106.2   120.1   250.6   336.8   405.6   474.7   579.2   740.9   950.0  1480.7  4806.5 29816.7  30407.2    30376
read      469.7   816.7    68.9   109.5   125.6   281.1   377.5   465.5   578.5   838.4  1075.1  1342.5  2769.5  7751.3 31791.1  38519.0    38416
read      488.3   783.6    68.9   115.4   135.5   290.1   377.2   451.0   526.3   703.1  1241.6  1696.6  2367.0  8493.3 30998.0  65746.4    65892
read      468.4   845.5    68.9   110.4   126.8   285.2   380.8   463.8   559.6   822.3  1094.8  1357.4  2217.4  8791.4 31633.5  39796.2    39560
read      299.0   225.5    80.4   114.7   134.3   257.4   322.4   368.3   404.5   444.9   500.0   583.6   782.4  3032.7  5536.0  10032.6    10016
read      502.7   755.7    68.9   114.8   134.9   302.2   397.0   473.9   556.1   813.1  1322.3  1676.8  2366.1  7362.6 30877.4  55115.4    55224
read      344.9   462.6    68.9   106.9   120.9   256.8   343.6   408.0   463.8   537.2   629.1   789.9  1785.2  4369.4 19733.7  20023.2    19982
read      485.0   761.4    63.8   111.2   129.0   292.6   392.0   475.7   576.2   871.2  1210.0  1523.6  2191.6  7830.0 30826.4  48055.2    48114
read      396.8   714.9    63.8   106.4   121.1   257.4   344.4   411.3   480.4   607.7   861.5  1126.2  2059.4  5902.1 31825.3  36307.4    36283
read      370.1   588.8    68.9   106.3   121.0   258.0   353.1   434.2   506.8   606.0   723.1   925.2  1567.8  7468.2 28749.4  23224.4    23315
read      357.0   828.0    68.9   110.4   128.5   259.4   339.2   396.6   436.0   483.1   547.2   646.9  1961.5 12302.2 32923.8  11078.6    11150
read      842.5  2270.4    74.4   282.0   299.8   383.8   481.1   607.4   649.7   698.9   793.5  1731.7 12095.0 31598.8 40278.0  98555.4    98724
read      641.7  1935.1    68.9   120.7   147.5   319.0   396.3   466.3   538.6   628.1   915.0  1655.0  8672.2 31257.7 37860.6  56900.8    56880
read      318.9   536.2    63.8   107.8   122.8   249.3   320.1   372.9   416.8   467.4   531.9   637.9  1011.0  6690.1 30632.4  13422.8    13467
read      761.6  1932.7    74.4   281.5   305.2   399.2   472.7   609.2   667.6   723.9   805.1  1536.9  8603.5 31100.3 40019.1  99215.0    99368
read      501.7  1081.9    68.9   111.1   128.3   282.6   372.2   443.5   523.6   692.5  1072.2  1542.2  3724.0 10540.7 32332.2  46186.6    46206
read      732.6  1733.8    68.9   144.5   181.6   351.2   461.4   562.5   648.8   929.0  1530.7  2014.4  7764.3 30224.5 37171.6  71563.4    71651
read      433.8  1053.9    68.9   108.6   123.6   266.1   364.6   444.8   517.7   610.6   731.4   968.5  2795.8 12851.1 36991.5  22741.4    22741
read      546.1  1159.5    68.9   117.2   137.4   298.3   391.7   462.2   538.1   716.8  1204.6  1736.4  5089.4 12549.0 36451.6  56870.2    56654
read      842.4  2294.8    74.4   277.7   303.2   403.8   501.1   608.9   662.9   718.2   801.8  1155.5 12184.1 31794.6 40021.9  99648.2    99570
read      492.3  1702.0    68.9   106.3   121.0   270.9   365.8   446.4   521.1   624.4   762.5   991.3  3181.2 31465.3 37864.4  23120.4    23047
read      684.4  1562.3    68.9   138.1   169.8   351.0   448.4   557.1   658.5   917.8  1512.9  1975.2  6121.8 28405.6 37335.3  69803.4    70008
read      464.2   680.9    63.8   111.8   128.8   289.6   388.0   471.3   565.9   819.4  1137.7  1442.8  2146.2  6524.8 30011.4  42928.8    42943
read      521.9   824.2    68.9   114.0   133.6   315.6   415.6   505.7   620.8   998.5  1323.4  1609.1  2359.3  7953.0 31797.7  46697.0    46704
read      741.8  1527.8    68.9   159.5   205.5   370.8   488.0   624.4   722.4  1313.4  1615.9  2016.1  6405.6 28255.6 37156.9  75937.2    75970
read      396.0   695.2    68.9   108.6   123.9   266.2   374.9   472.0   553.4   650.1   769.5   969.5  1946.3  6325.2 35109.5  22012.8    21917
read      749.4  1728.5    68.9   176.6   235.6   394.7   481.0   607.4   691.0   790.0  1420.1  1912.8  8407.9 30442.6 37334.0  81862.8    82027
read      777.7  1938.4    68.9   178.5   240.6   389.0   477.6   609.6   684.2   769.9  1422.2  1917.0  8695.9 31183.8 37643.0  81588.2    81583
read      389.0   809.1    74.4   109.0   124.7   274.4   377.5   451.5   504.7   569.9   655.2   788.0  2009.0 13308.1 31288.0  14314.8    14259
read      340.2   968.6    74.4   121.6   143.2   250.2   306.0   343.0   372.1   409.4   457.8   540.8  1612.3 17941.1 31972.5   7832.2     7821
read      407.8   799.3    68.9   111.6   128.1   282.9   399.9   490.3   556.3   634.5   738.7   897.4  2017.8  8394.2 32689.2  17746.4    17727
read      533.8   848.7    68.9   121.5   144.8   315.9   414.3   504.6   607.4   879.0  1347.9  1748.1  2532.0  9773.8 31230.5  65292.6    65559
read      436.6   717.9    63.8   109.9   126.1   275.1   370.5   444.8   526.0   697.3   997.7  1320.9  2154.7  7033.9 31722.9  41295.6    41133
read      393.8   786.7    68.9   108.1   122.9   259.7   351.6   426.3   499.3   613.9   768.4  1006.0  2011.7  8549.4 32381.1  28613.8    28693
read      497.0   748.3    63.8   111.8   131.2   305.6   400.6   475.0   549.7   781.3  1309.0  1681.5  2245.7  8328.0 28564.7  53120.0    53141
read      515.2   851.2    68.9   112.9   132.6   300.3   397.2   476.8   563.1   806.1  1357.2  1702.0  2553.6  9124.3 31570.7  54455.8    54512
read      329.5   510.6    74.4   108.2   123.3   251.6   330.9   395.1   445.3   501.6   575.6   711.7  1042.1  5249.7 28085.5  14917.6    14835
read      861.4  2010.1    68.9   288.4   311.3   416.0   554.8   675.1   737.2   849.5  1514.0  1967.5  9319.5 31253.2 37739.8  98321.2    98446
read      628.3  1821.5    63.8   114.0   135.9   327.5   408.5   494.4   600.4   749.9  1121.0  1563.2  6605.4 31363.1 39295.1  38090.6    38117
read      776.2  1301.3    68.9   186.5   252.1   396.6   610.4   771.4  1395.9  1522.6  1691.8  1917.9  4715.7 16454.5 35867.2  77959.8    77994
read      379.8   575.1    63.8   107.9   122.1   260.3   351.9   423.4   490.8   598.3   771.4  1010.2  1871.6  6124.9 30289.9  30258.0    30209
read      529.4   709.2    68.9   122.4   145.8   313.4   408.4   504.2   613.9   958.8  1423.6  1796.5  2504.8  6605.1 22031.3  68381.0    68315
read      793.7  2029.5    68.9   267.2   301.8   404.7   494.7   620.2   681.9   742.6   856.8  1711.3  8636.2 31599.9 39745.0  91816.6    91940
read      532.5   925.1    68.9   115.9   137.0   321.0   418.5   501.9   592.6   860.7  1333.9  1663.7  2618.0  9508.6 32070.1  49490.8    49308
read      487.8   690.3    68.9   113.2   131.8   308.0   401.5   481.7   575.4   909.0  1273.2  1548.2  2035.1  7212.8 29917.5  46885.6    46880
read      865.2  2288.5    74.4   286.5   312.4   403.9   498.8   644.1   695.6   749.5   872.0  1885.4  9540.7 31839.5 41407.9  92537.6    92540
read      547.4  1214.9    68.9   116.9   139.6   327.0   416.1   484.9   558.3   700.5  1134.4  1635.7  4267.8 14496.6 35332.0  49509.4    49396
read      862.6  2422.3    74.4   284.4   304.7   394.6   486.4   608.1   657.1   705.0   787.7  1480.1 12239.7 32026.6 42422.9  97654.0    97841
read      457.2  1325.6    68.9   109.0   126.7   287.6   374.5   440.0   500.9   592.5   791.6  1093.1  2249.2 30092.7 38026.0  35468.0    35404
read      905.1  2466.9    68.9   264.5   303.6   407.5   503.6   639.5   697.1   762.0   876.0  1956.6 12356.1 32076.4 40050.7  80378.6    80451
read      825.8  2064.1    74.4   284.0   307.6   409.0   512.5   642.2   696.7   770.4   911.1  1841.4  8787.7 31557.6 39047.0  87360.4    87228
read      913.3  2787.5    68.9   216.6   270.4   375.1   455.5   559.1   633.7   683.9   744.3  1302.7 12681.1 32304.5 43910.7  75365.4    75554
read      483.3   830.4    63.8   114.7   134.5   295.1   385.3   456.3   524.4   654.3  1156.7  1646.2  2293.1 10139.6 31599.9  57925.4    57964
read      903.4  2616.3    74.4   270.3   304.9   396.3   468.6   606.8   669.2   718.9   784.6  1173.8 12463.8 32236.6 40774.1  83272.4    83546
read      500.2   773.0    68.9   115.3   136.0   309.0   401.5   474.3   546.0   734.9  1267.9  1689.7  2337.4  7845.0 30815.0  55406.0    55468
read      368.0   572.0    68.9   107.6   121.8   251.3   340.3   404.2   466.6   567.1   748.0   989.6  1734.1  5870.7 30748.5  34111.8    34203
read      419.4   666.2    68.9   109.9   125.7   274.3   367.1   437.9   510.6   660.3   932.4  1235.2  2052.5  6359.7 31195.4  37578.4    37629
read      413.1   755.1    68.9   109.0   124.3   265.4   360.5   435.7   517.7   673.3   896.1  1147.7  2096.1  6261.2 31852.7  34627.8    34577
read      530.9   896.5    68.9   114.0   133.8   315.7   418.5   511.4   635.9   995.5  1320.2  1601.8  2487.1  9168.9 31909.9  47338.8    47426
read      513.5   715.2    63.8   117.9   139.9   316.4   413.3   496.8   587.3   840.0  1308.7  1696.5  2451.7  6937.0 27478.0  58786.8    58845
read      559.8   844.2    68.9   128.2   155.4   334.7   430.9   520.0   617.3   859.2  1397.6  1943.2  2870.2  8774.0 31320.0  66984.4    66993
read      345.6   766.0    74.4   114.7   133.3   263.5   339.0   393.8   433.6   482.1   544.8   643.2  1184.3 10388.8 31776.0  10969.4    10977
read      488.3   592.5    68.9   115.4   135.6   314.0   406.2   483.5   560.1   806.2  1315.4  1649.4  2123.3  5676.5 14084.2  51515.8    51529
read      485.7   655.6    68.9   110.1   128.2   310.9   398.9   465.7   529.9   684.4  1382.4  1694.4  2146.9  6070.8 20685.2  48382.8    48344
read      318.9   924.5    80.4   126.2   144.9   232.3   274.5   301.6   322.6   351.8   392.2   465.2  2133.9 10147.4 31883.6   5850.2     5902
read      761.5  1569.7    68.9   155.5   200.9   373.5   511.2   652.4   795.7  1432.5  1658.4  1994.8  6787.1 28166.2 37259.1  71398.8    71602
read      362.1   436.8    68.9   107.6   122.9   260.8   345.7   400.4   451.0   521.8   662.2  1057.9  1683.6  4045.8 10256.9  41980.8    41886
read      440.6   589.7    68.9   110.5   128.1   287.7   381.8   447.7   509.6   617.9   978.1  1461.6  2272.2  5224.4 19095.3  47379.8    47456
read      678.3  1605.4    68.9   196.3   255.7   392.6   472.6   583.0   658.3   727.6   852.6  1687.3  6834.2 30157.0 37118.3  93913.4    93939
read      323.1   629.8    68.9   106.0   120.3   248.0   324.0   376.5   417.9   473.9   553.5   673.6  1004.7  6335.0 31459.9  16835.6    16890
read      406.0   593.6    68.9   108.7   124.9   274.7   367.0   427.9   480.3   560.9   782.1  1268.4  2052.6  5869.7 26240.6  45549.4    45689
read      313.9   308.8    68.9   106.1   120.7   253.0   332.5   383.3   424.5   477.8   551.8   729.2  1047.5  3258.2  6723.3  32956.6    32790
read      357.6   447.0    63.8   107.4   122.7   258.4   343.6   397.1   443.3   507.3   623.7  1012.8  1754.3  4510.9 12610.7  43913.2    44044
read      309.6   275.2    68.9   106.7   121.2   247.9   327.3   378.9   420.6   474.3   566.7   737.9  1028.0  1969.6  9057.2  28203.8    28149
read      355.6   457.7    63.8   106.7   121.9   260.3   344.6   399.2   448.4   516.7   646.0   973.1  1593.5  4830.5 14745.9  39715.6    39739
read      580.2   924.2    68.9   132.1   161.1   338.8   441.5   553.3   669.5  1035.5  1454.8  1783.8  2941.6  8538.3 32506.6  72616.2    72475
read      744.3  1240.6    74.4   296.0   325.6   428.6   601.3   732.9   816.8  1166.0  1582.0  1868.2  4557.9 17654.1 35561.3  93780.8    93882
read      313.4   926.6    68.9   119.9   137.2   226.7   273.6   306.0   331.7   365.2   408.8   488.8  1831.7 12023.7 32044.3   6773.0     6692
read      458.1   647.6    63.8   110.4   128.3   293.2   384.6   444.2   500.3   590.3  1043.2  1648.6  2276.6  6457.3 17482.2  50413.0    50406
read      761.8  1327.8    68.9   223.8   282.9   415.1   575.7   709.8   808.6  1401.5  1636.8  1975.3  5936.0 15224.7 36386.0  83096.6    83055
read      450.7   644.1    68.9   111.7   129.8   290.3   382.1   444.5   507.1   615.1  1031.9  1561.2  2196.5  6333.8 28577.2  55515.2    55609
read      289.1   314.4    68.9   106.8   120.7   238.0   309.1   355.5   392.9   443.2   509.9   611.4   837.2  2923.5  9156.6  16874.4    16968
read      398.4   558.0    63.8   108.4   124.4   274.1   366.1   426.4   480.3   559.1   777.6  1203.4  1982.3  6063.7 24692.2  43068.6    43031
read      322.5   469.2    68.9   113.1   130.4   268.6   338.8   381.4   411.2   450.8   508.8   641.8  1032.3  4911.8 28149.4  17287.0    17236
read      495.9   974.7    63.8   123.6   148.1   317.8   395.9   452.0   503.1   577.1   690.3  1913.8  3958.6  9392.5 32086.1  82187.8    82183
read      326.1   297.6    68.9   106.4   120.7   249.3   333.1   386.7   429.1   487.1   577.9   844.1  1295.8  3548.6  6231.4  42155.8    42212
read      305.1   210.0    74.4   110.7   127.4   257.5   337.3   393.6   436.3   486.9   546.4   633.8   818.5  2129.3  5931.0  12232.4    12244
read      565.3  1049.1    68.9   118.4   141.8   322.4   417.0   505.6   608.9   872.9  1390.8  1788.1  3788.5 10741.4 32140.3  61731.2    61777
read      370.7   534.8    68.9   105.9   120.5   254.2   342.8   403.8   462.4   556.4   763.9  1045.5  1742.3  5440.4 28794.7  37102.6    36984
read      330.8   290.5    68.9   105.5   119.8   250.4   336.9   395.9   446.5   517.3   652.2   858.5  1273.8  2326.1  6313.1  29093.0    29093
read      443.5   685.2    68.9   109.2   125.6   276.8   370.8   445.1   526.4   743.7  1061.9  1363.3  2170.0  6362.7 30927.7  41856.0    41715
read      352.1   413.7    68.9   106.1   121.3   257.7   345.0   405.6   458.6   533.7   691.6   946.7  1501.1  3690.0 12057.0  34976.2    34838
read      536.7   922.7    68.9   117.0   139.4   312.4   408.1   500.0   601.1   869.6  1358.5  1702.6  2877.5  9727.6 31887.3  63609.6    63574
read      335.8   448.7    68.9   106.5   121.4   254.1   341.2   400.5   452.7   530.1   646.2   823.5  1148.4  4141.2 15051.4  24415.6    24401
read      344.4   311.9    63.8   105.8   119.9   253.3   338.2   399.0   454.6   544.4   733.6   962.8  1344.6  2177.1  8455.0  32119.6    32025
read      731.4  1245.9    74.4   286.2   314.9   422.9   586.9   704.4   784.7   962.2  1539.3  1861.1  4717.6 12884.7 36369.9  98856.8    98971
read      366.5   749.4    68.9   106.4   121.6   256.8   350.9   416.9   478.6   574.7   691.5   866.5  1301.4  6195.5 31954.1  23617.6    23657
read      657.2   978.8    68.9   134.2   166.5   366.7   507.5   676.4   961.7  1408.8  1622.9  1920.8  2945.6 10236.4 31949.0  67697.4    67877
read      473.1   695.6    68.9   111.1   129.5   294.9   389.1   461.0   535.9   715.4  1165.3  1592.5  2249.7  7071.4 29491.8  53822.8    53849
read      698.8  1177.7    68.9   159.4   210.7   377.6   529.3   653.8   783.4  1409.0  1638.5  1968.7  4262.7 13339.5 35243.1  79504.0    79536
read      332.4   281.3    74.4   107.2   122.0   257.6   355.5   424.8   481.8   548.7   640.4   784.9  1018.5  3189.1  7780.2  17143.8    17081
read      349.2   439.6    63.8   105.5   120.1   248.4   334.6   390.3   440.7   518.7   684.7   986.1  1552.6  4020.9 10336.9  38977.4    39024
read      332.4   399.3    63.8   105.6   119.9   249.5   334.6   393.4   442.7   514.6   635.3   818.1  1299.4  3795.7  7413.9  26191.2    26125
read      328.0   393.8    63.8   105.4   119.3   246.2   329.5   384.6   432.0   500.2   624.4   856.5  1282.8  2931.0 11347.8  33380.2    33388
read      321.9   306.9    68.9   107.1   121.4   250.6   338.0   398.2   450.7   522.6   618.6   766.4  1065.6  2560.5  7879.7  20860.8    20979
