Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622202045424
Timestamp end: 1622203845933

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      608.2   924.7    68.9   142.3   193.2   373.9   460.2   590.8   687.5   855.7  1504.5  1791.4  2826.8  8839.4 33133.0  85192.2    85226
read      882.6  2122.0    74.4   255.2   330.2   454.9   537.5   715.1   811.3   910.1  1555.2  1991.6 12024.4 31563.6 37842.3  75155.2    75020
read      329.8   441.3    63.8   114.0   131.4   273.8   344.6   393.8   442.0   509.2   576.8   658.0   856.7  4875.2 21748.6  12471.8    12441
read      455.4   523.6    63.8   110.5   128.8   291.2   379.3   441.0   510.0   684.8  1223.8  1620.0  2106.2  3919.9 11011.9  56149.6    56208
read      479.3  1192.0    68.9   108.3   126.6   296.1   446.7   574.6   636.1   692.7   757.3   861.3  3448.9 14650.4 38802.2  17434.8    17446
read      991.6  3036.4    68.9   284.0   304.2   364.2   430.5   609.1   653.3   681.9   729.0  1614.4 12849.8 35342.5 47709.2  86674.2    86943
read      631.0  2035.2    63.8   113.7   136.2   309.0   378.5   443.5   509.4   619.6  1045.4  1547.2 10557.0 31631.0 40428.2  49156.2    49138
read      454.9   498.9    68.9   110.0   128.2   294.1   382.2   458.5   544.4   856.9  1236.5  1496.8  1860.8  3448.6 13986.9  49796.6    49839
read      485.4   729.9    63.8   110.4   128.8   300.8   391.0   479.0   600.2   942.7  1254.9  1496.7  1938.7  7587.8 30588.9  47739.4    47752
read      454.4   724.8    68.9   108.7   126.5   292.3   418.9   601.2   751.1   856.9   955.5  1076.6  1503.1  8084.9 31946.0  27120.6    27181
read      517.0  2243.7    74.4   122.4   145.0   246.3   306.9   341.1   364.2   390.7   426.6   503.1  8371.7 32159.8 51412.5   6208.6     6170
read      540.9  2222.4    74.4   120.2   141.8   257.8   331.4   369.2   394.9   425.4   467.3   573.1  7384.4 32242.6 37267.2   7143.0     7187
read      848.9  1848.0    80.4   297.8   314.0   409.9   628.5   734.2   865.0  1449.7  1617.1  1896.7 10329.2 30714.5 38527.2  99095.2    99387
read      545.7  1250.1    68.9   212.6   277.8   407.9   454.0   503.7   605.0   695.9   769.6   839.7  1432.8 17514.5 35342.7  91990.0    91970
read      817.3  2420.3    68.9   194.2   254.6   367.6   442.3   557.9   634.6   685.2   779.5  1749.8 12269.8 32150.1 48886.3  79684.4    79658
read      490.4   736.2    68.9   113.1   132.9   296.9   384.4   456.2   535.1   747.6  1269.2  1659.5  2544.7  7095.9 29089.6  59193.6    59230
read      766.7  2061.9    68.9   161.8   208.9   350.8   439.3   548.1   618.2   687.2  1253.5  1921.3 10150.0 31442.0 38966.0  78355.8    78081
read      515.7   891.5    68.9   115.1   137.2   305.3   390.4   459.6   531.9   694.7  1307.7  1793.0  2647.5  8777.6 32102.3  64215.4    64242
read      381.7   649.0    63.8   105.2   119.6   252.4   339.0   398.4   459.3   553.0   771.2  1064.7  2308.1  6090.4 31038.1  37608.6    37702
read      462.6   934.7    63.8   103.7   118.8   263.2   354.7   429.0   520.0   737.8  1022.2  1399.3  3465.0  7721.6 32285.3  40694.8    40686
read      385.0   854.1    63.8   101.0   114.6   247.3   335.0   405.9   475.3   584.6   746.1   977.4  2308.5 12317.9 32494.1  30275.0    30376
read      399.6   808.5    63.8   100.1   114.0   248.4   335.8   399.6   469.4   577.7   802.1  1117.1  2498.8  8198.6 31854.3  38470.8    38416
read      536.5  1046.5    63.8   112.7   135.6   306.0   388.5   461.3   546.5   737.1  1330.6  1776.9  3144.3 10876.9 32290.0  65975.8    65892
read      421.4   820.8    63.8   104.6   119.1   256.8   346.7   411.9   482.5   599.3   855.0  1190.4  2681.3  7888.3 31597.1  39551.2    39560
read      305.6   334.7    74.4   114.0   133.5   254.3   327.6   371.4   404.6   448.2   509.9   599.8   799.9  3401.9 12641.2  10018.8    10016
read      571.6  1180.0    68.9   115.1   137.0   311.0   401.7   484.6   579.4   904.1  1378.7  1774.7  4242.7 12335.3 34109.7  55375.6    55224
read      367.3   552.2    68.9   105.8   120.1   261.3   366.7   448.6   520.2   605.6   713.2   889.5  1278.7  5700.3 31003.0  19891.6    19982
read      534.1  1095.6    68.9   111.3   130.1   294.3   387.0   466.8   559.6   860.1  1264.0  1637.5  3833.0 10565.9 32521.4  48224.2    48114
read      371.2   577.1    63.8   104.8   119.3   252.9   337.8   398.2   459.2   548.3   741.6  1004.5  2229.0  5236.0 30259.9  36436.0    36283
read      386.3   650.0    68.9   106.3   121.0   266.3   371.1   454.3   534.7   637.8   754.3   947.7  1489.8  7710.0 31067.2  23352.4    23315
read      359.5  1005.5    74.4   111.0   129.1   257.4   335.5   383.9   420.3   467.5   540.8   651.1  2042.3 11128.5 41638.3  11150.6    11150
read      706.0  1626.4    68.9   254.2   298.5   403.4   469.7   609.6   687.4   760.6   856.2  1642.6  8193.9 30721.3 37264.4  98642.2    98724
read      583.2  1331.9    68.9   115.9   138.4   315.3   401.4   474.9   553.6   731.2  1332.4  1792.7  5052.3 20804.7 36147.0  56930.4    56880
read      320.7   463.2    74.4   107.0   122.7   254.7   334.9   389.3   430.4   482.1   555.8   676.1   974.8  4523.4 30481.0  13569.8    13467
read      703.9  1681.5    68.9   278.2   307.9   409.4   476.6   621.5   694.2   765.1   853.1  1592.0  8045.8 30791.2 37821.8  98963.0    99368
read      529.6  1035.7    68.9   109.9   128.0   294.4   389.3   473.7   576.1   871.8  1251.4  1652.6  3660.4  9720.8 32360.3  46208.0    46206
read      559.7   871.0    68.9   126.7   153.7   323.8   418.9   510.8   613.1   883.1  1414.7  1871.0  2982.1  8832.4 30748.4  71493.2    71651
read      335.4   344.9    68.9   105.1   119.2   253.9   346.0   414.2   474.2   558.6   664.1   825.1  1149.4  3001.7 10139.6  22597.4    22741
read      514.1   897.3    63.8   114.3   134.3   299.6   390.6   463.9   547.0   785.5  1269.3  1685.1  2967.7 10494.3 31689.4  56809.6    56654
read      586.0  1321.1    68.9   173.8   231.1   392.3   455.5   525.8   617.7   699.4   788.8  1142.8  4292.9 18181.7 37015.3  99495.6    99570
read      484.8   994.1    68.9   112.5   131.9   303.3   439.1   584.9   700.7   799.5   898.4  1042.7  2738.8 10941.4 36506.9  23121.2    23047
read      570.1   794.8    68.9   132.5   162.5   340.9   442.7   542.9   646.3   938.0  1415.9  1858.2  2980.7  7583.2 30409.8  69925.4    70008
read      537.5  1023.0    63.8   113.1   132.0   311.0   405.1   504.9   648.4  1014.2  1276.3  1556.8  3492.5 12078.9 34126.6  43073.4    42943
read      579.0  1149.3    68.9   114.3   134.1   315.0   412.4   508.9   656.6  1031.4  1357.5  1720.9  3932.1 12075.3 35321.7  46659.8    46704
read      750.5  1746.6    68.9   161.7   210.1   372.9   476.4   597.5   681.3   839.0  1525.0  1990.5  7793.4 30666.4 37470.5  75855.4    75970
read      360.2   598.2    68.9   106.6   121.1   257.5   353.5   428.7   495.5   581.8   684.8   870.5  1299.8  4742.0 35377.2  21856.4    21917
read      703.2  1586.3    68.9   159.7   211.4   383.1   466.4   574.8   664.3   765.1  1417.9  1911.9  6903.8 29911.6 36681.6  81932.8    82027
read      738.0  1698.8    68.9   166.4   224.2   392.9   479.8   608.8   697.9   804.6  1454.8  1914.2  8293.0 30765.0 37162.1  81589.6    81583
read      379.4   764.1    68.9   108.5   124.9   274.2   376.8   446.5   502.2   566.3   652.2   778.0  1642.9 12596.3 29834.1  14266.8    14259
read      340.1   885.0    74.4   120.8   143.1   255.5   322.4   362.2   391.2   425.8   475.4   561.1  2217.6  7749.5 35294.2   7880.4     7821
read      461.2  1153.4    68.9   109.4   125.6   289.3   426.6   532.3   602.7   685.3   792.7   934.9  2585.9 18821.2 35185.1  17622.8    17727
read      562.0  1027.1    68.9   121.1   146.2   325.3   412.4   487.7   572.1   756.3  1375.1  1884.0  3407.6 10048.4 32209.0  65365.8    65559
read      446.4   836.2    63.8   108.6   124.4   271.2   361.9   430.5   508.5   657.5   975.7  1325.8  2684.0  7787.1 32010.7  41053.6    41133
read      392.0   626.4    68.9   106.7   121.5   261.8   355.5   433.1   507.1   631.1   788.2  1032.0  2373.0  5277.7 29153.7  28585.6    28693
read      521.0   922.2    63.8   113.3   133.3   304.8   396.4   471.0   554.0   789.4  1285.7  1685.0  3187.2  8105.0 32031.7  53084.6    53141
read      552.5  1142.7    63.8   114.1   134.6   308.7   397.1   470.4   552.2   746.8  1301.0  1738.1  4074.7 11979.3 34963.0  54627.0    54512
read      365.7   733.9    68.9   107.2   122.5   260.9   353.6   419.5   471.1   533.7   620.4   770.2  2307.4  6918.2 31708.6  14801.8    14835
read      681.4  1688.2    68.9   231.3   288.6   413.3   469.2   551.6   656.5   735.8   812.9   945.2  8371.8 30637.0 38493.3  98456.0    98446
read      476.6  1018.8    68.9   107.4   122.5   271.9   364.8   441.7   536.8   743.6  1016.4  1352.4  3428.4 14193.0 32198.6  38164.2    38117
read      773.2  1829.8    68.9   167.6   222.9   385.0   484.2   612.8   699.2   851.8  1539.0  1959.9  8500.9 30755.2 37812.3  78177.4    77994
read      399.4   786.9    68.9   105.7   120.2   255.1   346.3   421.2   494.1   612.1   779.2  1020.3  2459.5  8521.7 31996.6  30322.2    30209
read      604.9  1317.0    63.8   127.7   156.0   336.6   419.2   490.4   569.3   700.0  1244.7  2012.6  4877.9 18246.4 36484.9  68416.8    68315
read      699.2  1377.4    68.9   222.2   284.4   410.2   498.7   647.8   725.8   820.7  1425.8  1808.5  5402.8 20306.5 36837.1  91895.4    91940
read      514.9   924.4    68.9   112.7   131.6   302.4   395.4   475.3   568.8   843.1  1255.5  1604.3  3281.9  8122.4 32256.0  49355.8    49308
read      564.3  1134.2    68.9   113.8   133.1   309.8   403.3   498.6   619.6   991.3  1315.2  1658.9  4220.2 12944.1 34506.0  46953.4    46880
read      686.8  1667.9    68.9   195.2   261.6   404.6   472.4   577.6   669.5   745.8   844.2  1566.8  8112.2 30754.5 37603.1  92555.6    92540
read      534.7  1027.6    63.8   113.6   133.2   307.3   401.6   488.8   589.0   904.3  1288.1  1633.2  3514.9 10940.0 34221.5  49477.0    49396
read      715.7  1510.1    74.4   246.9   304.6   420.5   488.9   644.8   729.9   809.0   937.2  1731.0  8158.6 29103.9 36745.7  98227.8    97841
read      436.9  1057.0    63.8   106.7   121.2   264.3   358.4   428.2   500.6   628.7   845.0  1180.5  2591.5 12555.2 32455.9  35278.4    35404
read      756.8  1969.3    63.8   171.1   225.2   379.4   460.5   573.6   657.9   736.7  1094.3  1854.0  8886.1 31360.5 37782.8  80339.2    80451
read      744.1  1802.4    63.8   214.4   275.1   399.1   470.4   604.0   687.6   761.5   908.9  1796.3  8528.4 30637.3 38262.0  87345.0    87228
read      780.1  1978.2    68.9   160.5   210.1   368.8   463.4   582.5   662.5   759.4  1458.4  1983.4  9596.2 31275.2 39290.2  75477.8    75554
read      542.3  1205.2    68.9   115.3   136.4   308.6   393.9   462.1   533.9   674.3  1215.0  1743.0  3578.6 16106.4 34726.2  57844.6    57964
read      731.7  1871.9    74.4   173.6   228.1   383.9   460.9   556.4   642.0   722.9   862.7  1787.0  8540.3 31041.5 37810.1  83403.4    83546
read      512.1   823.3    68.9   114.4   134.4   305.9   398.3   476.6   564.5   821.8  1297.7  1667.5  2578.7  9315.6 31465.6  55575.8    55468
read      402.7   732.6    63.8   107.4   122.2   260.8   349.1   418.3   491.4   613.0   824.3  1099.0  2442.7  6818.5 31693.5  34069.4    34203
read      451.2   826.6    63.8   106.7   121.9   272.4   366.0   449.2   545.4   748.8   996.3  1297.2  2705.1  8042.5 32374.9  37593.8    37629
read      420.5   761.4    68.9   104.6   119.2   265.7   358.7   435.0   519.4   665.4   878.0  1157.0  2465.9  8760.2 32131.6  34563.0    34577
read      585.7  1176.5    68.9   113.6   133.0   307.1   399.5   489.6   608.3  1019.7  1371.0  1755.3  4575.1 11436.2 32445.7  47344.4    47426
read      505.9   927.6    63.8   114.5   134.8   303.3   392.5   461.7   536.5   694.3  1220.6  1695.3  2587.0 10726.7 31883.2  58846.8    58845
read      525.3   854.4    68.9   121.2   145.0   315.8   404.5   480.5   559.1   737.1  1266.1  1853.9  2752.2  9675.6 31668.0  66961.4    66993
read      403.0   920.5    74.4   114.1   133.8   296.2   405.9   478.2   519.7   562.1   610.9   689.8  2245.2  9543.7 36696.9  11056.6    10977
read      460.2   605.0    68.9   113.3   132.2   304.3   393.6   461.0   528.9   676.1  1144.9  1527.7  1990.4  6061.1 21416.9  51505.6    51529
read      395.6   807.9    63.8   107.2   123.2   266.2   351.1   403.5   451.2   520.6   632.7  1019.2  2547.7 10336.6 31785.9  48357.0    48344
read      264.0   426.2    80.4   120.7   139.4   222.4   265.4   293.8   315.0   341.1   374.1   429.0   720.3  5179.1 18291.9   5951.2     5902
read      642.2   932.3    63.8   138.7   173.8   355.2   468.5   615.9   791.7  1403.1  1606.3  1939.1  3130.7  8427.0 32006.1  71504.6    71602
read      361.9   539.8    68.9   105.2   120.2   252.9   337.6   393.2   442.6   518.3   652.5   987.7  2074.8  4993.9 30128.8  41772.0    41886
read      348.7   473.7    63.8   105.9   121.0   255.5   339.5   389.6   431.5   495.3   588.1   890.0  2266.5  4991.4 15382.7  47472.8    47456
read      690.6  1751.7    74.4   222.6   280.2   409.2   469.2   544.3   645.5   722.4   800.0   951.6  8312.9 30949.2 38223.5  94214.0    93939
read      356.2   283.9    68.9   106.3   121.6   270.8   390.0   482.2   549.7   625.9   719.4   839.1  1055.0  2507.3  5515.0  16832.4    16890
read      413.9   702.4    68.9   108.6   124.5   267.2   357.2   418.3   475.1   566.4   821.0  1233.6  2542.2  5635.2 31253.0  45659.4    45689
read      330.1   336.8    68.9   106.5   121.6   254.5   335.8   389.9   436.8   501.5   601.9   816.0  1337.8  3374.2  6864.9  32875.2    32790
read      411.8   781.2    68.9   108.1   123.9   266.7   353.3   411.0   466.5   552.1   776.8  1183.5  2500.9  7190.7 31772.7  44076.0    44044
read      329.5   433.9    68.9   105.7   120.6   251.1   331.4   387.2   433.2   498.8   618.4   795.1  1260.2  3590.4 22107.9  28033.6    28149
read      349.2   456.4    68.9   105.5   120.4   256.6   340.4   394.3   443.0   517.4   641.4   953.5  1510.4  3721.3 19025.2  39874.4    39739
read      690.9  1495.5    68.9   140.9   178.4   362.4   466.9   601.7   712.5  1146.2  1558.9  1965.0  4552.2 21899.8 39080.3  72461.0    72475
read      701.5  1314.6    68.9   216.0   281.7   412.8   502.8   665.1   745.8   849.3  1473.5  1850.0  5060.9 17214.0 36441.2  93844.6    93882
read      290.4   756.2    74.4   117.1   135.1   230.4   286.2   320.3   346.5   377.2   417.8   476.1   692.9 10490.0 31900.3   6733.2     6692
read      496.2   909.2    68.9   108.6   126.0   288.7   394.9   479.2   558.7   685.2  1054.7  1798.1  2771.7 10321.6 31765.9  50329.6    50406
read      790.6  1796.6    68.9   241.1   300.9   427.0   532.1   697.6   777.9   865.7  1220.3  2017.7  8282.7 30935.9 38201.0  82941.0    83055
read      450.5   775.9    68.9   111.0   129.7   289.2   374.9   431.7   488.8   573.9   815.2  1478.5  2619.9  8391.1 29820.9  55537.8    55609
read      322.3   290.3    68.9   107.0   122.3   255.6   341.4   399.8   450.7   517.1   605.5   739.7   999.9  3129.5  8687.9  16943.6    16968
read      343.2   424.9    68.9   105.5   120.1   252.0   334.8   386.7   432.3   501.1   605.6   930.9  1604.7  4406.1 12972.2  43127.0    43031
read      318.3   321.9    68.9   106.1   120.7   250.2   335.6   395.6   445.7   512.4   597.2   740.2   977.8  3280.1 11485.7  17206.4    17236
read      727.7  1535.8    68.9   175.5   234.8   397.2   492.6   634.3   720.1   851.5  1522.2  1922.5  6601.1 29800.1 36886.1  82120.0    82183
read      364.9   494.8    63.8   109.8   127.0   283.1   363.9   412.1   452.8   508.8   593.3   890.8  1775.5  5710.6 19922.0  42267.6    42212
read      302.1   489.5    68.9   109.5   125.9   244.7   313.6   359.6   394.9   437.3   497.5   602.1   825.3  5296.9 28837.4  12291.0    12244
read      523.6   987.0    68.9   114.2   134.9   304.8   393.9   465.2   541.7   709.5  1248.4  1764.0  3111.1  8673.9 32251.8  61712.8    61777
read      348.0   454.7    68.9   105.0   119.4   250.0   332.8   388.9   442.9   525.6   702.7   956.3  1486.5  3948.0 18768.9  37187.4    36984
read      332.7   329.7    68.9   104.5   118.6   249.6   332.0   392.4   444.3   520.0   666.2   855.7  1285.5  3154.1  9600.9  29151.8    29093
read      353.9   590.3    63.8   104.9   119.1   246.9   329.9   382.7   429.9   505.0   637.7   964.1  1771.6  4644.8 30302.1  41825.6    41715
read      342.5   446.9    68.9   104.2   118.7   248.8   332.2   389.9   442.2   519.8   665.3   903.0  1478.6  3741.5 16974.2  34754.8    34838
read      581.4  1365.3    63.8   118.1   142.1   316.8   402.7   487.3   577.7   751.3  1338.6  1760.1  3992.3 18737.1 39762.2  63510.8    63574
read      334.8   332.1    68.9   104.9   118.9   251.7   338.5   400.5   455.8   542.1   664.2   838.1  1215.5  3195.4  8661.8  24368.4    24401
read      333.5   424.5    63.8   104.1   117.8   246.1   328.9   385.0   435.0   512.7   658.4   853.0  1376.9  3645.6 12632.2  32150.2    32025
read      647.3  1136.2    68.9   249.4   299.6   412.1   494.5   644.8   722.0   795.0   934.5  1714.7  4525.7 10190.4 35666.5  99078.0    98971
read      343.6   475.8    68.9   105.0   118.9   249.0   337.2   401.4   460.6   549.6   663.9   837.8  1284.9  4654.8 14988.3  23575.4    23657
read      559.4   837.5    68.9   121.9   147.9   330.3   422.6   514.9   605.7   822.2  1421.8  1953.1  2951.1  7113.8 31171.1  67919.2    67877
read      485.0  1058.6    68.9   110.5   128.6   289.0   377.1   444.6   514.7   632.6  1024.0  1515.8  2735.1 14853.4 35835.6  53882.6    53849
read      718.0  1563.0    68.9   155.8   203.3   375.4   478.2   603.1   687.4   855.3  1530.2  1969.3  6673.4 30180.7 36782.0  79574.6    79536
read      323.4   262.1    68.9   106.1   121.4   255.7   348.8   413.3   468.3   535.4   622.1   756.8   988.1  1697.5  9853.1  17159.0    17081
read      351.5   529.7    68.9   103.4   117.8   248.7   332.0   386.5   437.0   511.3   655.9   950.3  1722.7  4028.3 30316.4  38991.4    39024
read      348.9   307.2    68.9   104.5   118.7   251.6   345.0   423.3   495.6   601.7   734.8   951.0  1292.9  2453.3  7653.6  26053.4    26125
read      327.4   293.9    63.8   103.6   117.9   243.5   326.0   383.9   437.8   520.0   665.3   863.2  1351.3  2106.8  7055.1  33447.8    33388
read      348.5   505.4    68.9   105.0   119.4   251.8   342.7   411.4   471.6   556.4   660.4   837.1  1248.9  5794.7 19235.6  20980.4    20979
