Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622199537298
Timestamp end: 1622201337741

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      494.5   855.2    63.8   112.0   132.5   300.0   390.7   458.9   525.3   653.5  1178.8  1676.6  2544.9  9608.1 31434.0  55821.4    55771
read      722.0  1311.9    68.9   197.1   258.2   392.3   518.9   665.2   745.9  1128.4  1575.6  1956.6  5421.3 15624.0 36490.0  85466.6    85226
read      862.0  1690.2    68.9   217.4   272.4   391.7   636.4   828.2  1457.3  1581.1  1753.8  1991.6  6313.7 29497.7 37834.2  75083.0    75020
read      344.2   635.1    74.4   118.6   136.5   267.1   342.0   400.4   444.3   492.8   547.6   642.5  1092.5  7547.3 29977.2  12370.6    12441
read      424.1   479.1    59.1   115.6   136.1   305.6   392.1   450.1   498.4   565.6   735.9  1415.9  2098.0  4672.6 10679.2  56174.0    56208
read      527.9  1514.6    68.9   110.8   129.9   306.4   453.4   579.2   643.9   703.9   769.8   870.3  5169.5 27530.2 37332.1  17440.0    17446
read      777.2  1622.0    68.9   231.8   281.1   389.8   556.7   680.4   778.6  1420.9  1588.1  1868.0  8272.3 28880.8 36617.4  86730.0    86943
read      493.1  1015.9    63.8   109.3   127.5   293.6   380.7   459.5   547.9   815.2  1236.8  1514.6  2000.1 13784.2 35179.5  49278.8    49138
read      468.5   596.0    68.9   110.2   128.6   295.7   394.3   479.6   584.4   894.2  1233.9  1499.3  1883.9  5668.7 26265.0  49839.6    49839
read      461.0   555.1    68.9   107.7   125.7   297.4   385.5   454.8   520.5   736.6  1277.7  1559.0  1943.2  5344.2 13715.3  47767.0    47752
read      488.3   936.6    63.8   108.9   127.3   300.4   437.1   611.0   771.7   884.4   983.7  1107.9  2309.2  9551.0 35695.4  27112.2    27181
read      497.4  1956.6    74.4   121.2   143.5   252.2   314.7   351.9   376.6   409.9   453.9   549.0  8023.7 31831.9 40779.4   6126.4     6170
read      368.0  1312.3    74.4   116.6   139.0   236.7   287.7   320.2   346.9   379.6   423.2   498.6  2796.6 22843.8 32302.2   7160.0     7187
read      660.3  1522.1    68.9   205.3   272.3   397.8   459.5   549.4   647.4   724.0   813.6  1515.9  6629.5 29698.5 37510.4  99035.6    99387
read      663.4  1437.3    63.8   191.6   251.7   389.3   464.8   583.1   663.7   740.3   872.1  1705.0  6269.8 27990.0 36728.8  92109.0    91970
read      714.9  1684.7    63.8   156.4   203.7   357.5   452.7   572.0   646.5   741.3  1435.6  2037.4  7907.2 30187.9 37042.2  79725.4    79658
read      486.4   682.3    63.8   111.2   131.1   297.1   388.5   458.3   526.4   685.4  1309.6  1742.1  2321.2  7002.2 21207.0  59325.2    59230
read      714.4  1800.5    68.9   151.3   191.6   342.0   436.5   534.6   600.0   678.1  1312.3  2024.5  8683.5 29970.3 39361.3  78156.8    78081
read      484.4   681.9    68.9   114.2   135.3   296.3   387.4   457.3   525.2   673.9  1182.3  1725.3  2496.0  6602.3 18497.9  64141.8    64242
read      409.1   817.3    63.8   105.2   119.7   256.7   343.6   410.1   480.4   605.4   861.9  1153.0  2279.7  7293.0 32215.9  37727.8    37702
read      436.0   763.5    63.8   107.0   122.2   268.8   360.0   436.9   524.6   729.1  1002.3  1288.7  2271.7  6450.0 31140.6  40715.0    40686
read      359.3   681.2    63.8   104.2   117.7   243.7   326.0   389.9   453.9   543.2   698.6   908.3  1668.8  6974.3 31188.7  30413.0    30376
read      432.1   762.1    63.8   106.7   122.0   269.7   361.2   437.8   517.9   693.1   957.1  1260.1  2343.7  7415.9 31706.3  38333.2    38416
read      463.1   615.2    68.9   113.6   133.4   287.8   373.9   438.8   502.9   635.7  1167.5  1682.6  2337.3  5384.7 18335.8  65826.2    65892
read      424.0   800.1    63.8   106.8   122.1   267.9   355.2   427.1   500.3   652.1   946.8  1233.5  2266.5  7182.6 32297.3  39534.4    39560
read      311.2   538.8    80.4   115.4   134.7   253.1   313.8   354.9   386.1   425.1   477.7   575.6   984.3  6740.4 30907.1  10027.4    10016
read      490.4   733.7    68.9   111.7   130.6   295.4   387.3   462.4   543.1   777.3  1274.0  1650.1  2320.2  7594.5 28127.8  55162.2    55224
read      349.9   601.6    68.9   105.4   118.9   250.8   336.8   403.8   462.2   539.2   638.3   798.7  1282.6  6404.9 30111.5  20009.6    19982
read      470.4   847.5    63.8   109.9   126.9   283.8   375.9   452.8   534.5   738.9  1116.3  1476.2  2424.5  8529.7 34258.3  48001.2    48114
read      398.2   685.0    63.8   106.1   120.7   257.0   345.6   414.1   484.9   608.8   831.8  1131.5  2259.6  5936.6 31714.5  36166.8    36283
read      348.5   372.0    68.9   104.6   118.4   249.8   342.5   425.1   499.8   599.3   714.1   902.5  1246.7  3560.0  9929.5  23407.6    23315
read      348.4   718.9    74.4   109.9   128.0   257.6   333.9   387.2   428.5   475.6   541.3   647.9  1984.9 10394.6 31146.3  11151.0    11150
read      624.5  1583.1    68.9   179.5   235.4   379.9   438.9   512.5   601.5   674.1   744.0   867.0  7000.0 30214.1 37712.9  98371.2    98724
read      495.7   750.5    63.8   113.0   133.0   298.8   389.8   465.1   548.7   816.8  1298.3  1640.5  2367.3  7321.4 30413.0  56806.0    56880
read      317.0   601.8    74.4   107.4   122.5   248.8   318.1   366.2   404.2   454.5   513.9   619.3   927.7  7774.0 30903.0  13459.0    13467
read      591.8  1366.8    68.9   163.4   216.4   378.0   438.9   512.2   598.4   677.9   763.6  1374.2  5760.6 23867.0 36843.2  99453.2    99368
read      469.3   571.0    68.9   111.9   130.3   302.0   392.4   472.6   569.6   897.2  1225.3  1484.8  1958.0  5676.8 13830.5  46229.6    46206
read      569.4   988.4    68.9   130.4   158.2   328.2   419.9   502.9   586.1   737.0  1357.6  1902.0  3789.1  9419.8 32227.8  71470.8    71651
read      451.6   759.3    68.9   111.8   129.7   296.1   439.5   591.7   699.9   787.9   878.8  1003.8  2234.5  7367.9 32109.1  22825.2    22741
read      583.4  1210.3    68.9   116.8   138.7   320.2   422.7   511.9   618.6   926.1  1402.4  1806.1  3561.3 14145.1 37220.7  56881.8    56654
read      566.4  1299.1    63.8   159.4   212.1   390.0   461.5   517.5   581.4   665.8   759.4   929.2  5031.9 17328.8 36596.1  99507.2    99570
read      379.6   663.6    68.9   107.8   122.5   263.5   358.4   436.7   505.2   601.9   715.3   900.8  1617.4  7501.8 29125.7  23096.0    23047
read      595.1   916.4    63.8   129.2   157.4   340.4   443.5   547.4   670.3  1025.3  1519.9  1984.4  3229.5  8353.9 32014.3  69706.6    70008
read      464.4   684.8    68.9   110.2   127.5   293.6   385.9   464.7   553.2   798.9  1136.3  1431.6  2317.8  6236.0 30560.5  42973.6    42943
read      537.3   998.9    68.9   111.9   130.4   303.3   399.8   489.7   600.3   931.9  1274.1  1616.3  3605.3 10364.1 32057.5  46862.0    46704
read      782.5  1780.6    68.9   173.5   226.8   368.2   497.4   628.4   715.2  1395.0  1596.5  1915.8  8357.1 30608.1 37535.6  75939.8    75970
read      377.3   616.6    63.8   106.5   121.2   262.8   357.7   436.7   511.7   608.4   719.5   915.9  1847.0  6006.2 29679.4  21953.0    21917
read      693.3  1638.7    68.9   154.8   200.7   376.2   459.3   559.1   648.6   740.3  1193.4  1857.7  7786.7 29931.4 37528.9  81944.8    82027
read      789.8  2304.1    68.9   173.6   233.8   370.0   456.3   563.0   629.9   686.3   787.3  1694.3 12360.0 31820.3 40774.0  81588.2    81583
read      378.7   795.0    68.9   108.7   124.8   271.2   367.0   439.7   495.7   562.8   646.5   771.6  1745.0 11119.3 36150.3  14168.8    14259
read      372.3  1178.1    74.4   121.3   144.7   255.7   314.9   352.6   381.5   419.2   469.0   550.0  2619.9 18891.2 37094.8   7796.6     7821
read      405.3   706.5    74.4   110.0   126.7   276.5   390.9   484.4   555.6   636.6   742.6   903.8  2196.5  8268.4 31251.9  17731.2    17727
read      531.8   891.3    63.8   117.0   140.4   315.0   404.6   482.9   564.2   753.5  1318.4  1845.7  2808.7  8473.0 31871.8  65621.8    65559
read      494.1   925.4    63.8   109.5   126.5   292.0   383.5   465.3   564.1   847.9  1158.9  1470.0  3116.0 10014.3 35735.4  41160.2    41133
read      392.6   697.8    63.8   102.3   116.3   255.9   345.9   424.9   506.7   645.8   811.2  1042.6  2143.0  6604.3 29655.2  28658.4    28693
read      484.2   706.1    63.8   107.4   126.2   294.3   385.2   461.0   544.8   812.1  1281.0  1628.1  2293.8  6434.5 30275.0  53211.4    53141
read      493.1   692.2    63.8   108.1   128.3   304.3   395.1   464.4   536.5   732.5  1311.2  1709.7  2354.3  6633.8 25536.7  54590.0    54512
read      370.5   777.5    63.8   106.3   121.3   256.1   340.1   403.9   455.6   520.6   611.1   757.7  2360.3 10219.8 31638.8  14940.0    14835
read      652.1  1425.6    68.9   230.6   284.3   407.3   481.9   580.9   665.6   737.3   830.4  1472.2  6646.6 25046.7 37116.7  98499.2    98446
read      460.3   943.8    68.9   108.4   124.4   277.9   368.1   444.7   528.0   711.5  1000.5  1293.4  3012.3  9543.3 32477.2  38029.6    38117
read      730.5  1771.4    68.9   156.4   201.9   363.4   452.4   562.5   644.7   740.8  1455.0  1917.9  8445.9 30162.0 37826.7  77640.8    77994
read      384.9   707.4    68.9   106.5   121.0   259.3   347.0   417.1   489.0   589.1   756.6  1002.7  2094.6  7295.7 32508.7  30154.2    30209
read      579.8  1089.0    68.9   124.2   150.4   331.5   423.8   506.3   596.3   772.2  1360.3  1883.3  3925.0 12900.2 32303.8  68077.4    68315
read      699.1  1656.4    68.9   207.3   269.2   395.6   469.0   598.5   678.9   747.0   868.4  1688.4  8233.7 29456.0 39600.2  92199.8    91940
read      519.5   878.9    63.8   113.0   132.9   310.3   403.3   489.2   582.8   894.9  1307.6  1624.5  2656.3  8623.3 31522.8  49278.4    49308
read      501.9   885.6    68.9   111.0   129.4   294.8   388.6   468.3   559.5   855.6  1251.0  1569.9  2544.4  8564.3 32039.2  46883.6    46880
read      671.2  1722.7    68.9   183.2   243.4   391.3   457.1   537.3   621.7   696.2   778.3  1008.3  8411.2 30100.3 38111.6  92418.6    92540
read      505.4   808.3    68.9   112.0   131.5   302.8   398.3   481.6   581.1   880.1  1271.4  1595.3  2584.9  7289.9 31691.7  49424.4    49396
read      712.0  1538.3    68.9   237.1   290.3   410.9   496.3   634.9   711.1   794.6   969.9  1734.5  8244.4 28838.5 37548.7  97792.0    97841
read      462.5  1110.1    68.9   107.6   123.2   274.4   361.2   430.5   506.5   651.7   901.6  1247.9  3404.5 15077.2 35593.0  35355.4    35404
read      862.1  2544.7    68.9   199.3   258.3   372.7   460.9   564.9   632.1   683.7   759.8  1817.2 12515.3 32210.4 49492.8  80388.2    80451
read      711.2  1984.9    68.9   182.1   244.0   383.9   453.8   530.1   613.8   679.1   759.6   987.1  9469.0 31110.5 38907.0  87125.0    87228
read      707.5  1373.1    68.9   158.5   205.5   374.6   505.7   637.8   760.6  1384.4  1589.8  1883.1  5006.8 19598.6 36550.7  75500.6    75554
read      488.0   687.6    68.9   113.6   133.9   302.1   393.7   464.2   536.2   692.9  1229.0  1692.9  2448.4  6414.7 20524.8  57929.2    57964
read      696.3  1747.4    68.9   160.1   212.8   374.3   454.6   551.3   633.0   711.6   853.2  1746.7  8476.6 30190.7 37682.3  83517.2    83546
read      527.5   894.0    68.9   114.0   134.5   309.1   404.3   490.1   586.9   886.7  1329.1  1680.0  2650.9 10293.0 31638.5  55292.8    55468
read      402.5   733.0    68.9   107.4   122.6   263.0   354.4   423.1   496.1   618.1   828.9  1103.7  2221.6  7612.7 31852.2  34368.8    34203
read      462.3   973.6    68.9   107.9   123.6   272.8   365.2   441.6   527.9   710.6   965.7  1305.6  3176.5 13421.6 32243.4  37692.6    37629
read      406.7   737.6    68.9   106.3   120.8   261.3   351.2   420.9   496.1   620.4   839.0  1129.7  2352.4  6514.1 31451.7  34492.4    34577
read      484.8   750.2    68.9   110.8   129.2   296.9   390.9   471.6   562.8   843.5  1226.5  1513.8  2355.5  7835.5 30641.3  47329.6    47426
read      472.6   615.4    68.9   110.6   130.1   293.6   385.5   454.7   518.6   653.5  1239.6  1744.4  2290.3  5675.7 14902.8  58615.8    58845
read      509.6   613.8    63.8   118.2   141.5   308.9   404.0   496.5   605.0   947.0  1374.9  1736.2  2356.9  4722.3 12828.1  66917.2    66993
read      368.8   957.4    74.4   113.9   131.8   259.4   332.7   379.7   422.0   475.1   541.4   639.8  2341.3 13660.7 33192.8  10972.2    10977
read      479.7   892.9    63.8   111.0   128.7   285.3   375.1   440.0   507.3   633.4  1068.8  1570.4  3378.8  9021.0 31972.9  51509.4    51529
read      368.7   538.2    63.8   107.5   122.8   258.0   341.2   393.7   439.5   512.0   641.9  1035.2  2101.3  5473.2 20436.1  48314.6    48344
read      255.7   431.8    80.4   122.3   140.1   222.6   266.2   292.5   312.4   335.8   366.7   417.8   565.3  4235.8 32568.6   5897.6     5902
read      617.3   863.6    68.9   133.0   165.4   352.7   462.0   585.1   713.6  1274.6  1571.7  1942.6  3146.0  8549.6 29962.2  71287.8    71602
read      354.4   490.2    68.9   107.2   122.3   260.1   341.9   393.9   437.9   504.4   606.9   892.0  2223.3  5043.3 18962.3  42021.8    41886
read      413.6   634.0    68.9   109.2   125.4   275.8   365.7   427.7   487.8   576.7   801.1  1277.6  2368.8  5147.9 29803.9  47347.2    47456
read      693.8  1475.3    68.9   215.4   281.7   409.0   493.2   622.5   705.1   786.0   941.0  1740.8  6370.3 27901.2 37400.2  94046.6    93939
read      288.9   270.3    68.9   107.5   121.7   240.7   308.7   348.6   381.1   421.9   480.9   580.6   883.3  3871.2  8113.4  16853.2    16890
read      407.1   623.0    68.9   107.4   123.7   272.4   358.5   415.9   469.9   551.6   783.3  1276.8  2296.2  6328.9 29801.2  45688.0    45689
read      327.2   404.9    68.9   105.4   119.7   246.4   328.6   377.9   421.7   481.6   576.6   800.6  1328.7  4066.7 14436.4  32760.0    32790
read      344.1   429.0    68.9   105.8   120.0   247.5   330.6   381.2   424.3   491.7   604.8   965.2  1789.7  4540.6  9496.2  43986.0    44044
read      337.6   318.5    68.9   105.4   119.5   250.2   334.8   398.2   457.5   543.1   690.9   907.6  1310.0  2387.0  7754.0  28222.2    28149
read      337.2   447.9    63.8   105.6   119.9   249.7   332.6   383.6   428.3   494.5   601.2   904.7  1474.0  3693.5 11406.6  39741.8    39739
read      621.4   928.7    68.9   138.4   171.5   355.7   462.3   579.3   695.1  1126.2  1535.3  2003.9  3401.7  8664.2 31457.1  72066.4    72475
read      723.9  1769.8    68.9   209.4   276.2   402.4   485.8   603.0   681.1   748.0   863.8  1675.4  8432.0 30670.0 37848.3  93819.8    93882
read      283.2   744.1    74.4   120.9   137.0   222.8   265.2   291.0   310.9   335.1   368.1   432.8  1122.1  6952.0 32353.0   6710.8     6692
read      387.6   537.1    68.9   110.2   127.2   269.6   355.1   405.6   450.1   516.5   621.6  1034.3  2469.0  5380.8 13703.4  50377.6    50406
read      814.8  2039.4    68.9   214.3   275.9   395.7   519.3   649.1   714.1   818.4  1455.3  1954.4 10421.3 31268.1 40829.5  83026.8    83055
read      518.9  1281.5    68.9   113.2   134.0   306.7   386.6   448.4   511.7   613.9   883.5  1589.2  3513.7 18544.6 36178.8  55524.0    55609
read      328.5   372.3    68.9   106.7   121.7   254.5   344.8   409.4   467.7   543.1   630.0   744.7   980.3  4383.5 11040.9  17025.4    16968
read      336.9   362.6    63.8   105.4   119.8   247.4   328.7   379.7   423.9   491.0   604.7   921.9  1555.3  4236.5  8249.0  42987.4    43031
read      319.1   417.3    68.9   110.7   127.2   260.5   328.5   368.4   399.7   443.6   515.6   644.0  1123.8  6358.7 13759.9  17098.4    17236
read      717.1  1242.6    68.9   174.4   232.8   382.2   541.0   670.5   793.4  1423.8  1634.5  1911.0  4478.1 14425.8 35368.7  82132.2    82183
read      377.0   587.1    68.9   106.2   121.3   254.8   339.5   393.7   442.3   520.2   675.5  1024.9  2371.9  6088.1 25153.1  42088.4    42212
read      301.6   407.3    68.9   109.0   125.5   247.6   321.2   370.5   410.0   460.3   527.4   627.1   801.8  3802.3 15790.9  12386.0    12244
read      489.9   712.4    63.8   113.2   134.0   297.7   390.7   466.6   543.3   730.0  1230.2  1686.6  2502.0  6511.2 28413.8  61727.2    61777
read      362.7   570.5    63.8   105.5   120.3   251.8   336.7   393.1   447.8   535.0   703.9   977.9  1723.7  5074.5 29494.8  37004.6    36984
read      329.4   325.4    68.9   105.0   119.5   246.4   327.5   383.0   433.1   507.9   638.9   833.5  1352.8  3486.8  7820.7  29169.4    29093
read      430.0   818.3    68.9   107.0   122.4   264.5   354.0   419.2   490.4   626.6   925.3  1273.4  2387.6 11101.8 32754.9  41645.4    41715
read      334.0   375.9    68.9   105.4   120.1   249.8   330.5   384.7   433.9   509.7   643.4   869.7  1357.5  3529.9  8480.1  34763.4    34838
read      512.0   796.2    68.9   114.5   137.1   312.8   397.7   464.6   533.2   661.5  1212.5  1878.1  2685.3  8160.2 30422.4  63578.4    63574
read      328.9   292.0    68.9   105.3   119.6   247.4   333.2   395.3   453.2   543.4   671.3   846.2  1178.9  2117.4  6915.3  24427.0    24401
read      353.9   454.2    68.9   103.7   117.9   249.8   335.4   397.0   459.8   561.1   753.9   988.0  1449.4  3689.0 13924.5  32047.6    32025
read      650.3  1504.0    68.9   208.4   271.5   400.0   468.4   566.7   645.5   716.7   795.1  1033.2  6654.0 27813.5 36996.6  98833.0    98971
read      332.7   367.9    68.9   105.4   119.5   247.8   335.2   398.2   457.5   542.4   656.7   825.3  1193.8  3444.9  8705.9  23554.4    23657
read      560.3  1147.1    63.8   118.1   142.0   321.8   404.4   483.5   568.8   696.1  1249.5  1806.3  3985.5 15743.9 32596.8  67944.2    67877
read      430.2   732.1    63.8   108.3   124.5   262.3   352.4   411.5   470.0   569.8   890.7  1414.1  2548.2  6198.7 31044.1  53919.6    53849
read      864.1  1676.7    68.9   148.7   196.2   438.6   664.2   822.1  1029.2  1480.5  1826.4  2352.5  6940.1 30050.7 37189.9  79434.8    79536
read      594.8  1638.9    68.9   107.2   124.0   294.7   455.6   589.2   693.6   845.8  1139.0  1566.1  5406.9 31206.3 37540.6  17068.6    17081
read      354.4   506.7    68.9   105.2   119.6   247.5   331.2   385.7   435.0   514.0   672.2   955.8  1940.1  4965.0 23017.1  39012.8    39024
read      334.7   496.0    68.9   105.6   120.1   252.5   334.4   389.9   436.7   506.3   623.7   800.7  1190.6  6953.9 14929.8  26056.0    26125
read      377.1   478.0    68.9   106.4   121.3   259.0   346.3   410.5   474.3   579.2   777.4  1043.8  2243.8  5288.2 10016.3  33246.4    33388
read      340.4   386.3    68.9   106.2   121.3   255.9   347.9   417.4   479.4   570.0   685.4   842.7  1138.3  3059.9  8995.8  21078.2    20979
