Random waveform, random seed
Total number of intervals = 150 (62158, 81772, 67243, 37084, 98934, 76081, 89455, 76784, 22952, 5348, 59225, 88679, 60615, 79450, 87778, 10993, 35768, 22400, 35400, 5390, 16951, 41611, 83538, 97549, 62132, 19572, 95280, 37221, 23880, 8044, 59130, 15567, 46346, 52899, 78627, 21218, 29355, 65513, 25168, 92027, 73686, 14540, 85452, 71130, 91032, 86182, 82554, 88864, 32307, 93711, 65859, 52148, 86481, 67945, 58895, 55186, 46583, 40489, 42797, 69423, 93836, 75931, 37776, 43390, 66238, 49113, 6116, 61118, 79367, 17990, 15022, 7760, 40801, 52421, 30301, 7528, 35745, 7987, 57133, 77166, 79081, 63861, 6367, 89295, 50882, 8221, 87361, 34222, 77196, 7672, 86731, 94632, 68248, 23275, 11104, 98727, 98743, 93323, 12994, 38580, 58446, 7550, 28721, 46490, 93943, 77554, 36669, 63859, 77007, 67421, 81740, 98710, 19258, 48034, 24185, 98968, 69191, 93035, 11619, 95889, 99225, 17125, 19808, 72808, 86811, 14433, 80863, 75342, 11581, 30506, 38210, 25960, 17985, 25650, 28978, 8845, 37380, 40435, 76928, 76026, 18513, 68834, 75728, 38015, 78065, 90302, 69484, 72460, 22639, 53068)
Average QPS expected = 53626
Timestamp start: 1622120921311
Timestamp end: 1622122421678

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      347.3   634.0    59.1    98.2   111.8   244.9   334.0   391.2   440.4   511.4   637.4   885.9  1896.2  5571.8 31484.9  35726.3    35745
read      324.2   717.6    68.9   115.4   136.2   262.0   328.4   368.7   398.6   433.8   479.8   553.6  1032.2  6910.7 32044.0   7986.3     7987
read      446.1  1111.1    63.8   103.9   121.0   271.7   357.8   413.7   460.8   530.5   665.5  1285.4  2545.9 16309.5 32523.1  57122.4    57133
read      568.8  1344.4    63.8   120.3   150.0   330.4   409.1   465.2   516.1   594.2   737.9  2083.0  5521.8 18648.5 36963.1  77285.2    77166
read      620.7  1582.6    63.8   126.7   160.4   337.3   418.5   477.1   529.6   601.8   730.0  2115.0  6453.8 30137.0 37116.1  78941.5    79081
read      498.1  1158.3    63.8   107.4   127.6   288.9   369.9   424.0   471.6   548.7   758.9  1945.9  3615.9 14155.6 32414.9  63741.8    63861
read      295.0   746.8    68.9   121.0   145.2   245.7   290.6   319.2   341.4   368.4   402.9   464.9  1004.8  5500.0 36991.5   6353.5     6367
read      560.0  1363.2    59.1   128.8   163.3   338.6   411.9   467.2   520.1   592.2   693.8  2016.0  5992.6 24129.6 36215.7  89226.3    89295
read      421.9   987.7    59.1    99.9   115.4   255.5   340.6   396.8   446.3   522.1   691.4  1237.0  2437.0 10609.2 32406.9  50836.7    50882
read      322.3   799.9    68.9   111.8   133.8   252.9   317.0   356.8   387.4   423.6   469.4   546.1  1021.2  9905.5 31727.0   8272.6     8221
