Random waveform, random seed
Total number of intervals = 150 (81233, 34344, 35469, 33202, 20386, 11084, 36654, 88997, 86140, 32102, 56444, 97768, 53063, 85005, 54011, 45186, 26557, 74546, 36736, 45623, 67596, 71323, 15602, 64032, 29736, 15619, 71621, 81002, 47923, 48042, 58189, 60536, 74609, 50263, 41288, 70483, 53925, 26775, 20016, 56240, 78399, 95857, 30828, 24857, 98458, 45873, 80490, 90706, 9995, 75933, 59521, 26538, 35613, 70309, 80017, 9949, 62247, 55863, 17244, 16666, 90037, 83944, 85551, 13359, 81871, 15792, 34687, 89845, 78198, 44977, 42214, 57751, 14963, 66676, 6675, 37272, 30950, 89381, 77344, 29928, 99855, 69036, 52697, 13194, 71640, 18264, 61914, 59923, 47838, 38847, 90683, 16385, 18264, 67235, 99441, 35230, 91954, 92120, 25020, 84608, 32538, 73255, 91953, 65768, 41100, 45825, 30702, 91908, 79362, 36483, 74881, 51153, 82866, 25678, 18973, 13413, 49213, 76442, 72933, 6171, 34990, 48178, 53418, 65002, 81322, 13658, 73009, 48105, 64552, 33869, 29835, 67506, 82903, 78454, 58783, 72199, 11801, 22087, 87729, 45821, 64100, 38379, 14857, 88101, 34080, 64132, 94108, 88750, 9121, 15324)
Average QPS expected = 53300
Timestamp start: 1622123692301
Timestamp end: 1622125192669

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      474.9   878.6    54.7   103.1   120.1   281.7   369.4   431.8   492.9   616.0  1243.3  1624.9  2637.1  8650.3 32248.4  52908.5    53063
read      717.9  2166.7    63.8   145.5   188.6   324.6   384.5   449.1   513.9   580.6   644.5  1506.5 10873.9 31537.9 38568.3  84963.1    85005
read      466.9   775.2    59.1    99.1   114.9   271.8   357.2   420.8   487.2   646.0  1356.8  1682.1  2202.5  7768.9 29997.0  54111.1    54011
read      482.0   901.7    63.8   100.7   117.2   279.6   362.4   442.1   540.7  1021.6  1264.4  1456.8  1966.3 11887.5 32029.7  45163.8    45186
read      338.9   432.1    59.1    96.8   110.9   263.5   343.2   397.2   439.6   497.0   611.3   829.6  1283.0  5104.1 12644.1  26556.3    26557
read      506.0  1095.1    63.8   110.6   134.8   297.1   366.7   419.4   468.0   537.5   634.1  2287.9  4054.9 12686.3 32422.8  74537.9    74546
read      315.6   426.9    59.1    97.3   112.4   262.3   331.4   374.7   409.3   451.3   506.0   606.4  1190.9  5288.4 14804.3  36710.0    36736
read      367.5   544.0    63.8    98.5   114.2   262.9   339.9   390.5   432.8   492.0   588.7  1067.2  2324.1  5915.8 22858.1  45591.9    45623
read      468.3  1073.8    59.1   106.4   127.5   284.7   355.6   405.9   452.2   514.1   606.4  1834.0  3727.3 15124.1 32039.6  67589.1    67596
read      502.4  1102.0    59.1   108.9   131.1   287.6   358.2   410.6   460.6   532.1   649.4  2203.6  4044.1 12900.0 32243.9  71362.7    71323
read      277.5   311.8    63.8    98.7   113.9   245.1   303.9   337.2   363.0   397.4   450.2   559.9   759.9  2526.1  8643.6  15675.8    15602
read      420.5   779.9    59.1   102.5   120.1   265.6   338.2   387.9   430.6   493.2   599.8  1552.4  2494.3  8492.7 30112.3  64040.1    64032
read      282.6   272.9    59.1    96.2   109.6   237.7   308.1   352.8   387.0   427.1   479.4   578.9   860.1  2557.0  7914.0  29734.2    29736
read      262.5   259.1    63.8    98.5   112.6   234.0   291.0   323.5   347.4   377.7   420.2   498.8   693.9  2160.8  8083.6  15552.5    15619
read      500.0  1223.6    63.8   108.4   131.0   288.4   359.3   411.0   460.0   529.4   638.4  2021.1  3960.3 16900.6 33792.8  71612.2    71621
read      574.6  1403.9    63.8   122.2   153.0   315.7   380.6   434.1   491.3   567.5   667.2  2117.8  6320.0 17121.9 35631.2  81059.6    81002
read      456.5   841.8    59.1   101.2   117.6   265.3   345.9   406.2   463.5   571.3  1092.1  1499.8  3021.4  6455.6 31665.6  47947.6    47923
read      379.1   626.5    59.1    98.6   113.6   251.3   328.3   379.7   424.9   485.7   605.6  1253.1  2167.4  6216.9 30432.5  47992.2    48042
read      440.4   777.6    63.8   102.1   119.0   264.0   342.1   396.8   447.5   527.8   953.2  1643.1  2351.8  7006.7 31223.6  58189.1    58189
read      436.8   771.5    59.1   102.9   120.4   266.7   344.7   397.7   445.2   517.4   722.2  1680.5  2351.8  8765.3 30999.8  60518.5    60536
read      470.0   939.4    59.1   110.7   133.1   286.4   356.4   408.5   455.0   522.9   635.0  1951.9  3448.8 12077.7 32178.1  74638.3    74609
read      339.4   477.0    59.1    98.3   113.3   249.5   322.3   370.0   409.1   460.7   535.5   838.7  2013.6  5347.8 13888.8  50408.2    50263
read      364.7   484.3    59.1    99.0   114.3   255.0   332.7   386.0   433.9   502.8   727.2  1149.6  1723.5  5021.8 15022.5  41152.3    41288
read      448.2   845.6    59.1   103.9   123.1   270.4   344.7   398.1   445.2   511.6   659.2  1855.9  2720.2  9954.5 31574.5  70419.0    70483
read      370.9   593.2    59.1   102.7   120.0   270.9   344.5   392.6   432.7   487.6   569.9  1051.9  1912.8  6369.9 29161.8  54118.8    53925
read      392.6   688.3    59.1   101.4   117.8   269.4   356.7   426.6   492.5   657.3   838.3   987.7  1608.4  6938.8 31756.3  26837.9    26775
read      374.7   428.1    59.1   105.2   123.0   281.5   393.4   492.8   582.4   658.6   732.3   828.1  1094.3  5617.0 11518.5  19994.7    20016
read      366.3   443.3    59.1   104.2   121.7   272.4   346.8   394.6   433.6   487.9   582.0  1173.2  1865.5  4347.1 12120.0  56140.6    56240
read      506.5  1193.7    59.1   115.7   141.1   296.6   362.8   413.0   461.7   534.0   637.5  1800.6  4336.9 14539.5 36152.4  78402.4    78399
read      618.3  1666.0    59.1   154.0   211.3   353.8   401.8   458.4   540.7   622.4   688.9   797.7  8568.3 28745.2 36913.2  95879.5    95857
read      318.3   523.0    63.8    96.8   111.1   244.2   317.2   364.2   399.5   443.7   510.5   703.0  1672.0  5951.2 23999.0  30806.1    30828
read      282.1   298.7    63.8    97.1   110.9   238.5   309.4   351.4   382.5   419.8   470.0   580.6   895.3  2169.2  8851.8  24912.5    24857
read      655.1  1695.0    63.8   189.9   252.5   364.0   414.0   480.5   572.4   641.6   710.2   819.4  8614.8 28758.0 37592.1  98593.8    98458
read      458.3  1056.2    59.1   100.9   117.2   270.4   347.2   405.3   466.2   578.9  1074.9  1382.8  2371.7 14423.2 32396.3  45870.5    45873
read      634.2  1694.8    63.8   130.2   165.1   322.8   386.8   445.8   507.6   586.5   679.3  1903.3  7444.9 30296.8 36583.3  80555.0    80490
read      604.9  1552.9    63.8   143.5   188.2   340.1   399.1   459.1   525.3   601.0   679.8  1234.3  8281.2 25532.2 36553.1  90604.1    90706
read      290.1   421.2    68.9   108.5   128.6   244.5   301.2   337.7   367.9   407.5   463.0   539.5   723.7  5686.8 19710.3  10034.7     9995
read      543.2  1340.6    59.1   117.0   142.5   301.3   367.5   421.3   478.1   569.8   741.0  1806.7  4551.2 19545.6 35180.6  75974.2    75933
read      473.4  1089.7    63.8   103.3   121.3   272.9   345.7   400.5   455.0   538.2   815.7  1636.5  3330.9 15786.7 32084.0  59529.1    59521
read      359.9   384.0    63.8    98.2   113.1   252.0   341.4   414.6   489.7   643.4   794.9   964.2  1482.8  3989.5 11189.1  26560.9    26538
read      311.1   407.1    59.1    97.8   112.2   244.4   318.3   366.9   403.5   449.5   513.9   716.1  1354.4  4961.7 12013.3  35546.8    35613
read      460.9   975.5    59.1   105.4   124.1   271.4   342.4   393.3   442.7   523.6   756.7  1698.8  2922.4 12673.3 32142.1  70193.1    70309
read      666.2  1930.4    63.8   132.0   167.0   318.9   379.7   441.8   507.4   585.3   667.9  1882.8  8413.9 31142.1 38825.9  79912.4    80017
read      284.9   520.0    68.9   107.9   126.9   239.5   296.3   334.9   366.1   404.6   455.8   527.2   674.5  4945.6 31132.0   9934.5     9949
read      492.9  1124.6    59.1   105.1   122.9   271.5   347.9   405.9   467.3   582.3  1217.7  1722.9  2540.7 16744.8 35584.6  62211.3    62247
read      470.1   859.9    59.1   103.4   120.5   268.2   349.6   410.4   476.0   648.9  1303.4  1647.0  2276.8  9882.9 31765.1  55975.5    55863
read      281.5   264.1    63.8    98.9   113.3   238.5   305.9   344.1   373.9   412.4   474.2   597.5   833.6  2979.3  6970.6  17272.9    17244
read      281.0   279.5    59.1    99.5   114.1   237.5   302.7   341.4   371.7   411.7   474.2   587.7   841.6  2829.6  8916.3  16641.5    16666
read      685.8  1880.0    63.8   173.6   229.0   358.8   409.7   474.5   561.9   638.5   709.1   898.0  8647.9 30669.2 37465.7  90111.4    90037
read      626.7  1751.4    63.8   135.6   174.5   336.8   397.6   456.5   517.0   596.3   681.9  1491.2  8417.6 30470.9 36943.5  83926.3    83944
read      565.7  1382.0    63.8   130.1   164.7   333.7   399.2   455.4   510.4   590.0   691.6  1525.7  5829.8 18290.3 36793.9  85473.4    85551
read      272.8   299.2    63.8   101.1   116.7   238.3   295.8   329.5   356.2   392.0   447.9   544.5   750.0  2333.4  7702.9  13341.6    13359
read      684.6  1953.2    59.1   140.1   182.1   333.9   394.7   458.0   522.4   598.9   676.0  1599.7  8862.3 31206.3 37784.0  81721.4    81871
read      335.7   383.8    63.8   101.3   117.1   261.6   350.6   418.6   482.3   551.2   631.0   739.1  1092.5  3987.5 15193.1  15787.5    15792
read      390.8   586.8    59.1   101.2   117.2   267.5   349.2   409.7   465.5   567.6   848.7  1120.3  1747.1  6217.8 28625.3  34671.2    34687
read      593.4  1632.8    59.1   135.3   174.7   333.0   394.0   452.9   515.8   592.8   667.3  1229.9  6764.9 28554.8 37113.7  89740.2    89845
read      535.4  1360.6    59.1   115.5   141.7   306.1   373.4   427.9   481.2   558.2   669.5  1508.6  5468.0 17481.0 36673.2  78204.1    78198
read      409.6   671.4    59.1    99.7   115.4   258.7   339.2   397.1   455.0   562.6   992.6  1336.8  1918.0  7612.2 30865.7  44963.8    44977
read      377.4   625.2    63.8    98.4   113.2   253.3   332.6   387.8   437.9   514.8   810.6  1212.2  1708.6  5526.4 30464.5  42213.0    42214
read      455.5   970.5    63.8   100.6   117.0   264.4   343.3   399.4   452.1   536.4   949.0  1570.7  2980.1 10846.5 32140.2  57909.5    57751
read      343.2   562.1    63.8   100.7   117.1   263.8   361.6   440.8   498.7   560.5   625.9   719.2   939.9  6227.7 29070.5  14936.5    14963
read      430.2   869.3    59.1   101.0   117.7   261.4   336.3   389.9   435.5   504.4   646.2  1518.0  2870.3  9858.7 31687.2  66617.1    66676
read      270.5   460.6    68.9   114.7   138.4   234.3   281.7   311.8   334.5   360.6   392.8   442.1   578.2  5234.6 30239.1   6742.5     6675
read      354.7   515.1    63.8    98.5   113.7   250.8   328.0   380.9   426.3   494.2   680.0  1045.2  1545.8  5600.4 17996.1  37283.8    37272
read      378.0   441.9    59.1    97.8   112.4   256.4   343.9   420.4   524.4   741.5   890.6  1065.7  1384.0  5104.7 12188.6  30841.1    30950
read      636.0  1863.2    59.1   141.0   182.8   331.4   390.5   451.1   517.3   589.5   657.9   870.4  8918.2 30764.5 37460.7  89474.4    89381
read      510.0  1280.2    59.1   111.5   135.2   301.7   368.9   422.2   472.4   548.9   659.2  1374.3  5386.2 16521.3 36923.2  77377.7    77344
read      386.5   487.8    59.1    97.5   112.1   259.4   352.8   442.3   587.3   765.7   898.3  1068.2  1380.1  4402.1 18992.0  29981.0    29928
read      581.1  1514.8    63.8   154.6   202.0   348.4   404.0   462.5   529.3   604.0   679.7   807.8  6132.0 24227.9 36797.2  99804.2    99855
read      552.2  1376.1    63.8   108.1   129.1   288.3   363.9   427.2   494.8   606.8  1065.5  1807.7  5293.3 17251.7 35826.9  69038.2    69036
read      524.0  1221.5    63.8   102.8   120.3   281.6   365.8   438.5   524.5   795.4  1258.1  1592.2  3488.2 17742.8 35809.5  52813.6    52697
read      326.9   485.5    63.8   103.5   120.5   262.2   347.1   413.6   468.4   521.3   580.8   662.0   845.3  5491.8 20380.0  13228.8    13194
read      492.5  1223.0    59.1   107.4   126.8   276.5   345.2   399.4   454.2   536.0   741.4  1683.6  3872.0 16730.3 36873.0  71648.5    71640
read      358.2   598.2    63.8    99.4   115.2   257.8   356.2   446.3   529.2   607.1   683.8   789.5  1087.5  7347.9 30996.1  18245.7    18264
read      424.0  1026.9    59.1   101.1   117.5   264.5   338.9   389.8   435.9   498.2   592.9  1200.6  4056.5 11073.7 32509.6  61994.9    61914
read      427.5   787.9    63.8   101.2   117.7   260.5   339.2   394.7   447.7   530.2   896.3  1517.6  2333.8  9066.3 31693.6  59927.7    59923
read      411.8   697.6    59.1   100.0   115.8   260.9   341.8   402.1   460.6   557.6   994.2  1344.4  1884.2  7749.4 30376.6  47742.2    47838
read      377.8   592.0    59.1    98.4   113.2   253.6   333.6   391.8   446.4   531.3   826.2  1143.8  1675.2  7192.0 26523.2  38930.8    38847
read      620.1  1742.3    63.8   142.5   186.1   337.7   398.6   459.8   525.3   597.7   670.8   898.2  8528.3 30131.0 37649.0  90585.3    90683
read      336.4   360.8    63.8   100.5   117.0   260.9   353.8   434.2   501.4   569.5   641.6   743.4   989.9  4653.3 11543.3  16408.2    16385
read      360.3   640.8    63.8   100.6   116.7   259.7   351.4   427.5   497.5   583.6   674.8   806.1  1216.3  6034.4 30311.1  18267.5    18264
read      464.6   937.5    59.1   105.1   123.4   274.6   351.3   409.3   465.2   552.9   934.0  1582.0  3268.5  9541.4 32289.3  67163.3    67235
read      591.2  1577.9    63.8   160.0   212.7   356.0   412.6   470.5   540.6   615.2   686.8   803.4  8252.8 24245.4 37301.9  99537.5    99441
read      348.6   387.5    63.8    97.8   112.5   249.6   329.7   391.3   442.9   523.3   748.3  1037.8  1421.7  3825.7 11148.0  35240.4    35230
read      630.6  1751.9    63.8   149.1   195.8   347.9   407.7   467.6   536.6   613.9   692.1   939.7  8411.2 30222.1 37428.2  91999.8    91954
read      640.2  1836.9    63.8   150.3   198.9   345.3   407.2   467.6   534.3   604.6   678.6   831.5  9065.1 30508.3 37354.7  91937.6    92120
read      373.4   447.5    63.8    99.1   114.4   258.0   360.5   451.4   557.5   684.2   807.0   973.8  1289.2  5279.6 12810.5  24990.8    25020
read      547.5  1468.5    59.1   120.2   147.6   316.1   379.0   434.2   488.7   568.1   667.7  1205.4  5437.1 30117.8 37205.9  84726.7    84608
read      376.2   570.9    59.1    98.3   113.5   255.0   340.0   406.0   468.6   608.7   860.8  1070.1  1515.5  5339.4 26020.7  32511.3    32538
read      531.6  1375.9    59.1   110.1   131.7   289.0   357.0   413.3   468.9   551.5   706.3  1691.6  5298.5 19225.0 36845.7  73152.6    73255
read      675.1  2005.5    63.8   162.3   213.5   340.9   400.1   467.4   539.6   602.9   669.9   812.5 11800.1 30909.5 38012.4  91846.2    91953
read      471.3  1097.5    63.8   103.5   121.5   272.5   348.6   404.3   460.4   545.0   835.6  1604.9  3201.5 16186.5 32368.7  65747.3    65768
read      414.8   696.6    59.1    98.5   113.4   255.0   340.3   405.5   472.8   650.7  1007.9  1261.7  2020.3  7662.2 30699.9  41047.3    41100
read      423.3   794.0    63.8    99.9   115.6   262.5   344.3   406.8   465.8   572.7  1004.0  1331.6  2034.1  8851.2 31523.9  45894.3    45825
read      362.5   613.3    59.1    98.4   113.3   252.1   338.2   401.0   456.2   551.3   767.8   992.4  1377.1  6564.1 30548.0  30663.8    30702
read      551.7  1429.9    63.8   128.4   160.8   330.0   391.1   445.9   501.9   582.2   673.7  1062.3  5418.7 29435.6 36880.4  91981.0    91908
read      546.0  1513.1    63.8   113.8   138.1   305.5   370.4   428.1   481.9   559.7   662.6  1205.7  5389.4 30321.9 37370.6  79337.0    79362
read      683.3  1652.4    63.8   102.8   122.4   305.7   435.3   576.4   800.8  1049.6  1369.2  2117.3  6021.3 30376.6 37803.0  36413.8    36483
read      763.8  1896.1    63.8   137.7   181.3   361.8   448.4   567.8   664.9   794.3  1451.5  2325.5  8558.8 30986.1 37501.3  74801.7    74881
read      441.7   887.1    63.8    99.7   115.5   261.5   340.8   400.5   459.3   573.5  1072.6  1428.9  2436.3  9248.1 32134.1  51324.7    51153
read      617.6  1735.7    63.8   125.8   158.1   316.7   382.3   446.2   505.5   579.1   665.7  1302.9  7028.3 30729.5 37514.7  82951.0    82866
read      362.7   556.1    63.8    98.0   112.8   253.5   344.8   414.2   484.7   631.6   790.6   939.0  1222.8  6000.7 30566.9  25686.2    25678
read      354.6   376.5    63.8    98.3   114.2   262.5   374.6   477.2   557.0   629.2   711.3   826.6  1045.1  4388.6 11650.3  19045.6    18973
read      319.3   426.8    63.8   102.3   119.2   258.9   350.1   419.7   467.9   516.0   569.9   640.5   840.7  4413.7 24281.3  13411.7    13413
read      462.3   860.8    59.1   101.2   117.2   267.2   348.5   418.4   495.8   822.8  1182.4  1453.5  2316.0  9464.9 31875.0  49211.0    49213
read      529.9  1313.1    59.1   112.6   134.9   287.6   355.8   411.5   470.4   555.7   794.4  1838.7  4895.1 17176.3 36301.9  76487.4    76442
read      423.4   941.8    59.1   106.5   125.8   283.9   356.6   407.0   453.6   518.3   621.7  1032.9  2586.6 14635.1 31997.0  72823.8    72933
read      272.1   406.1    68.9   121.2   145.0   232.6   272.1   297.0   317.8   342.1   373.7   428.3   804.8  5418.8 16065.1   6170.2     6171
read      399.5   585.7    63.8   102.0   117.3   262.5   347.7   416.0   481.0   625.0   911.3  1136.8  1795.8  6708.2 19965.1  34747.8    34990
read      454.4   843.4    63.8   101.7   117.8   268.7   353.6   419.1   486.2   635.2  1102.7  1449.6  2741.1  8428.8 35027.1  48114.2    48178
read      379.8   590.4    59.1   104.7   122.4   281.3   363.1   415.5   459.5   518.3   616.3   988.4  1858.3  5750.5 30421.4  53404.2    53418
read      325.4   270.8    59.1   104.5   122.7   281.6   358.7   405.5   443.2   490.5   552.2   675.4  1030.8  2275.1  9175.1  64925.3    65002
read      319.2   248.2    59.1   105.2   123.1   277.1   350.1   397.0   434.1   481.9   546.3   658.5   994.9  2589.5  6796.3  81302.3    81322
read      287.6   305.8    63.8   110.4   127.4   266.9   324.6   354.8   376.7   404.2   443.3   515.3   716.4  3201.3  7820.6  13642.0    13658
read      319.9   231.7    59.1   104.7   122.8   279.9   355.2   401.5   438.2   485.2   547.3   658.4   985.2  2189.8  5021.2  72986.4    73009
read      327.1   238.8    59.1   105.6   124.2   287.2   365.2   412.0   448.0   492.4   551.7   687.7  1026.7  1850.9  6434.7  48110.3    48105
read      327.8   258.7    59.1   105.7   123.9   285.1   363.1   409.9   447.2   494.6   556.7   685.0  1023.1  2305.5  7062.6  64484.8    64552
read      327.3   232.3    59.1   106.0   124.2   287.3   363.3   408.9   444.9   490.4   552.7   720.5  1022.2  1601.9  5769.1  33778.1    33869
read      330.4   276.4    63.8   107.7   126.1   289.2   365.5   411.2   446.7   490.9   552.5   730.7  1005.8  2575.0  7897.5  29801.6    29835
read      322.8   243.7    59.1   105.5   123.5   282.3   359.4   405.1   441.2   487.3   546.7   665.3   991.1  2265.8  7254.9  67528.4    67506
read      317.8   261.8    59.1   104.8   122.5   276.6   347.8   393.8   429.9   475.7   539.5   649.7   968.5  2885.9  7656.6  82805.6    82903
read      321.0   283.1    59.1   105.0   122.9   278.1   351.2   397.5   433.5   479.9   543.0   658.1   992.9  2770.6  8128.0  78461.5    78454
read      328.0   253.8    59.1   105.5   123.7   287.1   365.1   411.1   447.6   493.7   554.0   688.1  1014.3  2149.9  7733.5  58766.6    58783
read      325.3   275.1    59.1   105.7   123.7   282.5   358.6   403.8   439.5   485.8   547.7   673.5  1008.7  2562.1  7743.0  72226.0    72199
read      306.7   367.2    63.8   113.6   132.4   284.9   337.0   368.0   392.1   423.0   470.4   559.7   748.3  3892.9 12101.0  11851.7    11801
read      335.9   276.5    63.8   110.8   130.8   293.6   366.3   411.8   447.0   490.7   562.0   760.9   974.4  1848.1 11656.0  22078.8    22087
read      320.9   263.9    59.1   105.6   123.9   277.8   348.0   393.5   429.8   476.6   542.2   655.4   984.6  3158.5  7543.1  87759.9    87729
read      337.6   257.6    63.8   106.0   124.4   296.5   371.3   417.3   454.5   500.7   574.8   742.7  1077.0  2036.5  7637.7  45812.1    45821
read      334.8   286.4    59.1   105.9   124.2   289.5   367.6   413.2   449.8   496.3   562.9   702.8  1063.6  2527.0  9379.3  64036.2    64100
read      336.2   260.5    59.1   106.4   124.6   297.9   371.1   417.4   454.4   500.9   578.2   741.5  1019.8  1667.5  7819.6  38312.6    38379
read      323.3   257.4    59.1   113.4   132.3   305.6   365.1   397.5   422.5   454.8   502.8   627.1   826.8  3038.6 10442.9  14842.6    14857
read      325.3   272.3    59.1   108.0   127.0   284.0   354.6   399.9   436.0   483.8   553.3   667.6   971.9  2885.2  7324.3  88087.3    88101
read      344.4   265.3    59.1   110.5   129.6   307.9   382.3   429.4   467.1   514.9   600.3   731.1  1003.3  2051.8  8693.6  34078.6    34080
read      332.7   234.9    59.1   108.1   126.9   293.3   369.9   415.5   452.4   499.7   574.9   696.2   988.9  2235.7  6521.9  63941.5    64132
read      325.2   324.7    59.1   107.5   126.6   282.0   350.4   395.4   431.5   478.7   547.5   650.2   934.3  3924.3  8091.2  94149.2    94108
read      321.9   267.2    54.7   105.4   123.6   281.5   351.9   396.8   432.5   479.6   550.5   656.3   943.2  3063.4  7891.2  88685.4    88750
read      318.7   344.6    68.9   124.4   148.9   303.8   346.7   371.2   390.1   413.3   448.9   517.9   701.8  3867.6 20326.0   9111.8     9121
read      333.2   245.3    63.8   117.4   140.9   309.0   371.5   405.1   431.4   463.9   510.3   636.7   851.4  3479.5  6867.8  15199.5    15324

Total QPS = 53295.4 (79943160 / 1500.0s)

Total connections = 64
Misses = 79943161 (100.0%)
Skipped TXs = 0 (0.0%)

RX  239829483 bytes :    0.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.93%,47.74%,100.00%
