Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622106884119
Timestamp end: 1622108684512

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      463.5  1059.2    74.4   114.2   130.5   294.9   398.5   465.5   524.1   609.5   767.0  1116.8  2957.9 13212.2 36187.7  28267.5    28313
read      474.3  1069.1    68.9   116.0   132.6   302.6   408.8   480.2   541.2   628.6   798.7  1145.2  2983.8 12681.5 35936.8  28500.1    28504
read      405.8   799.0    68.9   113.5   129.4   291.2   389.2   452.8   501.2   572.8   686.5   901.3  2674.5  7976.5 32134.1  22906.0    22886
read      518.9  1270.1    68.9   114.8   131.2   297.3   397.0   464.5   526.0   625.4   876.5  1550.5  3452.9 25657.6 36637.1  35568.6    35717
read      364.7   733.8    74.4   115.6   133.3   286.5   363.7   410.4   446.5   491.5   561.6   688.0  2024.5  7885.3 31634.5  14863.1    14828
read      607.1  1340.9    74.4   146.5   184.8   381.8   460.4   520.2   579.7   660.9   774.7  1421.0  6610.8 14664.4 36276.1  81672.3    81704
read      596.4  1337.4    68.9   123.8   147.0   335.6   432.0   498.2   557.6   650.6   977.6  2260.5  5009.5 22082.3 35141.6  55758.3    55771
read      599.0  1365.0    68.9   148.4   187.8   378.1   453.1   510.9   570.1   647.4   750.4  1071.9  6623.4 20592.6 35666.5  85233.9    85226
read      610.0  1360.2    68.9   137.5   170.5   364.9   446.9   508.1   569.0   651.2   780.1  1829.0  6581.9 18545.8 35810.5  75197.1    75020
read      357.2   669.8    74.4   119.1   138.1   283.7   353.8   398.1   432.8   473.0   534.4   662.8  2239.7  6699.9 31663.2  12505.5    12441
read      618.5  1416.7    68.9   125.3   149.5   341.1   436.6   502.6   562.6   657.0  1003.2  2578.0  5488.2 27943.5 36928.7  56250.5    56208
read      386.7   773.7    74.4   115.3   132.1   292.7   379.5   434.1   476.3   532.2   615.4   775.4  2599.8  8076.2 31844.5  17438.6    17446
read      595.1  1340.0    68.9   150.9   192.1   384.1   457.4   513.2   572.6   652.8   757.2  1002.6  6640.0 16664.4 35626.9  86991.4    86943
read      626.1  1419.8    68.9   123.8   146.4   342.1   445.6   515.1   581.2   691.2  1154.1  2662.6  5076.4 29129.2 35940.5  49249.2    49138
read      633.5  1449.3    68.9   123.7   146.6   343.1   443.4   512.7   576.8   684.1  1109.2  2710.9  5351.5 28591.3 36537.6  49876.6    49839
read      532.2  1160.9    74.4   122.4   144.5   342.1   436.9   497.2   547.4   618.6   746.8  1521.4  3802.2 12226.8 35651.4  47841.0    47752
read      360.5   343.3    68.9   118.3   136.8   325.1   405.1   456.9   493.8   537.2   591.5   687.7  1092.6  2879.3  9618.9  27174.7    27181
read      328.2   693.4    74.4   144.2   167.0   281.1   322.2   346.8   367.0   393.4   433.4   511.3   958.0  6414.0 31685.6   6177.2     6170
read      323.4   889.4    80.4   130.3   149.6   260.0   303.6   328.3   346.0   370.8   403.6   464.9  1448.9 11060.1 37361.5   7227.3     7187
read      702.0  1411.9    86.8   323.0   347.3   461.1   530.5   627.3   721.9   801.3   894.6  1049.0  8172.5 17189.6 36689.5  99365.4    99387
read      713.5  1592.7    74.4   293.5   327.6   446.5   507.8   590.4   686.9   766.9   851.8   973.7  8561.6 26910.5 37147.1  92138.7    91970
read      819.2  1913.7    74.4   263.5   314.2   444.5   513.4   606.3   697.6   780.6   873.4  1229.9  8773.7 30565.9 37926.4  79664.4    79658
read      599.5  1411.4    68.9   122.3   145.6   336.3   426.6   492.0   551.6   646.1   869.2  2117.5  4901.8 21493.7 36866.1  59322.3    59230
read      776.2  1730.5    74.4   197.8   260.1   428.6   505.6   598.2   687.8   784.6   927.4  1967.3  8566.9 29684.5 37139.8  78200.5    78081
read      636.9  1538.0    68.9   128.5   155.5   351.5   440.6   506.9   573.4   675.3   904.7  2578.8  5417.7 28661.9 37417.1  64277.4    64242
read      438.7  1091.8    68.9   111.4   126.3   275.4   374.9   439.9   492.8   567.5   712.7  1060.5  2990.4 12713.8 34255.9  37668.9    37702
read      408.1   875.5    68.9   112.1   126.9   270.0   367.5   431.0   483.7   554.7   685.5  1030.8  2882.0  7631.1 34371.6  40739.9    40686
read      432.9   959.5    68.9   112.6   128.0   285.8   385.0   453.5   507.6   580.2   699.0   944.6  2964.1 11435.0 32202.0  30383.3    30376
read      443.8  1064.6    68.9   112.6   128.0   281.7   378.2   444.9   500.4   577.7   716.3  1053.8  3044.8 14091.8 32429.4  38437.2    38416
read      606.1  1226.8    68.9   129.8   156.7   351.9   447.4   520.1   591.8   710.5  1105.6  2164.2  4370.6 16140.9 33691.1  65757.6    65892
read      463.6  1193.1    68.9   113.9   130.3   288.2   386.9   453.9   508.6   583.6   713.5  1075.4  3110.5 24841.5 36478.6  39566.5    39560
read      324.5   547.0    74.4   123.2   142.1   279.0   339.6   374.8   402.7   439.2   490.0   572.9   937.2  4834.6 30793.0  10030.1    10016
read      545.0  1331.4    68.9   118.6   139.1   311.0   404.3   468.2   524.7   608.0   797.4  1684.7  4291.2 24989.5 36384.1  55084.0    55224
read      346.4   576.7    74.4   112.4   127.7   281.6   366.3   417.9   457.6   504.0   567.9   680.9  1128.2  5984.2 31008.1  19991.8    19982
read      483.7  1140.2    68.9   116.0   133.7   293.3   393.7   458.8   513.6   595.3   743.3  1258.3  3199.4 15089.1 35284.7  48138.0    48114
read      428.3  1091.2    68.9   112.8   128.0   280.2   378.1   441.3   493.4   561.2   673.5   945.0  2987.2 14736.3 36813.8  36365.1    36283
read      361.6   598.1    74.4   111.6   126.5   279.8   372.6   432.4   478.5   535.8   632.5   788.2  1260.7  7225.0 31014.1  23312.3    23315
read      386.2   758.3    74.4   119.9   138.3   278.6   343.2   383.2   415.7   459.0   518.7   666.9  2932.5  8096.8 31167.2  11139.1    11150
read      743.5  1570.7    80.4   327.5   351.8   473.4   543.5   637.4   725.8   809.3   914.6  1073.1  8462.5 24734.0 36829.0  98703.2    98724
read      605.5  1440.0    68.9   125.0   149.8   346.5   442.2   509.4   570.7   662.6   872.8  1954.9  5141.3 28977.0 35514.4  56750.5    56880
read      354.6   854.4    74.4   116.1   133.5   283.4   351.8   391.8   423.2   463.6   519.4   617.5  1180.3 10778.1 32379.0  13471.4    13467
read      830.6  1798.2    80.4   324.6   350.4   463.9   547.1   678.3   764.6   848.6   952.7  1757.4  8746.0 30227.4 37217.0  99225.7    99368
read      695.4  1837.9    74.4   131.6   161.6   379.1   467.1   540.2   617.1   728.4   922.8  2824.7  5811.6 31543.5 38253.2  46120.3    46206
read      772.5  1808.6    74.4   164.8   213.6   402.9   496.6   587.0   668.9   775.8  1095.8  2813.3  8284.6 30870.9 37498.4  71605.9    71651
read      380.5   784.2    68.9   113.6   129.6   294.2   384.5   440.6   484.5   537.8   616.2   754.0  1419.1 10352.8 32045.3  22735.8    22741
read      514.9  1266.6    68.9   116.2   135.4   299.1   390.5   451.2   501.8   573.4   701.7  1495.7  3796.1 24160.4 34952.4  56534.3    56654
read      649.7  1286.2    74.4   278.9   323.8   438.0   502.3   584.7   685.1   762.9   840.4   963.7  5105.7 15426.3 35489.7  99591.1    99570
read      388.9   716.8    68.9   110.9   125.8   287.6   388.5   451.9   500.2   566.3   680.2   870.8  1791.6  6855.1 31895.6  23002.9    23047
read      647.0  1468.5    68.9   134.5   163.9   358.1   446.3   515.6   584.1   680.7   903.5  2841.8  5203.3 30070.6 36620.8  70003.1    70008
read      459.1  1168.3    68.9   112.1   128.3   283.3   378.6   440.6   491.9   562.2   695.6  1116.3  3126.5 24065.5 32510.2  42791.8    42943
read      472.7  1211.8    68.9   113.1   130.1   286.9   381.7   443.0   493.9   562.6   684.8  1164.8  3189.8 24228.7 35753.4  46615.7    46704
read      679.2  1603.4    68.9   146.9   184.4   379.2   457.6   523.8   592.6   685.0   815.3  2806.7  7091.3 30181.8 36520.1  75828.4    75970
read      374.2   686.7    68.9   110.5   125.3   284.3   378.1   435.2   480.5   538.7   632.4   800.3  1670.4  6979.2 31639.5  21893.2    21917
read      693.4  1457.0    74.4   177.6   230.7   412.8   493.8   573.7   655.6   751.4   895.5  1875.1  6976.8 21669.4 35967.3  81951.6    82027
read      700.3  1517.6    68.9   170.8   222.4   400.7   486.1   568.2   647.7   739.4   897.3  1934.4  7322.8 25311.2 36427.1  81502.3    81583
read      376.6   655.9    74.4   114.5   131.7   289.0   371.4   425.8   469.0   525.7   602.8   739.1  2777.4  5880.1 31745.6  14171.0    14259
read      378.1  1197.1    80.4   126.3   145.9   271.8   331.4   369.6   399.2   435.9   485.3   563.4  2269.2 19776.4 37207.2   7816.0     7821
read      366.0   641.7    74.4   112.8   129.1   284.8   373.5   428.2   472.7   531.6   617.8   766.9  1300.6  6623.4 31553.5  17684.9    17727
read      584.5  1389.1    68.9   122.8   146.4   329.2   417.2   479.3   539.4   628.0   804.6  2573.5  4633.5 26607.1 36563.7  65493.2    65559
read      452.5  1187.7    68.9   112.2   127.9   278.4   373.4   435.0   487.1   554.2   682.8  1065.5  3081.1 21163.7 36155.6  41148.2    41133
read      406.1   921.9    68.9   111.0   126.1   280.9   376.4   442.8   496.1   565.9   689.1   921.1  2826.1  8903.2 38374.8  28688.1    28693
read      545.4  1384.1    68.9   116.3   135.5   301.2   395.1   458.3   510.5   590.3   772.0  1870.6  4572.4 29395.5 36690.9  53203.1    53141
read      573.1  1419.7    68.9   118.1   138.4   312.4   408.2   473.8   533.3   624.7   872.2  2096.2  4864.5 29072.5 37041.9  54413.8    54512
read      423.1  1030.4    68.9   115.4   132.9   302.2   393.1   455.2   503.1   559.4   643.4   818.4  2888.5 13212.2 35762.9  14827.9    14835
read      732.8  1503.0    74.4   307.4   334.4   458.0   530.1   624.2   704.7   788.4   887.1  1044.6  8217.5 22121.9 36452.6  98355.2    98446
read      466.0  1131.1    68.9   113.5   129.8   292.4   397.7   467.3   526.5   610.5   762.6  1093.3  3130.7 15926.1 35825.8  38285.5    38117
read      686.0  1520.4    74.4   158.3   202.7   401.4   482.1   549.2   622.3   718.0   852.7  2658.4  7056.6 27820.7 36696.6  77938.6    77994
read      397.3   793.3    68.9   111.6   126.6   280.9   376.8   441.7   494.2   560.7   675.0   900.9  2738.9  7240.9 31830.4  30158.2    30209
read      622.9  1242.6    68.9   132.7   161.5   353.7   449.4   532.3   614.1   743.7  1349.0  2227.7  4373.5 13783.2 35364.6  68314.9    68315
read      686.8  1450.4    68.9   233.6   293.4   433.9   502.0   580.9   667.3   752.7   848.1  1018.9  7151.3 20150.4 36916.5  91806.0    91940
read      504.0  1249.6    68.9   115.3   133.4   296.4   394.4   459.3   513.4   589.7   740.1  1362.0  3224.9 26482.1 36301.9  49293.5    49308
read      481.5  1207.8    68.9   115.4   132.6   291.8   391.1   456.3   510.2   589.9   731.9  1198.4  3163.9 17369.5 36756.2  46837.2    46880
read      711.0  1498.3    74.4   260.0   306.6   437.7   506.4   591.6   678.3   759.2   850.6  1019.0  8171.8 23394.6 36281.2  92540.3    92540
read      487.7  1231.6    68.9   114.4   132.1   290.4   383.8   445.3   497.0   570.8   705.4  1226.6  3570.0 21942.0 36099.1  49341.6    49396
read      663.6  1233.8    68.9   288.7   326.1   449.9   510.5   589.8   683.9   775.1   863.4  1001.9  5256.6 12880.5 34257.7  98009.3    97841
read      452.3  1156.8    63.8   108.5   123.6   278.4   373.9   439.8   495.4   568.5   706.5  1038.9  3002.3 18420.0 35712.9  35319.0    35404
read      749.7  1778.1    68.9   195.0   249.2   420.2   496.8   567.5   640.3   725.5   845.6  2543.4  8507.9 30395.1 37277.3  80314.1    80451
read      752.8  1610.1    74.4   272.5   319.6   450.5   516.7   606.3   696.3   784.6   881.9  1115.3  8345.2 29288.7 37401.2  87326.3    87228
read      705.3  1491.6    68.9   159.3   202.5   401.3   489.6   571.6   651.8   759.7   991.9  2729.5  6701.5 28244.8 36652.7  75738.2    75554
read      537.9  1299.3    68.9   118.7   138.9   312.1   405.3   469.7   526.1   608.2   754.5  1579.8  4076.3 21536.2 36829.6  57928.9    57964
read      730.5  1623.0    74.4   206.9   265.3   429.4   501.4   583.2   670.1   764.5   882.2  1731.2  8180.3 29172.3 37113.1  83617.9    83546
read      583.5  1483.2    68.9   120.4   141.8   319.0   415.8   484.6   545.0   633.0   852.0  2278.8  4605.2 30214.8 36730.6  55615.3    55468
read      383.5   771.0    68.9   111.3   125.7   274.5   369.9   432.5   483.9   549.4   651.8   885.9  2412.0  6563.9 32011.2  34228.0    34203
read      406.8   802.4    68.9   112.3   126.9   273.0   373.6   437.9   494.1   572.7   708.7  1009.4  2847.0  6442.5 31902.4  37489.2    37629
read      419.4  1023.0    68.9   111.8   127.0   280.6   377.4   443.4   498.9   569.1   679.3   931.7  2870.3 12633.8 35522.3  34489.5    34577
read      458.6  1170.2    68.9   113.5   130.5   286.0   380.2   441.2   492.2   561.5   677.9  1083.5  3040.9 22147.9 35860.0  47376.0    47426
read      521.4  1161.1    68.9   117.5   137.3   306.0   399.8   463.5   518.0   599.8   774.4  1726.4  3600.4 11902.2 36145.2  58966.9    58845
read      609.1  1367.4    68.9   128.8   155.2   345.9   437.2   504.8   568.7   664.6   874.8  2686.7  4618.2 25614.1 35824.5  67088.9    66993
read      369.9   770.3    74.4   120.6   140.2   292.0   365.8   414.6   453.8   502.2   570.1   681.9  1772.3  7433.0 32435.1  10999.3    10977
read      513.5  1233.0    68.9   116.1   134.4   297.8   394.9   458.9   513.5   596.5   787.1  1491.4  3792.2 21770.5 32505.2  51567.1    51529
read      522.7  1328.0    68.9   115.6   133.9   298.3   395.3   459.9   514.7   596.9   772.3  1460.9  4234.9 29200.7 36240.9  48388.8    48344
read      329.9   802.2    80.4   133.9   154.2   263.9   314.1   344.2   367.9   397.6   436.5   500.6  1407.7 10885.4 31879.0   5945.8     5902
read      632.7  1374.7    63.8   134.9   165.2   354.7   446.3   521.4   592.9   690.4  1015.5  2523.2  5240.4 20626.3 36597.5  71501.0    71602
read      499.7  1346.2    68.9   114.7   131.3   289.5   390.7   459.2   516.4   599.0   768.8  1247.4  3184.3 29400.9 36514.8  41857.3    41886
read      478.5  1188.1    68.9   114.5   131.8   289.2   386.3   448.8   500.6   577.1   726.1  1248.1  3132.2 18732.6 35495.1  47405.3    47456
read      687.6  1431.1    74.4   264.2   310.7   450.2   520.8   600.0   682.9   770.1   865.6  1012.2  7225.7 22018.1 35411.7  93886.6    93939
read      394.7   831.3    74.4   112.9   128.9   285.9   370.3   425.8   470.1   527.1   614.0   785.6  2812.6  7397.9 32431.1  16889.3    16890
read      387.3   438.7    68.9   120.0   140.4   335.0   422.6   474.1   514.6   565.9   634.1   757.5  1527.3  4154.0 12798.7  45612.2    45689
read      413.8   701.4    74.4   113.8   129.2   287.0   389.0   463.9   527.9   626.6   810.0  1095.6  1936.7  6346.4 31951.3  32610.5    32790
read      471.4   939.5    68.9   116.2   133.1   294.0   395.0   464.9   529.2   628.4   862.1  1361.1  2978.7  9501.7 32253.7  43948.0    44044
read      401.7   702.4    68.9   114.3   130.1   290.0   393.8   463.5   519.3   597.7   718.7   942.8  1833.5  7125.8 31364.3  28109.0    28149
read      369.1   318.7    68.9   120.8   140.9   337.1   418.4   466.7   505.6   554.0   617.6   710.1  1102.4  3019.3  8999.0  39580.7    39739
read      372.7   368.8    68.9   121.8   143.1   326.5   410.6   461.9   501.2   549.1   617.2   723.3  1171.6  3327.7 11518.3  72482.8    72475
read      367.1   291.3    63.8   128.2   152.2   329.7   406.0   453.3   490.3   537.3   603.9   708.2   940.9  3058.8  8530.4  93966.9    93882
read      297.9   477.0    80.4   135.1   153.4   268.9   310.0   333.0   349.3   370.0   398.7   454.0   683.0  4715.3 29600.3   6692.2     6692
read      515.7  1315.4    68.9   116.6   134.5   296.0   395.2   461.1   514.2   592.6   750.9  1437.2  3761.4 28823.7 36916.0  50320.6    50406
read      741.4  1772.9    74.4   201.5   256.2   413.6   494.1   574.4   649.5   730.6   839.8  1644.1  8497.3 30509.9 37492.3  83167.6    83055
read      469.8  1033.0    63.8   115.3   133.4   292.7   385.5   447.6   500.0   575.8   725.6  1381.3  2979.7  9335.4 32348.4  55541.0    55609
read      343.5   689.8    74.4   112.9   128.8   279.3   353.9   397.1   431.3   472.4   529.4   627.5  1079.5  9863.2 31416.3  16956.6    16968
read      396.9   836.9    68.9   112.3   127.5   271.3   364.4   423.9   472.8   540.1   657.9  1007.7  2777.5  6066.3 32228.8  43005.3    43031
read      325.5   508.6    74.4   111.5   126.4   273.2   345.7   386.5   417.7   457.7   509.2   602.4  1137.4  4092.2 30223.2  17236.9    17236
read      772.2  1951.9    68.9   204.7   258.8   409.5   487.2   564.9   638.0   717.2   820.8  1560.1  8734.7 30997.5 37787.6  82201.3    82183
read      426.8  1035.9    68.9   111.7   126.9   274.4   368.5   429.4   479.9   548.0   669.2  1053.3  2907.4  9150.3 35274.4  42103.3    42212
read      337.8   627.6    74.4   117.9   135.7   283.5   346.5   383.5   412.2   449.4   498.3   584.1  1336.5  7163.5 31177.4  12267.7    12244
read      543.5  1202.1    68.9   121.7   144.0   320.1   412.9   475.9   531.4   614.2   799.0  2043.8  3807.2 15455.9 36045.3  61954.1    61777
read      394.2   598.5    68.9   115.5   133.5   313.8   397.6   452.5   496.6   552.8   635.5   934.1  1603.5  6586.0 30312.4  37115.7    36984
read      344.8   283.9    68.9   118.2   137.0   318.6   393.5   438.7   474.4   515.9   568.3   644.7   929.2  2474.0  9766.8  29042.4    29093
read      343.9   289.4    63.8   117.6   136.9   319.9   395.8   439.5   473.8   517.3   572.3   649.7   856.4  1851.6  9377.3  41652.9    41715
read      340.3   238.9    68.9   117.0   135.8   318.6   393.1   437.1   471.6   514.1   567.8   641.0   836.8  1736.0  8802.3  34863.5    34838
read      347.9   248.8    68.9   118.6   139.6   317.7   399.1   446.1   481.2   525.0   582.4   666.7   886.4  2141.5  7515.7  63663.8    63574
read      327.3   246.3    68.9   118.9   137.6   304.7   377.1   419.7   451.6   488.3   533.8   602.9   786.7  1699.7  7642.9  24407.5    24401
read      339.6   229.1    68.9   117.5   136.5   317.2   391.6   436.2   471.9   514.6   567.6   640.7   834.7  1642.1  8889.1  31893.2    32025
read      339.9   242.1    68.9   122.5   144.6   309.3   381.8   426.9   462.0   506.1   568.2   660.1   843.0  1944.2  8150.5  98808.3    98971
read      331.0   269.3    68.9   115.2   134.3   308.8   380.2   423.3   455.8   493.2   539.8   605.5   790.2  2280.4  9380.3  23770.8    23657
read      346.3   234.5    63.8   118.5   138.8   315.5   397.0   445.3   481.4   526.7   585.3   670.5   869.6  1967.5  7905.3  67878.9    67877
read      352.9   256.8    68.9   119.3   140.0   324.3   407.1   454.0   489.7   534.9   591.8   676.6   905.5  1877.6  7614.9  53825.8    53849
read      346.5   233.2    63.8   119.7   140.9   315.4   393.3   440.6   477.9   525.1   586.8   679.9   869.2  1987.8  6431.2  79564.6    79536
read      322.4   235.0    68.9   126.8   147.0   307.3   372.7   408.2   433.4   463.3   500.2   559.8   701.5  2600.1  9854.5  17099.0    17081
read      351.4   234.3    68.9   121.1   141.2   326.9   403.7   450.0   485.8   530.6   585.6   668.7   896.1  1855.0  6517.1  38917.9    39024
read      334.7   246.7    68.9   118.3   137.2   312.2   385.3   429.4   463.0   501.4   550.9   623.4   820.6  1985.3  7211.4  26073.1    26125
read      337.6   251.9    63.8   116.4   135.0   315.2   389.5   434.3   469.2   510.8   564.0   636.5   825.3  1613.4  7899.5  33385.5    33388
read      323.2   264.7    68.9   119.9   138.4   304.5   376.0   416.2   445.4   479.0   520.3   583.8   742.7  1371.0  9499.5  20944.4    20979
read      339.3   230.1    68.9   122.3   143.9   308.4   381.6   427.1   463.2   508.6   572.6   664.7   840.0  1914.8  7581.2  95764.0    95865
read      345.6   234.6    63.8   118.7   139.3   314.0   393.6   441.3   477.6   523.6   583.0   671.0   870.8  2155.7  7502.6  73964.9    73949
read      346.7   251.0    68.9   118.2   139.2   316.7   397.7   443.8   478.5   522.0   577.8   659.7   877.6  2178.3  9028.0  60929.6    60987
read      346.4   252.9    68.9   119.0   139.6   319.1   399.5   445.0   479.2   522.2   577.6   656.6   870.1  1847.4  9007.6  54186.7    54175
read      344.4   238.2    68.9   118.0   138.6   318.5   398.3   443.5   477.8   520.0   574.7   652.2   864.1  1731.2  7172.2  51608.6    51484
read      615.9   731.9    63.8   126.6   151.0   392.2   538.3   660.6   845.3  1240.2  1563.8  1864.0  2762.3  4381.2 28021.3  39894.5    39771
read      679.2   781.8    68.9   137.9   170.4   485.7   709.3   885.9  1025.0  1187.0  1407.6  1765.5  2587.3  6036.7 30586.9  32886.8    32864
read      345.6   232.1    63.8   118.5   138.1   323.7   400.0   444.7   479.4   523.0   577.3   654.4   855.2  1728.1  7387.4  42001.7    42033
read      356.9   265.9    68.9   119.9   140.3   329.3   411.1   458.6   495.1   541.8   598.2   682.9   932.2  1933.1  7550.2  43838.6    43808
read      355.2   247.1    68.9   119.7   140.3   328.7   409.5   456.7   492.7   538.4   593.8   677.5   917.0  1822.8  7888.1  45748.3    45785
read      358.2   294.2    63.8   120.4   139.9   331.4   411.6   460.8   498.7   546.7   601.8   683.9   917.8  1897.9  8981.4  35641.2    35582
read      354.5   279.2    68.9   118.8   138.6   329.2   408.1   455.5   492.5   539.7   595.5   677.9   897.2  1779.3 11388.7  38385.2    38504
read      323.3   316.8    68.9   125.6   145.4   309.4   372.7   405.5   430.1   458.7   494.6   551.1   704.4  3486.7  9259.7  15329.9    15320
read      351.8   267.3    68.9   120.0   140.9   317.1   399.5   449.8   487.4   534.7   595.6   685.7   894.8  2502.2  8850.2  74210.6    74264
read      352.8   240.1    63.8   119.1   139.4   328.0   407.0   453.9   489.6   535.3   590.6   674.0   908.2  1753.1  7637.1  43829.3    43890
read      288.7   364.9    80.4   148.5   169.9   271.7   304.4   321.2   334.9   349.6   370.5   406.4   539.4  5498.8 11973.8   5969.2     5962
read      366.1   266.4    68.9   122.0   143.0   340.3   422.0   468.5   504.7   552.4   608.9   690.9   928.9  2416.9  8028.6  38366.6    38365
read      352.0   239.5    68.9   119.4   140.5   324.7   406.6   453.4   488.1   531.9   587.6   670.1   890.8  1826.1  6444.0  55894.9    55971
read      340.6   267.4    68.9   120.5   140.2   317.4   395.3   440.1   471.1   507.1   555.4   626.3   850.2  1750.3  7868.1  23247.8    23217
read      353.2   265.7    63.8   123.8   146.0   319.1   397.0   444.2   481.6   529.8   594.3   690.3   898.2  2444.4  8747.2  87662.3    87681
