Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622111501697
Timestamp end: 1622113302095

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      315.4   723.9    80.4   133.4   156.2   263.4   306.2   331.2   350.4   376.6   413.5   476.4  1043.3  8475.6 36002.5   6193.3     6170
read      320.8   695.5    80.4   131.9   153.8   269.2   317.2   345.3   368.4   396.6   435.0   504.3  1021.9  7168.4 31820.0   7215.5     7187
read      571.4  1079.5    68.9   191.1   243.6   414.6   483.1   542.3   607.6   692.8   785.8   918.2  4721.8 11712.4 33863.8  99248.0    99387
read      598.4  1277.4    68.9   168.1   216.2   400.6   474.0   535.7   597.1   680.5   778.5   951.1  6369.4 13900.4 35845.5  92081.0    91970
read      619.2  1476.9    68.9   142.0   177.7   370.3   448.9   507.7   564.5   641.4   745.9  1394.8  7125.1 27822.7 36593.3  79701.4    79658
read      630.0  1443.0    68.9   126.0   150.5   341.4   431.7   497.9   557.9   649.6   886.2  2695.7  5923.2 26628.9 36518.3  59294.0    59230
read      623.2  1368.8    68.9   143.6   179.5   372.5   453.8   516.7   578.4   662.7   788.2  1774.9  6675.7 17067.9 36484.6  77942.2    78081
read      615.4  1375.2    68.9   128.9   154.8   346.1   435.2   499.7   556.2   640.7   827.1  2341.8  5506.3 18519.9 36539.5  64283.7    64242
read      552.0  1456.8    68.9   115.2   132.6   307.5   406.2   470.2   525.6   607.4   820.1  1616.1  3763.8 30386.4 37150.3  37705.3    37702
read      572.7  1439.0    68.9   115.9   134.1   309.2   408.5   472.9   532.8   625.0   920.4  1971.0  4356.6 30295.2 36996.6  40734.7    40686
read      391.2   661.7    63.8   115.8   133.7   313.8   398.4   450.7   490.9   539.5   607.5   791.3  2017.9  6270.0 31508.1  30415.4    30376
read      369.3   412.1    68.9   117.6   136.8   328.6   410.2   458.0   494.2   537.8   594.3   698.1  1294.5  3478.5 13109.0  38569.8    38416
read      507.5  1122.5    68.9   121.7   144.4   332.6   418.3   472.9   520.9   587.5   690.8  1208.4  3596.4 14451.2 32393.8  65785.1    65892
read      399.7   898.4    74.4   110.8   125.9   278.4   374.1   432.5   479.3   540.6   630.6   899.5  3255.6  6453.9 32366.4  39431.0    39560
read      333.3   797.6    74.4   121.4   140.3   273.2   331.4   365.4   391.8   424.4   467.9   548.0   889.4 11449.5 36412.2  10050.5    10016
read      501.8  1221.5    68.9   115.1   133.9   298.4   389.8   449.4   500.2   571.1   691.2  1295.7  3639.6 17261.5 35900.4  55296.0    55224
read      357.5   543.3    68.9   112.3   128.0   282.3   368.6   418.5   454.8   500.8   569.4   698.8  2374.1  5367.7 25193.6  19980.7    19982
read      484.1  1174.9    68.9   114.0   131.3   291.9   387.7   451.0   503.8   582.6   733.1  1215.8  3488.2 19539.9 32522.1  48229.6    48114
read      409.0   845.1    68.9   111.5   126.7   283.7   383.5   448.0   499.4   565.0   676.4   949.7  3270.4  6409.0 32196.9  36167.7    36283
read      364.8   554.0    74.4   112.1   127.4   285.0   379.3   435.7   477.9   532.1   613.8   775.1  1523.0  4984.0 30462.5  23259.6    23315
read      511.3  1466.2    74.4   126.6   149.4   313.6   398.3   455.5   503.9   577.4   714.8  1066.7  3617.7 27875.0 37571.9  11204.5    11150
read      778.4  1561.6    80.4   342.8   367.0   484.8   566.3   723.2   813.3   898.7  1012.0  1657.0  7603.9 29454.0 37078.7  98745.2    98724
read      550.2  1387.7    68.9   121.9   146.1   350.1   423.1   479.7   539.0   626.5   737.4  1084.2  4914.6 27601.9 35907.5  56874.3    56880
read      340.8   630.8    74.4   115.3   132.5   285.4   356.0   397.4   428.7   467.3   525.9   638.9  1077.2  6212.2 31593.9  13564.4    13467
read      733.3  1562.7    74.4   318.2   345.3   454.7   523.6   621.5   716.5   789.4   879.9  1023.0  8499.8 26382.7 36780.8  99350.8    99368
read      528.1  1347.3    68.9   115.1   134.3   309.7   401.7   464.3   517.3   591.4   731.9  1289.6  3734.4 29019.3 36631.7  46284.0    46206
