#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      402.5   656.2    68.9   120.9   145.2   325.4   401.5   452.9   495.4   551.2   629.9   752.9  2013.8  8141.2 30894.7  90075.5    90150  1622031856229  1622031866485
read      416.1   686.4    68.9   124.9   150.3   341.5   419.5   468.7   509.2   565.9   642.3   766.2  2055.6  8877.6 31281.2  90237.9    90160  1622031867987  1622031878238
read      422.6   711.7    68.9   125.1   151.2   355.6   439.5   489.0   527.9   579.9   658.8   795.1  1249.4  9349.5 31303.1  90205.9    90170  1622031879740  1622031889996
read      416.6   707.5    68.9   124.5   150.3   347.9   428.4   475.7   514.2   566.9   646.0   787.9  1376.7  9746.5 31339.6  90102.8    90180  1622031891498  1622031901758
read      407.0   678.7    68.9   122.6   147.8   342.5   419.5   465.4   503.6   555.6   634.8   770.7  1429.8  8531.5 31450.5  89916.4    90190  1622031903260  1622031913515
read      416.4   694.2    68.9   124.6   150.9   346.7   425.8   473.8   514.6   570.3   645.7   781.1  1515.7  8946.1 31504.3  90152.4    90200  1622031915016  1622031925279
read      418.3   731.3    74.4   124.6   151.0   347.2   422.3   466.2   503.7   557.8   641.5   780.3  1620.8  9798.7 31459.2  90212.6    90210  1622031926780  1622031937040
read      426.4   711.9    74.4   128.5   156.1   356.0   431.6   475.8   513.7   569.5   653.8   797.1  1753.5  9127.2 31347.6  90397.8    90220  1622031938542  1622031948813
read      428.9   699.0    68.9   129.2   157.8   359.9   437.6   483.9   522.7   577.1   655.4   793.6  1786.7  9448.3 31295.1  90139.8    90230  1622031950315  1622031960570
read      419.9   682.8    68.9   126.9   153.9   349.1   424.4   469.3   508.1   564.6   646.3   781.5  1939.3  8498.7 31317.4  90091.5    90240  1622031962072  1622031972326
read      420.7   672.9    68.9   126.5   153.5   345.8   422.8   470.0   510.3   569.1   654.3   801.2  1948.5  8369.7 31001.8  90184.6    90250  1622031973828  1622031984080
read      395.4   628.1    68.9   121.7   145.5   319.5   389.3   436.4   481.7   543.7   627.5   755.8  2045.6  8287.5 30824.5  90372.8    90260  1622031985581  1622031995831
read      441.1   696.6    74.4   133.3   164.2   369.9   446.3   493.6   533.6   588.8   673.0   817.3  2086.7  8607.7 31391.2  90140.0    90270  1622031997333  1622032007582
read      422.7   668.2    74.4   127.0   154.5   349.1   425.6   472.4   512.2   568.2   648.8   788.7  2128.1  8911.9 31045.5  90266.4    90280  1622032009085  1622032019345
read      420.0   672.4    68.9   127.2   154.7   348.8   422.2   466.7   505.3   560.4   640.4   771.7  2227.0  8738.3 31030.5  90401.4    90290  1622032020847  1622032031105
read      414.9   650.0    68.9   126.3   153.2   343.0   416.6   462.6   501.8   557.8   637.4   762.0  2245.1  7998.2 31246.3  90347.0    90300  1622032032607  1622032042863
read      405.3   653.2    68.9   124.0   149.4   333.5   405.9   453.8   493.5   548.2   628.2   744.6  2062.1  8504.6 30824.2  90329.7    90310  1622032044366  1622032054638
read      413.9   730.7    63.8   124.2   149.6   333.3   406.1   454.0   494.2   549.6   631.1   760.4  2382.6  8855.4 31656.1  90230.9    90320  1622032056140  1622032066401
read      423.1   627.5    68.9   128.6   156.8   352.3   428.2   474.2   514.2   570.1   650.2   789.7  2206.1  7550.0 30874.2  90281.1    90330  1622032067903  1622032078152
read      426.1   654.0    68.9   129.4   157.7   352.7   428.8   476.0   516.2   572.7   653.3   789.2  2276.5  8649.9 30975.3  90219.3    90340  1622032079653  1622032089907
read      409.7   668.7    68.9   125.5   150.5   328.8   401.0   450.7   492.8   550.0   628.9   748.7  2526.1  7784.6 31070.6  90369.6    90350  1622032091409  1622032101658
read      415.4   647.5    68.9   126.2   152.4   336.5   409.7   458.9   500.6   558.4   640.8   774.3  2234.8  7419.9 30682.1  90288.4    90360  1622032103160  1622032113425
read      415.6   742.3    68.9   124.6   150.2   334.5   407.0   454.9   496.6   554.5   635.2   761.8  2310.5  9315.4 31890.8  90128.8    90370  1622032114927  1622032125189
read      429.7   637.1    68.9   129.4   158.5   357.1   433.0   479.7   518.8   574.5   656.2   792.9  2226.1  8442.5 30466.4  90333.2    90380  1622032126691  1622032136951
read      435.4   705.6    68.9   130.2   159.8   363.4   437.8   483.0   520.5   575.0   658.4   794.6  2154.0  9254.5 31243.5  90438.3    90390  1622032138453  1622032148700
read      409.4   639.2    68.9   124.5   149.7   331.4   406.2   456.8   498.6   553.7   633.5   763.8  2128.0  8261.6 29861.3  90322.0    90400  1622032150201  1622032160454
read      431.4   611.5    68.9   130.2   159.7   360.4   435.7   483.0   522.3   578.7   663.8   803.0  2273.7  7650.1 29760.9  90333.1    90410  1622032161956  1622032172209
read      407.8   611.3    68.9   123.9   149.0   329.0   398.8   447.6   491.3   552.6   636.2   770.6  2219.8  7175.2 30549.6  90570.9    90420  1622032173711  1622032183970
read      426.7   668.2    68.9   128.2   156.4   352.1   425.5   470.9   510.3   567.7   651.5   785.6  2368.2  8534.1 30924.7  90350.8    90430  1622032185472  1622032195737
read      416.5   657.9    68.9   126.5   153.1   341.3   418.2   467.1   507.7   563.1   641.9   773.4  2202.6  7643.1 30784.0  90347.2    90440  1622032197239  1622032207501
read      435.6   747.9    68.9   130.5   160.1   357.8   432.1   478.7   518.9   575.5   656.3   790.0  2281.2 10104.2 31534.7  90482.9    90450  1622032209003  1622032219254
read      420.5   623.0    68.9   127.2   154.2   347.1   422.4   468.8   507.8   564.6   646.4   786.7  2277.1  7509.5 30458.6  90447.7    90460  1622032220756  1622032231027
read      410.0   691.0    68.9   124.4   150.3   331.6   405.3   453.8   494.5   548.6   628.2   751.7  2267.2  7982.5 31378.8  90396.4    90470  1622032232530  1622032242785
read      436.3   720.5    68.9   130.5   160.1   356.8   432.4   481.9   524.1   581.9   665.1   796.3  2306.0  9176.4 31559.8  90435.8    90480  1622032244286  1622032254554
read      429.7   687.8    68.9   130.2   158.7   353.9   430.5   477.5   517.1   573.3   655.5   796.6  2273.4  8855.6 31161.0  90717.5    90490  1622032256056  1622032266317
read      413.1   666.6    68.9   124.9   150.5   332.3   404.5   454.2   496.0   553.1   634.7   769.3  2384.7  7663.1 30838.9  90559.1    90500  1622032267819  1622032278073
read      417.5   669.5    68.9   126.5   153.1   337.4   411.7   460.7   502.0   560.2   640.0   774.3  2368.3  8077.7 30987.3  90535.4    90510  1622032279575  1622032289841
read      415.4   661.2    68.9   125.9   152.3   338.7   414.0   461.1   501.0   557.7   638.7   775.3  2347.5  7424.6 30978.0  90540.2    90520  1622032291343  1622032301604
read      413.5   662.5    74.4   126.5   152.6   335.9   409.4   458.9   500.6   558.1   637.8   765.9  2235.9  8030.4 31460.9  90577.3    90530  1622032303106  1622032313377
read      413.3   667.7    68.9   124.8   150.2   331.7   406.5   458.1   501.5   560.1   639.3   775.4  2238.6  7658.1 31117.5  90455.7    90540  1622032314879  1622032325141
read      411.5   679.5    68.9   125.1   150.9   335.0   409.2   457.8   497.9   552.7   632.7   753.7  2236.4  8917.6 31057.3  90543.2    90550  1622032326643  1622032336900
read      415.8   638.2    68.9   127.0   153.9   342.7   420.4   469.0   509.1   564.8   639.7   767.0  2251.2  7211.9 30499.3  90472.3    90560  1622032338402  1622032348658
read      411.7   594.3    68.9   126.7   153.4   341.6   418.6   465.9   504.7   559.2   636.2   764.4  2174.1  6993.4 30166.8  90518.0    90570  1622032350159  1622032360412
read      398.6   639.1    68.9   122.4   146.6   321.3   392.8   440.6   482.8   541.2   619.7   738.1  2158.2  8452.6 30591.3  90615.9    90580  1622032361914  1622032372181
read      420.6   692.2    68.9   127.7   155.8   348.1   423.7   470.7   510.3   565.1   640.5   767.2  2120.2  8748.6 31203.9  90695.8    90590  1622032373683  1622032383945
read      421.7   699.6    68.9   127.3   155.1   348.1   424.5   471.1   509.9   566.0   643.6   773.7  2112.2  8715.0 31051.9  90610.6    90600  1622032385447  1622032395708
read      416.1   661.6    68.9   126.3   152.9   337.5   418.2   468.4   509.3   564.7   639.1   770.4  2348.3  8305.2 30902.3  90571.2    90610  1622032397210  1622032407469
read      411.6   594.7    68.9   127.3   154.3   343.0   418.4   464.8   504.0   557.3   633.2   754.0  2277.3  6811.0 28814.4  90410.4    90620  1622032408971  1622032419241
read      406.3   643.3    68.9   123.3   148.4   331.4   404.9   454.1   494.8   550.3   631.7   755.4  2198.0  7991.2 30706.9  90625.4    90630  1622032420743  1622032431006
read      408.3   691.9    68.9   124.7   150.6   334.8   410.5   458.0   497.6   550.9   628.9   749.2  2127.6  8500.8 31641.5  90768.8    90640  1622032432508  1622032442762
read      425.5   749.1    68.9   127.6   155.7   347.1   422.7   469.5   509.4   566.2   644.9   776.1  2249.0 10315.7 31525.9  90469.6    90650  1622032444264  1622032454537
read      426.0   641.3    63.8   128.1   158.6   362.2   438.3   483.6   520.6   572.9   651.6   790.1  1950.3  8092.8 30847.4  90775.3    90660  1622032456039  1622032466299
read      405.1   615.5    68.9   123.8   149.3   331.6   405.7   455.0   495.2   549.6   627.9   750.6  2163.3  7155.6 30346.4  90660.3    90670  1622032467801  1622032478055
read      412.1   694.3    68.9   124.9   150.9   336.2   410.4   457.6   497.3   551.6   632.3   762.5  2094.6  9129.0 31238.3  90578.6    90680  1622032479557  1622032489808
read      409.5   697.9    68.9   122.8   147.9   327.0   401.2   452.4   494.5   549.6   627.5   759.8  2153.2  8384.8 31511.0  90675.1    90690  1622032491311  1622032501559
read      413.5   713.8    68.9   124.9   151.1   339.7   414.4   460.9   499.5   552.2   633.4   760.6  2068.3  8291.5 31576.0  90592.6    90700  1622032503061  1622032513316
read      396.2   658.4    74.4   121.5   145.6   326.5   398.7   445.2   484.2   537.6   613.9   732.6  1956.6  7801.3 31113.4  90731.3    90710  1622032514818  1622032525087
read      406.6   655.4    68.9   124.8   150.8   337.2   411.1   457.5   495.9   549.2   627.5   746.7  1889.2  8510.3 31029.0  90682.9    90720  1622032526589  1622032536845
read      408.5   710.3    68.9   123.4   148.9   333.6   406.9   455.0   495.3   549.8   628.8   747.7  1902.2  8866.7 31516.8  90670.6    90730  1622032538347  1622032548611
read      405.2   657.4    68.9   123.1   148.1   332.6   406.2   454.9   495.5   550.1   628.4   748.7  1853.0  7617.5 31058.8  90650.1    90740  1622032550113  1622032560370
read      413.1   686.3    68.9   127.1   153.8   346.9   424.8   470.3   508.9   562.9   638.5   770.7  1674.2  8944.2 31278.4  90917.8    90750  1622032561872  1622032572132
read      411.8   660.8    68.9   126.1   152.9   344.6   419.7   464.4   502.1   554.4   632.9   762.6  1689.8  8869.9 30969.9  90840.3    90760  1622032573634  1622032583890
read      414.2   665.4    68.9   125.8   152.2   345.1   422.1   468.1   506.7   562.7   644.4   779.8  1656.2  8049.9 31411.4  90575.9    90770  1622032585392  1622032595654
read      404.9   704.1    68.9   122.2   147.8   336.2   409.3   454.4   491.5   544.7   625.7   743.6  1563.1  9686.9 31232.8  90860.0    90780  1622032597156  1622032607422
read      396.0   682.7    68.9   120.4   144.3   321.4   394.7   442.6   485.3   542.8   621.5   745.6  1616.2  8408.1 31400.4  90776.6    90790  1622032608924  1622032619182
read      422.3   677.5    68.9   127.6   155.2   356.5   432.8   480.1   519.9   575.1   656.6   794.8  1580.2  7997.4 31432.8  91020.6    90800  1622032620684  1622032630934
read      395.5   587.8    74.4   121.5   145.7   332.6   405.2   452.3   490.7   543.7   623.2   748.2  1494.2  7410.2 29550.8  90817.1    90810  1622032632436  1622032642703
read      404.0   646.3    74.4   122.5   147.5   337.6   415.6   463.0   500.9   550.8   628.4   758.2  1455.3  8330.0 31134.6  90716.8    90820  1622032644205  1622032654472
read      409.4   672.3    68.9   122.9   148.0   341.5   419.9   466.9   504.8   555.6   634.4   772.8  1523.3  8692.2 31308.5  90893.8    90830  1622032655975  1622032666241
read      489.5   975.9    68.9   123.3   148.6   346.2   429.4   484.4   532.8   608.5   724.2  1427.8  2697.9 12086.2 34535.9  83310.0    90840  1622032667743  1622032677999
read      420.0   630.7    68.9   124.8   150.7   347.3   424.0   471.1   515.2   578.8   668.0   808.1  2057.3  6927.9 30565.0  91056.8    90850  1622032679501  1622032689761
read      395.6   667.2    68.9   120.7   144.1   322.2   399.0   449.0   491.3   549.0   630.0   753.8  1722.7  8332.6 30964.4  90859.2    90860  1622032691263  1622032701521
read      413.2   658.5    68.9   124.1   149.4   343.3   423.8   471.6   512.2   568.5   646.0   774.3  1843.9  7634.4 31357.3  90734.3    90870  1622032703024  1622032713293
read      409.8   688.3    68.9   121.5   145.6   333.4   413.2   462.5   503.5   559.8   639.5   768.9  2140.8  7854.0 31454.4  90943.9    90880  1622032714796  1622032725074
read      418.4   684.8    68.9   123.7   149.5   342.4   419.4   467.8   507.6   562.2   637.9   767.4  2208.0  7756.9 31079.9  90940.8    90890  1622032726576  1622032736827
read      421.1   681.1    68.9   124.9   151.5   344.7   422.9   470.7   509.7   565.2   643.7   776.7  2157.5  8614.0 31053.1  90946.9    90900  1622032738329  1622032748591
read      408.1   665.9    68.9   121.9   146.8   327.0   403.8   455.0   496.1   548.6   626.0   756.6  2337.2  7718.7 31241.3  90770.2    90910  1622032750093  1622032760352
read      415.5   640.4    68.9   126.0   152.6   341.6   419.0   466.2   504.4   557.5   634.5   770.6  2212.9  7676.4 30549.1  90784.3    90920  1622032761855  1622032772105
read      408.8   623.3    68.9   124.7   150.7   336.4   411.8   458.2   496.0   548.0   626.5   751.2  2204.2  8032.8 30550.0  91027.5    90930  1622032773606  1622032783873
read      403.5   643.1    68.9   122.5   146.8   321.4   398.0   449.2   491.6   545.5   621.5   747.6  2265.2  7703.8 30609.8  90953.5    90940  1622032785375  1622032795640
read      408.1   709.0    68.9   123.6   148.4   327.6   400.7   449.1   489.2   543.1   619.3   740.3  2389.1  8437.5 31237.0  90994.2    90950  1622032797142  1622032807401
read      410.9   637.6    68.9   126.4   152.7   338.4   414.8   462.5   501.6   554.2   630.9   751.9  2204.9  7463.5 31323.0  90894.7    90960  1622032808903  1622032819161
read      414.3   698.0    68.9   126.2   151.7   332.9   406.0   454.5   495.0   550.3   630.1   754.0  2507.3  8922.6 31401.7  90903.1    90970  1622032820664  1622032830915
read      398.8   671.6    68.9   121.6   145.2   316.6   388.1   435.4   476.3   534.1   612.2   737.8  2371.7  7530.7 31448.8  91029.3    90980  1622032832417  1622032842668
read      415.3   648.7    68.9   126.2   152.8   339.7   414.4   461.7   501.1   555.7   635.5   763.9  2297.1  7867.0 30736.3  91145.1    90990  1622032844171  1622032854445
#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      405.2   658.8    68.9   123.6   148.2   327.3   401.4   450.6   490.6   544.1   620.9   743.8  2388.6  8119.3 30789.9  89987.6    90000  1622032864371  1622032874706
read      419.1   674.4    68.9   126.4   153.3   342.6   418.4   464.8   503.3   556.0   635.2   772.4  2374.4  8207.6 31390.9  89922.5    90010  1622032876208  1622032886505
read      412.7   658.7    74.4   127.1   153.1   336.1   410.6   458.1   497.0   549.9   627.2   745.0  2575.1  7886.9 30722.6  90058.2    90020  1622032888007  1622032898272
read      411.4   683.0    74.4   125.4   150.8   329.7   405.0   455.2   496.1   550.4   629.6   759.5  2449.9  8594.5 31277.3  90074.8    90030  1622032899774  1622032910049
read      422.2   684.8    68.9   127.8   155.3   348.1   424.8   470.2   508.0   562.0   640.6   774.9  2299.0  8525.8 31209.5  90031.0    90040  1622032911551  1622032921806
read      408.3   635.1    68.9   125.6   151.4   337.0   412.9   459.4   497.5   550.3   629.3   755.5  2216.9  6949.1 31289.4  90128.9    90050  1622032923308  1622032933577
read      416.0   627.4    68.9   127.3   154.1   345.5   426.5   475.6   515.8   569.8   645.9   783.5  1988.6  7425.4 30843.0  89993.2    90060  1622032935079  1622032945345
read      375.5   457.0    68.9   122.4   145.9   321.9   399.2   447.4   485.7   534.9   602.1   715.5  1593.4  4600.3 16239.8  90036.0    90070  1622032946847  1622032957133
read      366.1   428.4    68.9   121.4   143.0   305.4   377.9   427.4   468.8   523.7   593.9   707.8  1783.5  4551.9 13838.6  89962.7    90080  1622032958635  1622032968901
read      368.9   403.1    68.9   121.8   144.5   319.6   396.0   441.6   477.2   525.3   592.9   702.8  1589.2  4233.7 11369.0  89990.6    90090  1622032970403  1622032980650
read      372.2   443.4    68.9   121.5   144.2   318.0   393.5   440.1   478.5   529.5   597.5   708.1  1558.9  5066.3 16340.9  90185.6    90100  1622032982153  1622032992409
read      373.0   406.0    68.9   121.9   145.1   321.2   396.9   444.5   483.0   533.9   602.7   714.7  1530.8  4379.0 13089.9  89978.2    90110  1622032993911  1622033004166
read      365.2   503.7    68.9   120.2   141.9   308.9   380.9   426.8   464.8   516.8   588.9   702.0  1447.3  5117.4 26974.4  90083.7    90120  1622033005668  1622033015920
read      378.9   447.3    68.9   123.2   146.7   328.0   404.9   451.4   488.5   537.4   609.6   726.7  1352.1  4977.8 13819.8  89882.7    90130  1622033017422  1622033027686
read      364.9   428.6    68.9   119.3   141.3   313.9   386.7   431.3   468.4   519.2   591.2   709.5  1297.0  4798.8 12732.5  90216.1    90140  1622033029188  1622033039441
read      390.0   592.5    68.9   122.0   145.8   331.1   405.4   451.7   489.5   540.7   618.1   744.5  1266.9  7504.9 30600.5  90266.8    90150  1622033040943  1622033051206
read      396.4   604.9    68.9   123.4   147.8   332.7   408.4   456.1   495.2   547.9   628.1   756.0  1547.9  6867.0 31163.7  90165.7    90160  1622033052708  1622033062976
read      407.8   541.4    68.9   128.1   155.5   349.5   427.1   472.4   509.4   561.0   636.6   766.8  1820.0  5901.0 28035.2  90187.9    90170  1622033064478  1622033074737
read      399.1   566.1    68.9   123.7   148.4   331.8   404.5   451.8   491.0   545.2   623.3   746.8  2031.3  6283.4 30089.9  90112.5    90180  1622033076238  1622033086493
read      402.2   564.4    68.9   125.0   150.0   333.2   407.8   455.4   493.9   545.8   621.8   739.5  2319.1  6572.5 27808.2  90258.0    90190  1622033087994  1622033098249
read      393.5   522.8    74.4   124.3   148.5   326.7   402.0   450.3   489.2   542.1   618.0   738.7  1952.6  5461.1 20211.3  90124.4    90200  1622033099751  1622033110001
read      395.1   574.4    68.9   121.4   144.7   319.5   391.2   437.3   477.9   536.3   616.1   742.8  2186.4  6248.4 26506.2  90001.5    90210  1622033111503  1622033121770
read      413.8   723.2    68.9   124.4   149.2   339.1   416.7   464.4   503.0   555.8   634.3   756.2  2125.2  8549.5 31667.7  90307.0    90220  1622033123272  1622033133528
read      390.4   581.9    68.9   121.5   145.0   328.3   405.2   454.7   494.4   548.9   628.6   748.0  1507.7  6401.3 30390.8  90100.4    90230  1622033135030  1622033145288
read      387.1   573.3    68.9   120.8   143.7   324.4   398.7   446.9   487.7   542.2   619.5   745.0  1470.7  6662.4 30461.2  90235.7    90240  1622033146790  1622033157054
read      405.8   597.8    68.9   125.4   150.8   339.3   417.4   465.8   505.9   559.9   637.9   774.0  1682.5  7429.8 30788.2  90131.0    90250  1622033158556  1622033168802
read      403.2   571.2    68.9   125.8   151.4   339.8   416.2   462.4   500.3   551.6   629.0   753.1  1924.8  6468.5 30795.8  90156.9    90260  1622033170304  1622033180553
read      401.7   605.8    68.9   125.8   151.0   335.5   410.9   457.9   495.9   547.2   622.1   740.6  1952.6  7570.7 30564.2  90271.7    90270  1622033182055  1622033192309
read      401.6   539.4    68.9   124.9   150.1   329.8   408.3   458.6   499.3   552.2   629.4   758.1  2185.4  6280.1 27652.1  90337.3    90280  1622033193812  1622033204064
read      424.4   625.2    68.9   132.4   160.9   356.6   434.9   482.7   521.6   574.0   649.3   779.6  2075.0  7123.2 31003.3  90173.4    90290  1622033205566  1622033215826
read      405.2   578.0    68.9   127.5   152.9   335.4   410.9   459.0   497.7   549.3   625.0   742.3  2151.0  7119.8 28499.8  90378.3    90300  1622033217328  1622033227577
read      405.9   613.9    68.9   124.7   150.0   332.1   406.2   454.2   493.2   545.7   623.0   745.7  2170.5  7919.6 30543.1  90362.3    90310  1622033229079  1622033239331
read      412.0   596.8    68.9   123.8   148.9   340.0   417.8   465.0   504.3   558.1   634.2   762.7  2298.4  7028.7 30171.1  90301.2    90320  1622033240833  1622033251101
read      383.0   463.5    68.9   123.2   146.6   329.8   410.9   459.2   497.7   547.4   619.1   732.6  1267.5  4443.2 18754.6  90317.2    90330  1622033252604  1622033262869
read      397.9   485.2    68.9   124.4   149.7   342.0   422.7   469.9   507.3   558.4   634.4   764.0  1438.4  5663.5 17498.3  90339.1    90340  1622033264371  1622033274624
read      391.3   627.9    68.9   121.4   144.3   320.8   393.4   439.3   481.3   540.6   624.2   754.5  1625.2  8187.9 30903.4  90223.5    90350  1622033276126  1622033286389
read      405.4   710.4    68.9   122.9   147.0   327.2   398.6   446.0   488.6   549.0   635.3   773.1  1740.5  8688.3 31412.4  90532.6    90360  1622033287891  1622033298144
read      418.7   645.4    68.9   127.5   153.9   348.7   425.8   471.8   512.4   568.4   647.4   786.0  1858.6  7895.5 30803.0  90301.5    90370  1622033299646  1622033309913
read      401.0   571.8    68.9   126.4   151.6   337.6   413.6   460.9   499.5   550.6   627.3   748.2  1910.7  6601.0 30481.5  90286.6    90380  1622033311415  1622033321667
read      374.6   354.4    68.9   124.1   147.9   325.2   402.9   450.5   487.4   535.4   603.8   716.5  1486.7  3989.5  9167.9  90427.8    90390  1622033323169  1622033333428
read      378.8   500.8    63.8   123.7   147.6   322.6   397.0   444.5   482.6   532.7   601.6   706.7  1554.2  5020.9 21522.0  90373.9    90400  1622033334930  1622033345192
read      390.4   589.9    68.9   122.1   145.9   320.6   393.5   441.1   480.9   535.1   610.0   728.6  2052.3  6510.6 30626.2  90297.9    90410  1622033346693  1622033356950
read      411.2   672.4    68.9   124.8   150.4   332.0   405.4   454.8   495.0   549.8   628.0   747.9  2467.8  7524.2 31352.1  90436.1    90420  1622033358452  1622033368711
read      403.0   624.3    68.9   123.6   147.7   326.7   400.3   448.4   488.2   542.4   620.9   742.3  2281.6  7666.7 30536.1  90444.2    90430  1622033370213  1622033380469
read      411.4   658.4    68.9   124.4   149.9   331.2   404.7   454.2   494.9   551.6   631.6   761.8  2243.0  7957.9 30931.3  90456.9    90440  1622033381971  1622033392227
read      412.9   754.1    68.9   123.1   148.0   329.6   401.7   449.7   490.1   545.1   624.9   747.4  2331.3 10071.6 31835.2  90314.9    90450  1622033393729  1622033403990
read      408.6   653.5    68.9   123.8   148.6   330.7   404.6   453.4   494.6   551.1   630.3   759.8  2269.1  7889.1 30935.9  90609.6    90460  1622033405492  1622033415741
read      425.7   702.9    74.4   125.2   152.0   346.9   424.1   471.6   513.5   571.6   653.1   790.8  2386.9  8280.1 31798.0  90553.9    90470  1622033417243  1622033427510
read      414.6   715.8    74.4   124.6   149.7   346.6   424.5   470.7   509.2   564.0   641.9   767.1  1705.4  8929.8 31650.3  90344.8    90480  1622033429013  1622033439272
read      409.4   720.0    68.9   123.4   148.5   337.7   414.2   462.3   503.1   559.4   638.6   756.3  1641.9  9692.6 31414.5  90496.7    90490  1622033440774  1622033451029
read      419.3   672.3    68.9   126.5   153.8   357.2   436.5   482.9   520.0   571.6   653.7   786.7  1398.3  8196.6 31371.2  90517.5    90500  1622033452532  1622033462786
read      417.0   644.1    68.9   125.0   151.2   349.5   428.7   477.9   519.6   574.7   654.6   799.2  1509.6  8404.6 30948.2  90530.7    90510  1622033464287  1622033474556
read      424.1   682.0    68.9   128.2   156.6   361.7   438.4   484.2   521.1   572.9   653.3   792.4  1401.1  8670.3 31327.9  90564.7    90520  1622033476058  1622033486319
read      405.9   636.2    68.9   123.9   149.4   339.8   414.0   458.1   495.0   548.4   633.7   767.2  1607.4  8056.7 31106.0  90454.3    90530  1622033487821  1622033498093
read      399.1   647.5    74.4   122.3   146.9   329.8   401.9   449.0   488.7   544.1   626.1   751.1  1715.1  8228.3 30891.7  90439.1    90540  1622033499595  1622033509852
read      391.7   579.8    68.9   123.9   148.4   330.2   405.6   454.4   493.5   544.8   619.1   736.4  1671.3  6910.0 29692.4  90410.4    90550  1622033511354  1622033521606
read      373.7   456.0    68.9   123.6   146.6   317.2   395.8   443.3   481.0   531.1   600.8   716.5  1635.3  4574.8 16985.9  90350.3    90560  1622033523107  1622033533360
read      356.7   324.9    68.9   123.0   144.7   305.3   381.0   429.6   468.9   520.8   589.8   700.3  1491.4  2976.9  9054.1  90496.2    90570  1622033534862  1622033545124
read      355.3   339.6    68.9   121.1   142.6   305.4   381.1   429.6   468.2   519.1   587.2   689.1  1312.5  3393.7  9739.2  90471.5    90580  1622033546626  1622033556894
read      364.4   316.3    68.9   124.0   146.7   312.6   393.8   445.0   484.1   533.1   599.6   713.9  1336.3  3338.7  7849.2  90543.5    90590  1622033558397  1622033568649
read      354.3   318.0    68.9   121.2   143.3   308.1   385.3   433.3   469.5   515.3   577.4   675.9  1134.7  3344.0  9383.2  90492.0    90600  1622033570151  1622033580403
read      357.2   322.0    68.9   121.9   143.6   305.4   381.0   430.1   469.4   520.5   586.0   691.0  1362.9  3463.4  7727.9  90780.3    90610  1622033581907  1622033592162
