Random waveform, supplied seed
Total number of intervals = 150 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175)
Average QPS expected = 49648
Random waveform, supplied seed
Total number of intervals = 150 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175)
Average QPS expected = 49648
Timestamp start: 1622157681090
Timestamp end: 1622159181471

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      482.6   617.4    63.8   104.5   123.7   301.0   391.8   468.8   558.1   896.9  1321.3  1633.1  2085.3  5754.9 16661.8  56195.0    56208
read      330.4   526.4    63.8    99.1   114.5   266.9   345.6   395.9   434.6   485.2   559.0   696.3  1067.8  5935.0 29389.1  17325.4    17446
read      686.8  1360.7    63.8   177.4   246.5   379.3   473.7   630.7   728.9  1388.7  1550.0  1801.5  3139.7 18944.7 36126.3  87053.8    86943
read      432.8   857.4    63.8   105.8   126.2   319.0   394.0   441.6   484.7   537.9   616.9  1144.9  2180.0  9513.2 32255.0  49185.8    49138
read      489.7   753.2    63.8   104.1   122.1   306.8   399.8   483.5   577.4   883.4  1254.2  1566.4  2052.2  7775.7 31478.5  49818.7    49839
read      476.8   710.5    63.8   103.8   121.1   303.5   395.6   475.8   562.6   846.8  1226.8  1526.5  1966.9  7210.8 31012.6  47763.0    47752
read      377.6   564.4    63.8   100.4   115.3   279.2   380.3   447.6   502.3   585.0   732.2   937.1  1521.8  6388.1 28470.6  27160.0    27181
read      338.1   965.6    68.9   122.0   153.8   257.4   304.3   332.7   354.5   382.2   418.0   484.3  1715.4 13701.8 36195.7   6194.0     6170
read      376.9  1127.8    68.9   121.3   149.3   267.8   321.1   355.0   380.4   410.0   451.5   528.5  2497.8 13697.1 36485.0   7131.6     7187
read      539.2  1042.6    63.8   144.0   196.8   379.8   435.1   486.7   558.2   667.2   784.1  1468.8  4202.1 12608.3 32315.7  99360.9    99387
read      557.9  1268.3    63.8   134.4   179.7   363.3   428.4   482.8   546.0   639.7   760.7  1498.7  4897.6 18282.9 35946.4  91898.4    91970
read      584.2  1227.3    63.8   125.7   162.6   343.5   421.3   496.9   578.3   690.6  1332.3  1720.9  4702.4 14503.7 35917.6  79567.3    79658
read      487.9   808.5    63.8   106.2   125.4   301.1   390.1   459.3   533.0   715.7  1241.7  1627.8  2331.7  7891.5 31768.8  59322.6    59230
read      605.3  1198.7    63.8   129.3   166.7   346.2   432.4   520.0   611.6   769.3  1450.7  1776.9  4515.2 14474.0 33223.7  78118.2    78081
read      487.4   894.4    59.1   107.0   126.4   298.8   383.8   445.4   508.5   629.9  1148.3  1646.6  2569.2 10084.4 32019.8  64197.5    64242
read      435.6   748.1    63.8   102.1   118.1   292.9   389.7   462.9   529.5   666.7   951.8  1269.1  1796.8  6899.4 31817.8  37833.3    37702
read      510.8   889.5    63.8   105.4   125.3   325.4   431.5   519.7   607.2   822.1  1128.2  1500.2  2697.6  9931.6 32031.7  40696.7    40686
read      383.9   532.9    63.8   105.4   123.5   301.1   384.4   441.5   484.8   541.5   685.7   998.4  1411.1  5505.7 21343.3  30415.6    30376
