#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      781.5  1872.7    68.9   313.4   366.3   473.7   530.2   587.1   687.3   816.9   908.5  1056.3  9003.8 30592.4 37542.0  85222.5    90120  1622072482985  1622072493246
read      749.6  1370.2    74.4   308.3   359.0   504.8   582.3   658.2   751.2   856.3   994.7  1514.6  7906.7 14138.8 35791.8  86735.1    90130  1622072494748  1622072505012
read      671.8  1141.9    74.4   225.3   308.2   512.1   574.3   622.7   680.9   816.3   963.6  1127.0  5152.3 12831.8 32388.2  90169.2    90140  1622072506515  1622072516775
read      386.8   361.8    68.9   127.2   151.8   338.0   420.5   469.1   507.4   557.5   630.1   747.4  1215.9  3659.8 11049.4  89899.8    90150  1622072518277  1622072528533
read      389.7   357.0    63.8   128.4   153.5   341.7   424.2   471.8   510.0   561.6   633.4   753.3  1256.5  3433.2 10062.3  90077.0    90160  1622072530035  1622072540292
read      426.8   490.3    68.9   133.8   163.4   368.6   451.0   500.0   540.5   594.5   677.9   821.5  1745.5  5697.2 16511.0  90039.7    90170  1622072541794  1622072552057
read      413.6   518.4    68.9   130.2   157.1   349.9   431.8   482.4   523.7   579.8   659.4   796.4  1803.4  5660.1 18996.6  89937.3    90180  1622072553559  1622072563836
read      403.4   456.5    68.9   129.0   155.0   347.1   426.9   474.1   514.1   568.6   646.2   778.6  1688.8  4781.4 15616.4  90052.3    90190  1622072565338  1622072575602
read      456.7   581.9    68.9   138.2   171.3   391.8   479.1   531.3   574.9   632.5   719.2   887.0  1704.2  7589.1 28680.6  90217.6    90200  1622072577104  1622072587366
read      736.8   902.7    68.9   190.4   264.3   474.3   625.9   771.9   983.8  1483.9  1670.7  1941.8  2896.9 11986.5 31567.4  78005.9    90210  1622072588868  1622072599135
read      490.6   708.9    68.9   141.6   180.5   415.9   506.7   566.5   612.8   670.3   755.1   931.6  1885.1  8952.9 31403.4  90103.8    90220  1622072600638  1622072610892
read      497.4   732.4    68.9   144.4   185.1   425.7   510.4   564.5   609.9   669.9   762.2   936.9  1713.2 10806.6 31229.5  90128.7    90230  1622072612394  1622072622652
read      446.8   655.8    68.9   127.9   159.0   366.7   448.1   499.0   541.5   602.7   695.6   868.3  2303.5  9404.1 30650.0  90238.9    90240  1622072624154  1622072634419
read      801.9   824.1    74.4   297.0   332.8   579.4   701.8   908.7  1201.4  1486.5  1657.6  1882.0  2718.2 10321.1 31067.5  78651.9    90250  1622072635921  1622072646176
read      482.0   655.6    74.4   136.0   173.5   406.3   494.9   556.4   607.3   668.1   756.1   930.1  1912.6  8806.8 30662.1  90061.2    90260  1622072647678  1622072657935
read      456.8   754.1    68.9   130.7   163.3   378.4   461.2   515.2   558.8   616.8   702.2   852.4  2051.5 11029.5 31540.1  90287.6    90270  1622072659437  1622072669696
read      567.4   671.9    68.9   164.9   224.9   504.0   590.5   648.1   696.4   763.6   883.8  1093.3  1669.2  9164.6 30937.2  90333.5    90280  1622072671198  1622072681448
read      382.2   342.1    63.8   123.0   148.1   337.0   417.4   463.6   499.6   546.2   617.2   740.2  1260.1  3587.4 10547.5  90305.0    90290  1622072682951  1622072693204
read      389.3   357.1    63.8   124.9   151.1   343.5   426.7   475.1   512.4   562.4   632.0   752.5  1211.7  3298.5 12134.7  90228.6    90300  1622072694707  1622072704974
read      388.2   349.4    68.9   124.6   150.3   341.2   422.7   469.9   507.2   556.3   626.7   747.6  1280.0  3634.5 10900.7  90310.2    90310  1622072706476  1622072716729
read      385.0   342.4    63.8   124.1   149.6   338.9   420.4   467.6   504.7   553.4   624.5   744.1  1266.5  3365.6  9813.8  90313.0    90320  1622072718231  1622072728488
