#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      415.4   584.7    63.8   101.5   117.2   280.3   372.2   443.7   511.8   639.5   856.4  1088.2  3247.3  7274.2 15718.7  30338.1    30360  1622143831709  1622143851810
read      421.5   628.0    63.8    99.8   115.5   279.0   369.8   440.5   508.5   646.7   857.7  1102.3  3502.0  7915.9 15583.8  30340.9    30370  1622143853312  1622143873412
read      422.6   694.2    63.8   100.5   116.1   285.2   376.5   444.2   504.3   605.3   802.9  1073.3  3550.2  9115.0 20374.4  30398.9    30380  1622143874914  1622143895018
read      414.5   651.5    63.8    99.0   114.2   270.5   357.1   424.1   486.8   599.2   816.9  1076.5  3690.3  7714.2 19374.4  30403.3    30390  1622143896522  1622143916619
read      405.8   616.7    63.8    99.9   115.0   273.8   363.2   430.0   490.4   600.5   824.1  1070.5  2637.4  7872.2 18985.7  30420.1    30400  1622143918122  1622143938223
read      402.4   593.2    63.8   100.4   115.6   274.9   359.8   425.6   485.3   593.6   819.0  1063.7  2318.6  7938.9 14522.4  30390.1    30410  1622143939726  1622143959826
read      327.9   241.2    63.8   111.3   132.8   305.2   372.3   412.4   442.4   477.9   524.0   594.6   833.7  2251.7  8480.6  30438.9    30420  1622143961328  1622143981428
read      405.9   624.5    63.8   102.3   118.6   290.1   369.1   426.4   473.7   538.7   706.0  1026.6  3271.5  7862.4 16254.0  30431.4    30430  1622143982930  1622144003039
read      422.8   685.6    63.8   101.9   118.3   291.1   370.0   428.7   479.0   552.0   754.2  1062.9  3907.1  8329.1 18901.6  30432.3    30440  1622144004544  1622144024643
read      404.7   617.1    63.8   102.4   118.7   287.2   372.1   428.7   474.1   539.0   697.5  1007.8  3307.7  8075.7 16198.0  30459.2    30450  1622144026145  1622144046241
read      423.3   677.6    63.8   103.4   121.2   295.8   378.4   435.3   482.5   547.0   706.3  1054.0  3990.6  8213.3 19805.9  30405.8    30460  1622144047745  1622144067842
read      444.3   780.4    63.8   101.8   119.5   303.5   384.6   445.0   495.3   572.9   787.7  1093.5  4116.7  9329.9 24364.7  30466.5    30470  1622144069344  1622144089447
read      451.0   783.1    63.8   101.4   118.2   303.3   390.5   458.7   514.0   600.8   803.4  1098.1  4184.6  9952.8 24091.0  30457.4    30480  1622144090949  1622144111048
read      417.9   699.7    63.8   101.2   118.1   290.4   366.7   422.1   473.2   543.2   721.4  1035.8  4084.0  8725.6 19892.2  30432.2    30490  1622144112551  1622144132649
read      416.5   698.7    63.8   100.4   117.4   289.0   364.8   420.7   467.6   538.7   718.0  1042.4  4052.1  8782.5 19535.0  30485.8    30500  1622144134152  1622144154242
